oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,12,21,20,16,11,16,13,17,15,8,12,9,9,6,3,5,5,7,7,4,10,12,5,10,""
02,15,18,17,11,16,17,14,13,4,10,9,8,9,6,7,5,6,4,4,9,10,19,12,13,""
03,35,44,18,13,15,12,12,16,17,10,17,10,10,8,2,3,4,12,3,5,9,16,17,13,""
04,10,20,13,13,15,20,17,14,15,14,7,10,16,9,3,12,9,16,8,5,10,9,21,19,""
05,13,9,11,11,19,15,42,16,17,5,4,5,11,3,3,3,6,8,3,7,6,14,15,9,""
06,13,14,11,18,18,10,18,8,8,9,8,9,9,2,3,4,9,2,5,7,11,9,11,13,""
07,12,26,20,8,11,10,13,8,9,5,8,9,4,2,7,4,2,2,10,5,13,8,11,13,""
08,12,17,16,12,20,16,20,23,20,8,10,5,12,8,2,7,6,6,6,7,14,13,20,15,""
09,17,18,14,13,17,9,18,7,18,9,6,8,2,6,9,7,3,6,10,13,13,17,8,7,""
10,19,15,14,19,16,25,10,13,8,18,9,10,7,8,6,4,4,10,10,8,11,8,14,10,""
11,15,13,17,16,10,15,13,17,14,11,11,10,8,7,6,6,11,5,8,11,5,4,8,6,""
12,15,10,16,14,6,11,13,14,12,8,9,5,12,4,6,3,2,6,5,7,14,10,22,8,""
13,6,12,15,22,18,15,12,10,5,8,6,12,8,1,5,3,9,4,9,11,13,9,13,5,""
14,8,21,16,15,34,14,11,6,15,13,7,4,6,4,7,5,7,6,9,9,10,8,17,8,""
15,11,23,22,16,32,14,8,17,12,10,5,3,7,3,2,5,5,5,5,10,8,15,11,16,""
16,20,10,15,18,20,10,11,12,10,14,5,8,9,8,8,4,6,10,2,6,9,12,7,15,""
17,12,29,12,15,13,18,17,5,6,3,6,6,3,8,1,3,2,5,5,11,9,19,12,13,""
18,15,21,17,22,16,12,12,11,11,11,15,7,2,3,6,6,4,2,9,10,11,15,16,9,""
19,19,14,14,13,22,23,14,15,15,13,10,5,10,5,1,8,0,6,11,6,13,17,19,20,""
20,11,23,16,13,17,13,15,19,10,9,7,5,5,6,4,7,6,8,3,4,13,27,8,17,""
21,25,17,17,12,24,11,20,10,11,19,8,3,9,5,3,7,5,4,2,9,4,10,13,7,""
22,17,18,20,12,14,6,10,9,13,14,7,5,11,4,4,8,5,5,5,6,10,16,19,10,""
23,23,20,18,20,9,9,16,12,10,7,7,11,8,11,7,7,4,3,8,9,11,14,12,15,""
24,13,20,20,23,13,14,10,17,12,5,5,6,7,9,5,6,3,7,9,15,11,14,11,6,""
25,13,10,9,17,11,13,15,15,14,9,7,9,5,6,3,3,2,4,1,9,8,11,16,8,""
26,17,20,16,14,12,16,16,9,11,10,5,5,4,5,8,2,3,6,5,11,8,8,6,13,""
27,13,14,17,19,12,14,9,6,16,8,5,6,2,5,1,3,2,1,6,6,14,7,16,11,""
28,9,11,14,11,5,9,10,16,10,7,11,4,3,6,3,5,6,4,7,8,4,10,12,14,""
29,15,11,13,13,9,13,13,14,12,8,1,6,8,3,4,2,4,6,5,11,7,15,13,7,""
30,7,7,13,12,13,15,7,0,0,6,3,10,7,3,8,4,1,2,5,2,9,14,9,7,""
31,10,11,17,16,9,12,12,14,9,1,13,5,2,5,7,5,4,2,3,9,5,12,9,-1,""
