oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,31,51,51,67,65,94,106,123,116,109,107,119,138,140,114,124,91,93,88,72,53,41,42,""
02,31,35,65,64,48,75,79,91,105,105,97,93,96,114,133,105,122,110,98,70,55,38,26,23,""
03,38,38,34,41,34,54,94,99,120,113,119,-1,-1,-1,-1,-1,-1,122,84,56,46,51,40,21,""
04,36,43,34,40,54,61,97,110,120,111,119,119,73,-1,92,125,84,100,63,74,36,39,21,22,""
05,26,37,52,53,64,94,73,98,90,93,127,147,105,-1,-1,123,113,115,86,67,66,46,25,18,""
06,30,43,38,44,30,51,59,76,86,91,91,112,-1,-1,-1,-1,81,99,70,46,49,31,34,23,""
07,25,45,42,43,28,62,95,119,122,139,116,127,99,127,73,114,103,158,84,78,74,49,50,34,""
08,28,32,24,44,35,76,104,122,109,92,79,133,66,71,94,98,64,121,52,69,56,53,48,24,""
09,31,35,43,63,50,79,100,123,137,-1,119,111,75,104,74,46,82,107,92,71,60,45,23,18,""
10,22,31,44,36,30,59,107,103,130,129,133,135,91,84,76,71,69,90,83,55,45,30,30,17,""
11,27,9,46,43,46,70,109,112,136,131,101,96,57,33,41,78,96,70,81,77,53,59,39,22,""
12,17,16,12,23,22,44,80,131,99,90,113,96,85,55,76,40,102,115,73,72,33,31,19,36,""
13,29,31,26,31,60,76,90,115,129,127,129,132,79,76,79,33,25,26,16,39,58,29,28,15,""
14,31,37,26,39,37,62,88,121,107,124,106,95,90,88,83,106,98,32,17,45,55,47,27,46,""
15,39,35,50,45,59,75,103,134,158,149,122,126,125,124,51,99,83,84,48,37,48,32,31,21,""
16,26,47,-1,-1,65,81,127,140,134,166,135,107,-1,-1,-1,-1,-1,73,79,64,35,25,37,26,""
17,21,36,54,52,37,46,81,72,91,97,96,85,101,73,58,20,69,54,56,53,19,-1,19,17,""
18,23,30,50,-1,-1,53,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,40,22,17,""
19,30,27,37,40,57,71,91,131,131,153,137,165,110,63,63,70,66,65,41,38,33,31,19,24,""
20,31,42,34,56,51,72,110,136,154,135,149,150,77,105,126,77,64,32,36,66,60,36,35,29,""
21,29,34,47,-1,-1,94,116,141,165,163,139,152,141,128,123,107,54,123,104,57,48,44,32,26,""
22,30,37,42,36,33,-1,79,110,144,166,147,140,97,115,101,52,70,92,54,35,32,31,30,18,""
23,31,39,47,39,58,145,154,-1,142,151,141,135,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,32,23,""
24,25,30,31,49,62,65,91,116,131,132,109,123,110,110,102,120,93,51,-1,57,-1,-1,-1,-1,""
25,-1,-1,33,33,42,81,94,90,94,119,116,109,105,75,77,70,88,94,57,48,34,14,21,10,""
26,14,26,24,22,51,30,44,68,98,117,88,101,132,86,57,52,78,88,56,30,20,9,5,6,""
27,18,21,22,22,19,34,38,47,48,73,57,59,65,80,69,62,52,50,43,35,31,26,16,11,""
28,5,21,29,35,-1,32,75,98,77,44,35,56,66,-1,-1,40,52,51,44,31,32,23,10,7,""
29,8,19,19,20,32,57,55,57,104,80,54,63,59,65,68,46,15,45,39,48,30,25,18,10,""
30,16,17,16,14,27,30,29,25,81,79,102,111,85,48,67,58,28,56,25,21,19,19,2,10,""
31,9,5,8,4,3,4,13,72,25,60,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
