nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,45,53,72,53,63,43,32,56,58,38,38,36,22,23,20,14,12,19,27,34,44,49,42,60
02,67,58,75,55,55,50,44,46,46,38,36,30,30,30,21,24,12,23,24,24,36,47,52,52
03,56,56,56,61,48,46,51,41,60,55,34,34,24,25,8,27,24,16,28,26,41,39,42,52
04,59,65,51,56,51,53,55,46,48,44,30,27,23,25,18,18,19,12,20,42,58,44,49,37
05,46,60,57,59,59,34,42,52,37,38,40,26,19,25,22,15,11,15,35,29,30,32,59,46
06,56,43,50,43,40,44,51,43,37,35,38,40,20,22,18,14,15,23,22,33,32,35,38,43
07,42,53,43,52,66,62,56,59,58,39,30,33,32,22,31,18,17,23,13,43,38,45,50,48
08,55,65,53,61,59,54,50,45,57,50,39,25,32,29,20,24,16,22,29,50,42,47,32,35
09,67,68,64,50,49,40,34,39,35,32,31,27,33,28,12,26,16,19,36,32,41,44,52,74
10,47,50,64,40,45,41,55,50,50,35,55,36,24,23,25,12,18,20,28,30,43,59,45,47
11,58,56,55,54,50,47,47,59,45,35,35,29,24,13,15,21,14,15,31,39,47,49,37,44
12,50,54,63,40,42,38,33,55,45,45,29,31,20,11,20,13,7,17,27,38,41,38,35,47
13,39,44,53,54,61,57,47,48,46,47,41,31,34,22,15,23,12,24,23,34,51,43,63,41
14,49,63,62,57,47,61,41,64,55,36,36,25,18,17,16,12,26,15,36,49,46,40,48,50
15,46,42,48,42,48,47,44,44,46,55,44,24,22,15,13,15,16,20,25,35,36,47,46,48
16,60,46,54,60,39,42,63,45,36,37,27,19,18,13,17,14,15,22,26,29,36,47,40,54
17,47,51,66,62,47,55,38,48,64,47,46,32,27,30,14,9,15,13,18,29,42,37,34,36
18,23,42,44,65,41,50,45,46,53,43,30,40,31,26,17,24,13,20,16,20,24,49,48,45
19,33,53,53,40,45,46,35,62,50,52,22,32,19,28,16,11,22,26,29,35,32,40,55,49
20,52,55,53,43,57,61,50,47,45,44,36,28,33,16,20,23,17,15,27,27,30,33,61,49
21,54,46,49,55,52,49,35,54,58,47,28,47,17,21,20,17,20,28,23,29,34,34,58,47
22,42,51,48,58,47,41,31,52,51,46,32,27,32,26,11,26,17,27,23,37,39,45,52,42
23,70,68,48,51,51,44,49,44,44,35,37,29,23,22,23,16,17,24,18,43,32,46,51,63
24,62,53,54,55,43,58,48,53,40,34,30,29,14,13,13,14,16,20,28,18,44,47,42,50
25,39,48,49,55,51,55,37,62,42,38,29,32,25,18,18,23,14,19,21,34,31,38,-1,-1,-1
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,24,10,23,18,14,19,36,-1,-1,-1,-1,-1,-1
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,50
28,58,54,51,49,39,47,34,46,48,36,26,27,31,22,22,16,31,20,20,41,39,54,51,44
29,46,49,64,47,55,40,51,46,51,42,44,36,24,23,20,25,19,26,24,31,34,42,52,53
30,45,52,49,47,54,41,46,47,36,41,42,26,25,23,16,21,23,22,31,37,32,43,-1,-1,-1
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
