nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,148,141,207,223,215,235,222,225,267,252,226,202,172,335,217,183,176,140,117,111,142,164,172,179
02,147,124,222,248,180,192,208,262,298,269,242,222,164,167,152,146,128,114,119,111,133,164,174,156
03,115,135,166,229,214,220,213,261,237,231,234,185,163,185,184,185,186,147,136,143,151,152,147,169
04,140,136,191,259,239,224,212,199,244,296,210,188,210,190,171,165,163,144,124,124,107,161,138,124
05,138,149,201,235,209,234,233,210,229,206,188,205,207,218,158,155,115,126,130,135,147,155,121,145
06,115,154,180,232,237,201,221,187,279,268,222,183,167,176,188,159,142,160,128,126,136,164,156,149
07,136,147,188,214,228,234,233,228,253,254,219,194,174,195,190,147,150,123,135,126,146,168,167,158
08,142,141,202,273,271,208,233,238,253,265,263,224,188,165,177,169,140,135,141,147,157,175,166,159
09,133,124,206,214,248,228,247,248,236,265,226,214,173,189,185,163,130,155,139,153,145,160,171,155
10,155,171,231,203,265,228,225,284,268,258,231,219,225,198,190,182,159,154,157,147,181,175,179,158
11,155,159,196,247,248,224,195,178,230,225,244,193,222,232,196,153,165,138,140,150,160,174,175,163
12,132,162,172,210,236,242,228,248,254,283,266,226,167,186,163,142,124,125,155,150,128,175,172,149
13,133,164,219,250,247,226,248,230,244,283,204,187,184,191,177,137,127,117,128,143,184,160,163,147
14,145,154,169,210,211,230,217,227,229,270,260,214,208,180,181,150,142,146,136,164,130,180,134,149
15,148,160,223,257,269,243,220,201,287,265,250,194,191,197,165,149,142,123,130,136,175,157,163,150
16,140,147,205,225,243,226,254,288,278,255,224,218,209,200,168,147,134,138,127,122,144,148,170,139
17,129,152,199,193,273,238,214,256,282,229,241,215,203,207,199,186,155,141,140,124,173,162,157,163
18,143,167,252,255,235,245,231,220,272,286,225,213,191,190,200,178,153,125,152,133,152,146,142,158
19,148,163,184,241,281,238,216,221,256,266,240,202,211,190,171,142,126,101,117,109,143,144,116,118
20,110,125,181,243,247,223,229,231,266,278,254,204,180,185,175,151,115,124,105,127,152,138,131,160
21,138,169,199,202,249,240,243,251,227,250,223,192,207,207,197,163,142,120,119,130,126,157,135,123
22,131,129,170,167,219,182,194,244,233,225,208,196,209,202,161,158,141,116,104,130,138,152,127,149
23,114,123,164,196,199,216,210,235,249,275,226,209,202,191,184,133,148,107,136,122,143,152,133,149
24,166,172,220,257,232,239,221,259,269,242,217,213,198,184,196,173,163,139,133,137,158,155,140,165
25,164,169,224,250,266,255,226,203,245,258,209,213,206,210,185,166,133,150,120,143,118,152,148,159
26,147,150,173,251,233,212,204,258,221,282,252,181,179,204,172,173,136,124,125,131,159,159,130,131
27,114,121,154,183,231,226,216,227,262,276,199,220,186,221,179,148,137,122,113,140,137,161,133,154
28,144,160,197,220,236,238,231,257,260,296,235,221,194,166,172,159,146,126,115,145,149,146,148,131
29,102,117,166,209,271,216,216,269,249,279,240,206,179,196,166,156,122,112,122,112,144,159,143,128
30,116,128,183,215,225,224,243,250,263,231,232,227,205,212,159,137,122,132,102,129,133,147,156,124
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
