jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,25,36,39,39,77,115,49,60,59,68,55,41,102,99,50,64,99,87,69,95,91,29,37,""
02,34,34,31,41,65,43,73,94,99,102,62,65,55,70,53,49,33,22,27,23,37,23,42,30,""
03,25,31,39,50,50,64,65,71,62,57,51,60,55,44,81,35,84,66,36,22,39,32,46,63,""
04,33,35,35,46,44,47,91,50,79,70,67,53,37,32,43,49,41,37,23,24,21,33,33,37,""
05,26,37,73,41,62,59,81,62,47,64,46,50,41,31,38,26,30,22,18,18,19,33,21,35,""
06,24,29,27,31,38,49,55,49,51,50,46,48,37,37,43,43,2,17,64,24,50,26,30,30,""
07,24,24,29,28,40,32,70,111,47,38,55,107,40,23,41,31,22,29,18,20,74,68,18,18,""
08,12,26,30,27,46,40,42,37,32,34,85,96,99,111,44,27,19,19,11,13,7,13,16,27,""
09,27,20,19,15,17,30,43,43,38,45,19,24,38,28,30,27,32,31,24,25,25,17,27,34,""
10,36,34,45,44,39,51,44,40,45,26,27,39,40,34,23,32,64,21,45,28,46,43,26,36,""
11,24,31,43,35,41,44,34,56,37,36,32,27,25,28,19,19,22,23,23,102,-1,66,24,22,""
12,30,34,30,41,43,37,44,-1,76,37,57,81,18,13,15,-1,32,-1,13,78,-1,83,18,22,""
13,-1,-1,70,23,-1,48,45,39,27,33,29,21,19,50,70,99,99,99,99,99,99,34,32,33,""
14,43,34,35,41,58,49,65,48,68,46,42,41,33,40,27,45,-1,3,76,97,99,93,24,35,""
15,36,38,51,48,45,55,52,49,46,60,111,51,20,24,19,19,17,33,33,62,89,60,35,39,""
16,26,36,28,49,42,48,49,42,40,37,46,31,26,41,30,29,26,58,73,54,36,23,23,30,""
17,19,36,31,29,30,58,45,43,44,45,45,29,18,26,30,29,18,22,17,18,29,26,22,18,""
18,26,28,34,23,29,38,46,40,32,28,31,29,15,11,21,31,25,26,16,23,107,36,25,21,""
19,33,35,32,41,44,58,41,24,18,24,31,56,30,91,29,91,74,51,25,14,19,14,31,27,""
20,26,34,45,50,63,58,45,53,34,41,55,38,38,25,35,43,26,35,28,25,33,38,44,37,""
21,34,55,44,48,53,47,61,61,62,57,38,39,45,76,68,30,25,27,29,23,26,29,29,48,""
22,37,30,48,35,49,56,54,64,51,50,48,52,43,33,36,24,26,24,29,23,57,44,39,41,""
23,47,55,49,59,76,63,55,66,35,28,26,32,26,24,25,18,21,20,14,19,29,32,36,51,""
24,47,68,62,46,37,41,54,57,62,78,72,55,56,57,55,44,40,34,27,32,32,37,53,56,""
25,54,73,68,61,54,52,61,49,35,55,68,56,41,48,66,33,39,44,27,33,27,22,47,45,""
26,43,44,64,47,77,55,79,94,74,109,99,99,47,49,97,45,95,57,93,38,48,55,45,44,""
27,46,62,66,56,57,62,61,78,54,54,57,39,39,42,58,34,22,37,18,28,18,24,32,37,""
28,47,51,61,48,51,45,58,49,52,45,40,29,31,104,27,24,24,137,74,68,41,25,34,42,""
29,43,51,49,40,46,30,83,52,76,139,86,41,48,50,38,31,32,17,27,25,47,45,32,40,""
30,42,55,48,68,62,36,42,50,45,19,26,14,14,28,20,26,22,20,18,10,15,21,24,36,""
31,47,47,47,46,39,26,32,41,35,23,20,17,13,23,20,29,29,35,24,10,15,18,24,-1,""
