jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,39,62,61,65,61,52,93,135,148,157,171,192,176,146,183,174,172,133,147,126,128,114,99,79,""
02,72,66,75,97,98,100,114,135,167,159,151,182,222,187,207,195,148,131,143,139,138,104,100,85,""
03,69,58,80,77,92,84,132,163,192,172,184,186,240,214,223,240,167,124,117,137,112,69,66,69,""
04,76,83,92,81,84,109,129,152,176,192,181,201,187,176,176,166,141,156,70,65,53,44,25,19,""
05,30,18,19,31,35,36,71,87,151,162,168,192,150,176,163,137,132,131,113,49,45,38,24,33,""
06,16,17,45,71,109,100,112,133,143,150,147,159,169,179,194,143,152,14,175,161,106,95,50,23,""
07,20,31,21,22,78,154,48,89,114,107,112,107,115,122,146,155,142,123,96,90,109,98,66,65,""
08,68,88,88,95,95,60,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,""
09,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,37,35,38,36,28,42,36,50,""
10,72,87,86,92,83,107,125,77,112,159,168,109,171,169,170,156,122,128,130,116,114,104,97,76,""
11,83,73,92,76,102,134,139,149,179,273,181,168,140,168,170,176,161,149,117,113,120,111,101,73,""
12,64,64,84,54,63,77,90,107,171,150,166,161,141,142,122,148,118,124,114,123,120,89,94,37,""
13,26,31,47,49,27,43,88,119,149,134,189,216,170,182,194,135,100,125,128,111,53,3,1,1,""
14,1,3,2,6,4,2,3,2,1,2,7,2,1,7,2,5,3,3,4,2,4,2,1,2,""
15,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,130,130,126,110,99,83,""
16,68,92,100,109,105,140,150,202,189,207,178,180,196,166,199,184,149,160,137,127,122,111,96,93,""
17,98,110,115,117,108,117,156,176,192,219,208,157,168,162,161,160,159,143,119,131,115,113,114,81,""
18,80,106,92,97,130,127,161,151,188,186,171,161,157,173,160,121,165,121,117,124,108,98,112,66,""
19,89,72,86,108,54,55,113,185,192,180,163,147,153,153,156,117,96,104,116,91,45,32,44,27,""
20,14,23,19,39,29,66,150,177,157,147,155,171,134,155,159,154,117,123,141,128,109,114,111,82,""
21,48,33,42,46,37,45,71,91,136,139,183,164,116,103,113,118,84,99,101,111,127,44,20,22,""
22,25,44,44,55,50,74,135,178,215,253,244,233,242,210,227,166,131,142,139,163,116,107,135,116,""
23,101,102,134,121,134,95,125,161,238,212,203,246,212,196,197,180,173,170,149,149,142,128,130,72,""
24,35,39,53,119,117,61,88,106,210,218,214,192,167,147,164,158,133,134,138,105,33,29,35,40,""
25,29,41,61,13,54,46,175,187,236,259,229,198,200,174,105,32,56,52,45,38,30,21,28,25,""
26,33,41,40,48,37,37,69,245,268,249,251,266,217,206,159,93,52,55,46,58,39,24,30,22,""
27,33,26,31,47,48,51,142,248,280,274,251,255,219,213,193,119,52,47,64,52,47,31,28,25,""
28,33,35,27,51,47,46,111,228,281,262,258,245,170,197,159,111,86,106,130,124,106,101,57,72,""
29,62,103,74,36,38,51,78,130,194,197,209,232,181,199,152,148,153,118,123,108,98,110,89,84,""
30,90,97,96,114,128,148,178,214,206,236,236,252,213,196,149,140,153,108,101,97,91,85,71,61,""
31,64,72,75,77,78,113,161,158,230,249,276,264,235,231,177,143,100,102,114,115,119,105,76,-1,""
[E]nVah{{`zI}le,"z'gl}"
