jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,63,66,78,96,112,59,42,-1,112,99,72,101,80,85,130,75,22,-1,-1,-1,-1,-1,-1,-1,""
02,104,80,81,99,107,84,81,-1,-1,-1,-1,-1,-1,50,-1,49,56,31,52,-1,-1,12,20,19,""
03,27,46,44,44,74,64,56,75,83,89,120,100,114,54,44,54,35,39,25,17,51,2,41,-1,""
04,-1,102,76,114,124,116,109,102,147,-1,-1,-1,-1,-1,-1,72,58,29,28,34,27,15,24,41,""
05,63,70,81,80,96,100,105,84,100,97,105,100,72,87,95,93,70,51,49,21,11,20,27,57,""
06,54,70,88,82,78,100,106,92,97,107,86,87,79,65,87,106,58,43,23,-1,58,10,28,25,""
07,55,73,85,78,96,92,105,105,113,108,117,84,27,-1,-1,-1,52,102,-1,-1,11,24,15,34,""
08,57,62,91,81,93,92,109,112,75,83,-1,-1,-1,90,123,70,49,-1,-1,36,15,46,34,54,""
09,61,79,99,96,124,99,89,93,118,-1,-1,-1,-1,21,94,-1,-1,-1,-1,4,79,162,99,51,""
10,81,117,111,141,138,-1,127,105,97,-1,-1,-1,6,66,50,43,-1,48,28,24,25,29,70,55,""
11,79,94,79,107,116,122,83,102,95,78,116,0,148,99,77,62,64,37,27,29,23,41,39,54,""
12,73,104,106,91,123,132,112,100,87,84,101,101,94,91,114,72,80,53,36,24,34,71,29,46,""
13,56,93,121,128,130,127,107,-1,-1,101,96,134,124,110,106,68,10,10,-1,-1,-1,24,20,29,""
14,52,92,118,119,118,117,110,101,98,129,142,100,58,80,79,64,13,6,1,16,26,20,28,47,""
15,51,70,92,105,100,103,73,105,131,-1,201,-1,-1,-1,95,80,38,134,-1,-1,-1,25,-1,-1,""
16,96,113,111,94,108,118,96,57,149,161,102,60,-1,-1,-1,24,63,0,51,54,17,16,53,153,""
17,-1,117,136,-1,127,100,121,68,29,16,-1,-1,-1,-1,-1,-1,-1,-1,10,17,26,6,5,33,""
18,57,69,93,92,105,97,117,89,49,65,96,74,76,59,83,42,53,12,26,37,19,12,13,50,""
19,82,80,92,102,126,75,107,104,96,96,38,43,32,32,-1,-1,-1,-1,0,20,12,20,40,49,""
20,67,83,96,101,119,118,9,104,103,109,117,107,58,57,85,64,36,35,28,16,16,26,24,44,""
21,69,89,123,118,132,135,79,-1,-1,-1,-1,-1,-1,-1,150,92,72,66,50,33,-1,34,113,88,""
22,79,105,113,94,132,133,122,96,129,127,114,115,124,-1,117,62,54,83,41,20,25,32,41,52,""
23,90,115,147,-1,-1,50,91,82,94,101,100,106,76,52,44,74,29,-1,-1,-1,-1,-1,-1,8,""
24,77,117,122,110,147,109,87,74,23,18,30,28,34,13,8,31,-1,34,26,12,23,26,48,67,""
25,73,98,106,123,131,124,77,69,29,24,34,33,45,-1,-1,-1,66,31,46,53,26,19,15,60,""
26,116,127,173,113,111,127,30,28,21,17,13,26,22,0,22,98,0,-1,-1,24,16,23,73,104,""
27,100,120,137,162,185,163,41,25,33,-1,32,19,21,0,71,85,63,36,35,18,26,54,67,71,""
28,118,133,176,204,192,156,90,-1,-1,0,52,19,25,26,-1,-1,56,40,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,30,52,42,-1,-1,-1,31,83,""
30,111,122,137,176,196,165,108,83,118,127,11,108,102,81,84,67,59,50,95,28,16,21,24,60,""
31,124,147,135,163,192,142,130,106,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,41,43,""
