jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,0,1,4,63,46,56,2,0,1,0,0,0,0,0,0,2,40,91,17,0,0,0,0,""
02,1,0,0,3,118,53,-1,0,0,0,0,0,0,0,0,0,0,58,129,6,0,0,0,0,""
03,0,0,1,0,54,91,1,0,1,0,0,0,0,0,0,0,15,146,70,26,0,0,0,0,""
04,0,0,0,2,49,34,1,0,0,0,0,0,0,0,0,0,7,34,99,39,0,0,0,0,""
05,0,1,0,3,77,5,0,0,0,1,0,0,0,0,0,0,0,9,27,47,0,0,0,0,""
06,0,2,0,1,128,115,0,0,0,0,3,0,38,0,0,0,2,48,103,65,0,0,0,0,""
07,0,0,1,3,199,71,0,0,0,0,1,1,0,0,0,0,0,5,65,9,0,0,0,0,""
08,0,0,0,2,176,122,9,1,0,0,0,0,1,1,1,18,5,38,49,36,3,0,1,0,""
09,0,0,0,2,8,4,5,2,0,2,1,3,0,2,0,0,0,9,65,13,0,2,0,0,""
10,1,0,1,5,38,33,9,5,0,0,0,0,0,0,0,0,0,1,35,17,0,0,0,0,""
11,0,0,1,0,34,73,5,0,0,0,0,0,0,0,0,0,0,16,64,14,0,0,0,1,""
12,1,0,0,0,42,14,0,0,0,0,0,0,2,57,10,26,10,17,0,8,0,1,1,0,""
13,2,2,1,4,6,19,10,23,78,41,77,23,14,8,32,0,3,53,155,8,0,1,5,0,""
14,2,1,3,1,7,12,9,14,13,6,2,0,1,0,0,0,11,5,4,0,0,0,0,0,""
15,0,0,0,4,168,67,0,0,0,0,0,0,0,0,0,1,3,41,75,5,0,0,0,0,""
16,0,0,0,0,23,85,15,0,0,0,0,0,0,0,16,13,8,77,3,0,0,0,0,0,""
17,0,0,0,0,33,17,0,0,0,0,0,0,0,0,0,0,22,30,13,2,0,1,0,0,""
18,0,0,0,0,37,8,6,39,0,0,0,0,0,32,12,35,0,16,125,18,0,0,0,0,""
19,0,0,0,0,188,57,0,0,0,0,0,0,2,88,0,0,4,33,22,0,0,0,0,0,""
20,0,0,0,0,52,41,13,0,0,0,0,0,0,0,0,72,36,45,16,0,0,0,0,0,""
21,0,0,0,0,36,39,0,0,0,3,0,0,0,0,0,1,0,10,69,35,2,0,0,0,""
22,0,0,0,0,0,0,0,0,0,0,0,0,24,46,16,1,0,0,0,0,0,0,0,0,""
23,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,2,57,34,37,28,23,18,1,94,118,""
24,120,120,124,138,164,105,131,68,72,54,44,56,55,95,101,72,77,92,86,102,51,103,100,104,""
25,112,144,151,138,147,104,134,125,80,100,94,72,71,88,82,59,136,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
