jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,116,117,61,172,86,117,150,182,193,209,180,182,212,215,137,0,57,230,210,211,167,77,27,108,""
02,79,86,116,123,123,151,180,189,202,158,178,186,83,0,0,0,0,29,99,142,97,118,111,103,""
03,99,136,94,98,186,161,189,169,200,175,198,191,173,167,146,130,125,111,71,137,120,148,122,100,""
04,103,59,41,62,179,187,183,201,196,213,189,173,170,170,164,147,223,227,144,121,143,157,103,4,""
05,0,0,103,110,170,155,163,165,191,194,199,202,224,205,93,0,4,174,193,140,153,148,109,17,""
06,102,71,103,162,54,200,94,146,201,179,195,195,186,59,55,114,174,153,131,119,142,121,139,136,""
07,130,135,154,184,177,212,209,197,201,184,138,174,181,223,221,189,199,198,138,130,122,137,146,105,""
08,111,103,168,152,196,171,210,192,188,170,156,167,81,123,130,148,131,94,134,104,119,135,160,135,""
09,131,146,114,70,0,4,153,182,213,170,192,164,180,125,22,105,175,150,134,134,116,98,111,96,""
10,99,114,124,164,176,171,203,182,223,177,176,157,137,140,79,47,131,94,104,105,114,107,95,72,""
11,46,103,127,164,162,188,212,228,218,196,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,73,""
12,65,19,48,96,190,176,198,201,237,224,202,234,228,125,20,0,80,255,213,128,0,0,0,0,""
13,72,156,237,189,243,240,255,257,210,228,194,216,229,212,249,186,168,87,167,144,164,152,144,150,""
14,137,105,119,108,151,187,208,172,176,153,190,129,136,172,210,158,165,151,192,175,206,172,168,164,""
15,162,128,135,128,186,213,235,215,229,190,205,215,212,129,167,182,117,73,87,112,95,88,93,82,""
16,94,96,125,160,177,201,212,185,182,186,177,175,209,204,186,182,186,167,217,221,187,173,147,117,""
17,95,93,128,127,128,147,179,175,202,157,164,198,206,215,184,214,129,146,97,77,64,85,93,67,""
18,72,68,93,123,142,174,177,179,159,161,190,204,190,189,154,198,116,109,101,81,92,70,54,56,""
19,74,66,79,113,158,175,210,185,185,176,169,172,192,58,144,210,171,109,102,100,99,146,146,125,""
20,147,187,167,149,134,154,200,181,169,163,140,119,112,151,163,129,139,101,74,69,89,87,84,68,""
21,66,69,97,106,102,78,119,114,152,173,184,161,148,162,122,118,98,67,50,77,64,72,70,53,""
22,56,108,88,94,132,138,150,168,133,128,107,87,83,134,116,113,73,94,86,79,100,90,105,68,""
23,91,59,75,78,38,82,155,175,176,163,145,158,136,43,0,7,125,89,94,71,53,69,87,78,""
24,89,102,90,157,155,99,5,117,198,132,43,109,113,100,128,87,70,81,62,67,79,75,63,57,""
25,73,80,78,119,166,192,196,207,156,157,174,180,171,168,157,108,102,98,104,117,101,104,80,155,""
26,95,96,58,85,120,151,206,222,245,239,221,121,54,22,32,19,5,5,8,4,0,3,3,5,""
27,6,12,9,12,17,27,41,45,30,21,20,16,15,24,25,17,14,13,4,6,11,25,9,11,""
28,4,1,0,2,15,19,13,37,55,89,190,218,199,156,129,93,116,52,120,1,17,153,139,105,""
29,64,17,112,161,182,225,232,223,227,240,197,185,188,188,167,150,122,136,142,124,120,126,126,104,""
30,125,128,161,184,224,239,235,224,245,225,204,194,180,192,200,150,187,167,143,152,97,104,120,103,""
31,147,131,134,185,206,242,228,220,223,202,215,202,184,191,185,164,139,117,125,101,105,108,118,129,""
