jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,7,9,5,15,15,18,21,26,33,51,49,59,47,76,73,80,83,72,66,51,55,42,25,""
02,14,8,13,13,18,31,26,30,34,42,47,60,72,57,66,75,89,102,79,78,69,49,32,30,""
03,9,11,6,7,15,17,33,42,46,50,52,53,64,58,79,81,60,78,72,65,71,48,26,18,""
04,13,5,4,6,10,18,33,22,38,30,42,46,47,58,59,52,55,58,62,62,55,37,16,9,""
05,8,3,5,12,7,14,57,42,23,28,43,53,47,46,40,43,58,52,52,42,34,21,16,16,""
06,4,9,74,52,5,15,21,24,30,28,42,56,60,63,57,38,52,34,58,49,27,31,20,12,""
07,4,5,5,3,41,167,32,34,34,34,52,51,50,61,60,45,41,55,47,46,30,22,13,16,""
08,4,13,8,12,18,26,29,49,45,37,41,60,67,67,50,57,57,59,40,26,35,26,17,16,""
09,14,14,15,11,15,18,32,32,57,61,53,51,58,59,62,58,49,51,42,40,40,33,26,11,""
10,6,9,3,9,11,14,23,32,43,50,53,41,58,63,42,49,57,41,45,41,34,32,31,10,""
11,10,9,4,8,9,20,25,36,32,53,30,32,54,45,45,37,46,45,47,45,39,34,14,7,""
12,8,3,7,10,11,8,22,24,30,25,34,40,53,49,51,42,37,56,44,34,32,25,26,13,""
13,3,10,10,9,7,15,32,29,23,36,33,39,26,32,46,33,36,38,30,26,27,46,15,14,""
14,11,7,10,8,15,19,28,22,26,28,25,41,42,38,43,37,47,40,42,19,36,29,22,13,""
15,8,9,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,32,35,139,27,27,17,11,10,12,""
21,18,8,14,14,15,13,15,28,36,44,34,31,25,35,52,41,48,42,41,34,44,21,12,8,""
22,7,7,2,20,6,16,21,21,27,40,44,37,33,51,47,45,51,52,43,50,50,45,24,16,""
23,19,15,9,12,13,10,26,29,68,49,51,59,72,49,57,54,56,53,40,47,38,31,29,23,""
24,15,16,10,15,72,27,57,56,71,68,64,76,50,53,50,53,37,39,44,65,29,26,20,15,""
25,7,7,31,141,17,19,20,38,39,49,44,37,51,50,50,33,39,36,40,44,39,22,24,12,""
26,10,8,9,7,9,14,17,38,34,45,61,64,64,63,46,56,53,42,45,44,23,18,25,8,""
27,6,9,11,8,13,15,24,37,47,57,51,68,56,44,60,41,29,28,29,32,36,36,19,12,""
28,8,10,16,22,23,20,33,53,66,70,91,97,60,68,52,37,35,39,45,35,31,24,18,12,""
29,9,72,16,19,15,24,47,61,72,73,63,98,57,2,0,2,2,3,2,3,1,2,2,1,""
30,1,0,0,0,2,2,2,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,3,13,13,23,56,63,74,82,82,89,95,74,73,52,52,43,43,42,28,31,20,-1,""
[E]{hzjynI}le,"z'gl}"
