jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,37,30,43,34,50,50,52,65,49,33,44,28,32,27,17,25,19,12,8,10,13,15,27,26,""
02,36,42,41,40,41,57,56,46,31,40,36,29,25,19,12,17,13,14,14,16,15,18,34,38,""
03,40,44,42,59,58,59,52,40,23,45,26,18,15,27,27,17,17,12,10,14,9,13,10,25,""
04,35,24,28,51,46,59,41,41,37,35,30,27,15,7,8,14,11,8,7,12,11,20,28,21,""
05,42,43,39,34,58,62,65,37,36,39,28,25,27,20,21,18,15,7,4,13,13,24,34,42,""
06,42,48,48,61,52,35,54,46,29,29,27,25,17,12,23,18,18,13,7,9,16,31,29,22,""
07,53,48,45,65,43,52,34,36,41,40,21,20,24,22,13,19,14,9,11,14,13,32,20,39,""
08,24,37,38,50,50,48,47,47,34,29,32,13,25,28,16,15,16,9,13,13,12,22,25,36,""
09,28,28,37,39,30,39,37,32,31,26,16,20,13,16,15,4,14,14,7,17,14,16,31,27,""
10,38,35,46,47,37,44,32,46,35,22,18,12,10,16,13,19,12,11,13,7,17,20,34,31,""
11,34,40,31,37,33,46,27,26,29,23,19,9,11,5,15,9,6,11,8,20,12,22,33,31,""
12,38,32,23,48,33,30,35,42,23,18,10,20,10,12,14,12,10,12,13,14,15,12,22,29,""
13,35,54,36,48,30,29,29,39,25,9,16,11,7,16,8,5,12,12,19,13,9,19,19,27,""
14,27,37,29,31,24,33,18,16,16,13,6,11,4,16,16,-1,-1,19,10,7,16,11,19,20,""
15,23,28,27,22,32,28,36,39,22,19,12,12,12,11,7,5,4,6,3,11,16,18,26,32,""
16,26,30,29,33,31,28,23,38,24,23,15,10,10,11,11,12,10,6,14,10,10,14,22,26,""
17,27,36,29,30,18,27,33,33,51,28,13,10,13,25,9,13,3,14,9,16,16,22,34,21,""
18,33,44,34,32,38,28,30,29,25,23,15,15,-1,-1,-1,-1,-1,12,7,10,9,21,28,25,""
19,36,34,26,23,19,25,19,18,25,11,7,5,10,12,10,11,13,9,11,8,18,15,25,35,""
20,62,24,35,38,24,29,35,24,23,17,15,19,13,24,26,26,21,12,7,14,21,31,34,27,""
21,36,32,30,39,45,37,33,25,22,18,21,16,6,16,9,14,15,18,20,17,21,19,34,40,""
22,27,33,50,42,23,33,46,25,33,30,18,26,22,19,16,16,21,10,16,22,22,22,31,37,""
23,48,52,43,38,46,39,34,31,26,27,34,31,18,19,17,25,27,21,18,18,24,28,27,40,""
24,57,63,63,52,40,49,35,22,31,25,24,26,14,16,18,13,19,18,14,23,21,25,33,63,""
25,72,70,71,61,58,23,42,42,28,39,34,22,22,24,22,19,19,16,14,25,28,27,55,45,""
26,54,75,79,59,57,41,36,29,37,25,24,22,21,27,20,11,25,15,14,18,13,31,37,47,""
27,68,70,71,60,48,46,35,30,25,20,19,13,29,17,15,16,8,11,14,10,17,20,34,47,""
28,58,55,73,54,42,46,52,29,33,27,25,12,16,10,16,19,22,11,13,20,19,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,12,14,11,8,9,10,9,16,20,24,32,""
30,31,55,52,53,37,20,13,22,34,22,12,15,11,13,18,12,18,14,9,7,18,20,37,48,""
31,57,52,67,56,55,25,35,32,40,28,18,15,47,8,7,14,15,13,11,11,18,-1,-1,-1,""
