jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,29,31,31,42,35,25,34,25,15,12,17,20,21,10,17,36,0,22,9,16,29,18,17,""
02,27,24,15,24,30,31,24,27,18,20,25,17,14,21,21,22,15,14,14,19,22,24,21,21,""
03,17,19,30,31,46,30,25,14,15,33,13,16,28,9,17,14,20,14,14,22,20,12,24,32,""
04,38,22,22,32,34,45,29,21,24,22,32,19,17,17,21,29,16,19,14,15,10,20,37,28,""
05,43,35,49,36,24,36,28,18,31,28,14,18,25,18,18,36,13,12,18,17,14,25,30,28,""
06,21,35,41,33,34,26,26,28,21,17,15,20,13,16,24,14,11,18,8,10,24,26,29,24,""
07,35,43,42,49,47,24,26,26,39,25,15,28,20,24,24,23,12,25,26,19,23,16,29,32,""
08,28,36,31,49,39,43,28,18,24,18,27,15,18,20,20,19,20,19,21,11,20,27,34,36,""
09,29,25,36,28,40,29,26,12,27,24,20,20,25,14,22,16,14,16,22,13,25,23,30,25,""
10,27,23,22,21,18,36,21,21,21,23,17,17,11,12,12,12,14,7,14,23,23,29,29,28,""
11,24,33,32,24,43,27,25,17,15,12,26,18,23,17,22,14,13,8,10,22,17,22,18,21,""
12,28,33,32,32,33,27,28,14,21,16,17,16,16,17,19,16,15,15,16,12,14,26,30,25,""
13,31,28,25,41,35,21,12,20,31,17,23,20,22,15,27,31,28,18,19,29,19,28,26,20,""
14,17,46,35,37,39,32,22,19,18,23,15,19,13,17,21,14,14,12,14,9,22,14,31,38,""
15,29,48,41,40,31,30,18,27,24,22,20,17,15,11,17,11,6,15,20,13,22,20,35,26,""
16,43,42,32,46,34,23,15,23,19,24,16,21,16,14,21,22,22,23,21,18,27,31,27,28,""
17,38,28,29,25,22,30,16,22,17,29,20,19,29,20,12,22,26,21,13,32,28,24,27,30,""
18,48,45,39,48,52,44,30,25,25,27,24,17,21,11,14,13,26,30,15,22,26,20,31,29,""
19,25,29,32,29,36,28,30,18,22,13,30,18,16,21,21,30,28,18,25,32,36,33,24,37,""
20,51,35,42,33,38,14,31,24,18,28,18,23,29,22,22,21,18,16,20,28,18,25,26,33,""
21,39,56,47,45,45,29,23,36,32,23,25,24,23,23,16,21,31,28,28,32,23,32,31,41,""
22,51,37,40,49,45,44,28,24,22,25,14,37,26,27,23,25,23,23,17,27,24,34,26,32,""
23,23,44,44,21,38,42,30,20,18,17,27,32,51,29,36,25,15,19,24,20,35,31,29,36,""
24,51,41,47,42,51,40,22,16,20,31,35,25,21,20,19,15,23,14,24,17,25,22,41,32,""
25,60,59,62,61,37,33,37,31,24,27,25,19,23,24,22,25,17,17,13,18,29,21,32,34,""
26,40,61,40,57,49,51,27,35,46,49,32,27,18,19,15,26,15,36,30,19,26,41,33,38,""
27,61,46,71,64,43,37,43,41,34,22,21,33,30,20,17,19,10,17,13,21,27,23,46,40,""
28,47,48,48,38,55,38,50,24,45,30,30,28,17,6,11,27,25,13,15,19,19,30,36,39,""
29,44,65,62,50,41,49,33,21,31,27,18,22,19,20,22,17,14,19,7,25,21,30,27,41,""
30,35,65,73,56,53,46,29,26,19,16,26,15,32,43,18,59,19,17,15,15,28,17,45,46,""
31,42,51,46,76,40,31,22,17,26,16,23,15,16,15,13,24,13,21,17,10,27,26,31,42,""
