jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,207,223,226,242,277,280,328,242,8,32,309,248,234,234,124,132,98,6,15,6,6,76,32,96,""
02,152,196,240,246,229,241,46,275,307,238,81,257,254,238,38,-1,-1,-1,-1,38,65,54,88,98,""
03,160,150,142,140,242,240,189,233,202,170,144,134,135,141,110,75,6,36,39,8,44,56,48,66,""
04,186,151,133,139,164,189,181,256,148,78,107,162,175,200,177,110,62,41,46,45,59,80,118,158,""
05,204,219,226,249,231,282,302,295,297,305,296,222,227,185,182,131,118,120,92,46,58,79,113,162,""
06,190,179,228,219,226,244,249,271,249,260,258,224,218,162,162,154,98,89,83,52,51,77,115,113,""
07,177,183,203,232,238,245,272,263,223,81,151,165,207,77,6,111,117,68,48,30,28,90,143,180,""
08,245,253,267,215,251,236,264,275,258,219,229,119,143,181,152,89,95,62,43,35,42,91,93,144,""
09,142,173,205,170,179,167,53,-1,48,260,6,50,168,114,135,125,98,70,46,57,56,93,152,163,""
10,179,199,187,184,178,158,167,183,197,183,191,182,147,186,144,114,99,43,41,36,38,68,102,141,""
11,183,214,156,186,214,179,185,173,193,150,197,185,209,178,173,119,92,58,48,37,35,72,137,119,""
12,156,197,255,238,245,235,221,226,199,167,177,185,140,113,110,80,34,41,50,38,65,77,110,147,""
13,168,199,202,196,245,235,198,216,205,205,199,177,174,158,120,92,63,52,52,55,48,69,89,141,""
14,177,197,212,188,161,208,197,205,228,213,194,160,140,130,122,100,70,55,39,49,59,70,135,164,""
15,164,214,212,201,190,212,212,224,191,201,224,165,173,166,132,97,6,31,49,65,56,50,70,138,""
16,210,204,216,213,174,223,185,238,77,104,-1,97,2,8,123,122,78,49,8,58,-1,2,90,211,""
17,185,275,260,274,245,248,283,272,293,231,212,201,158,183,143,105,79,87,71,55,86,76,188,233,""
18,234,281,286,231,240,294,282,310,265,260,210,223,218,180,186,162,123,57,58,36,55,131,139,168,""
19,196,217,274,241,231,240,231,213,228,226,208,195,193,103,122,139,102,79,76,47,39,67,95,154,""
20,161,157,189,179,181,205,207,203,206,191,168,183,131,135,99,76,79,48,40,50,70,98,138,151,""
21,196,239,249,208,236,213,214,186,237,65,117,162,128,139,84,88,93,51,52,38,46,105,138,175,""
22,207,191,201,186,226,219,220,244,227,239,203,180,180,147,117,97,56,41,62,44,37,67,109,161,""
23,169,217,224,151,182,216,194,181,174,179,186,177,144,116,114,101,80,75,56,57,68,74,121,161,""
24,200,231,222,230,235,190,187,191,194,191,163,158,140,133,101,98,62,72,54,53,73,119,160,202,""
25,247,241,257,244,292,278,255,238,244,224,202,151,146,76,129,91,31,15,54,67,59,102,148,200,""
26,240,263,304,254,277,228,202,190,174,190,189,145,149,158,49,55,40,45,60,34,54,100,128,141,""
27,254,254,272,226,205,231,229,211,166,174,159,181,137,99,88,90,84,50,36,36,49,70,123,179,""
28,229,266,270,315,301,280,223,265,6,170,73,155,121,112,113,85,67,47,52,70,98,113,151,204,""
29,258,274,284,255,272,237,164,170,185,177,156,132,108,131,75,70,9,22,8,42,65,120,158,242,""
30,322,318,362,312,307,345,294,305,258,215,212,166,140,121,121,104,102,68,66,84,119,108,186,263,""
31,312,354,316,331,342,310,298,292,231,209,185,136,125,91,86,61,73,45,39,43,44,69,157,30,""
