Jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,34,26,32,33,52,69,48,50,51,36,56,29,35,33,36,36,24,29,10,46,46,20,-1,-1,-1
2,37,27,26,20,22,47,30,53,57,53,42,88,64,66,147,53,27,51,34,12,12,32,-1,-1,-1
3,126,88,175,121,85,74,100,105,55,14,28,35,42,33,45,44,63,49,24,23,13,21,-1,-1,-1
4,25,39,43,49,53,74,86,81,78,30,37,42,48,47,51,61,33,30,30,22,18,25,-1,-1,-1
5,-1,-1,-1,-1,-1,-1,31,78,61,48,45,74,52,38,56,62,34,57,68,27,20,30,-1,-1,-1
6,26,30,37,47,63,72,72,83,24,53,56,30,40,59,62,62,55,30,27,30,27,32,-1,-1,-1
7,30,37,49,53,70,94,80,81,79,67,67,48,53,55,44,52,51,35,34,27,28,30,-1,-1,-1
8,40,34,44,49,81,82,76,92,97,62,65,56,59,73,81,39,35,30,44,69,27,27,-1,-1,-1
9,34,46,65,62,79,95,112,77,94,84,69,70,54,82,120,61,56,60,47,19,35,27,-1,-1,-1
10,47,34,48,69,85,97,110,113,66,85,70,84,70,85,76,62,58,43,35,97,26,18,-1,-1,-1
11,43,36,44,68,77,93,104,102,87,46,44,54,61,63,79,62,50,46,16,26,26,22,-1,-1,-1
12,41,51,47,57,85,88,105,92,85,66,69,43,58,64,85,52,35,17,20,25,21,37,-1,-1,-1
13,26,59,51,56,79,81,76,89,56,47,38,51,62,61,61,70,47,23,19,25,23,35,-1,-1,-1
14,39,35,33,69,113,129,60,54,25,23,31,35,48,40,40,36,29,93,110,23,43,14,-1,-1,-1
15,21,34,44,54,75,91,87,52,46,36,24,34,39,110,57,44,32,25,17,40,33,25,-1,-1,-1
16,31,27,38,42,66,64,74,76,62,55,36,53,48,56,53,46,29,22,24,30,18,15,29,46
17,30,42,40,39,79,91,57,67,49,48,46,34,63,61,45,58,45,31,18,16,18,21,38,40
18,42,39,51,63,83,72,73,56,55,44,43,46,51,51,43,57,38,37,30,31,47,84,55,46
19,62,42,105,109,55,74,69,50,48,44,32,43,40,62,49,65,116,20,109,54,12,19,33,28
20,37,42,47,85,129,98,51,61,57,65,44,38,81,70,84,84,44,25,20,45,139,61,73,93
21,114,50,105,58,132,72,80,62,72,37,33,31,33,37,36,60,35,34,29,36,19,16,21,18
22,34,38,34,39,46,30,54,64,55,40,37,38,30,41,36,26,27,27,80,40,94,55,17,20
23,17,24,67,32,61,76,42,50,51,50,36,34,29,55,75,48,38,57,156,84,27,179,163,138
24,83,103,48,46,52,75,65,65,60,49,33,34,32,41,49,47,49,40,28,20,21,21,27,40
25,41,52,41,65,62,74,61,71,52,58,51,40,51,50,47,59,40,32,38,20,36,16,30,34
26,39,40,40,59,58,68,79,101,62,53,43,53,42,44,57,58,68,50,15,21,18,32,30,30
27,25,37,40,74,43,61,55,52,49,37,36,37,35,49,55,38,56,26,18,12,13,31,25,39
28,42,42,51,64,71,91,81,73,69,61,46,39,39,44,49,45,32,30,39,23,22,23,39,46
29,39,50,47,56,58,58,78,70,61,57,57,44,34,46,36,50,49,25,21,15,22,19,35,44
30,43,52,45,43,58,50,64,70,55,59,37,33,38,53,57,34,47,45,21,30,24,20,23,32
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
