jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,79,69,80,73,78,86,91,97,74,67,76,77,64,61,66,49,48,30,16,34,42,49,72,57,""
02,73,80,54,63,92,90,102,104,82,68,77,69,79,77,52,34,36,30,26,28,29,34,37,60,""
03,67,59,70,76,88,95,84,86,103,87,69,72,82,66,50,47,24,26,25,24,30,29,50,47,""
04,65,68,64,84,88,92,90,118,86,80,72,82,71,77,70,37,32,18,20,19,27,29,31,45,""
05,66,67,77,75,77,90,84,100,128,90,101,73,95,84,72,56,53,34,22,24,22,19,32,48,""
06,40,67,86,68,104,97,95,113,110,83,80,73,60,93,59,42,37,38,31,22,28,44,53,63,""
07,64,80,75,97,87,117,110,143,104,127,107,102,102,146,109,73,53,37,32,37,45,37,40,65,""
08,58,63,98,92,119,105,113,138,127,64,70,90,118,131,100,62,48,37,19,24,28,39,54,53,""
09,52,73,90,97,120,105,164,166,126,123,103,110,125,116,100,61,53,35,31,36,28,40,48,50,""
10,64,51,65,107,129,128,145,160,136,128,107,98,108,131,94,71,36,31,26,25,23,34,36,55,""
11,75,71,79,82,112,128,122,137,114,105,97,100,96,93,88,55,42,33,19,23,36,34,48,17,""
12,65,75,71,73,106,104,128,142,115,107,85,93,102,111,96,77,43,32,27,32,28,34,46,49,""
13,46,53,65,90,103,107,130,139,123,106,105,119,121,119,94,67,50,28,28,25,28,33,50,56,""
14,72,88,89,99,116,108,148,155,143,122,128,128,129,125,98,82,50,20,23,18,33,39,37,47,""
15,75,71,98,81,92,119,114,147,131,129,155,103,141,141,90,76,60,35,27,25,33,36,42,52,""
16,77,100,98,75,108,111,119,121,108,99,69,88,99,89,73,53,39,34,30,28,36,42,49,58,""
17,67,94,83,101,102,117,127,129,133,134,120,110,117,116,91,66,41,42,25,24,34,31,44,55,""
18,66,78,83,103,122,130,118,91,88,77,86,109,95,80,68,68,32,26,20,31,36,32,48,63,""
19,105,81,85,86,112,119,123,112,92,74,98,115,110,87,54,51,33,31,29,29,40,30,45,75,""
20,81,94,80,104,97,119,121,90,107,91,79,80,110,102,91,65,40,26,33,22,22,44,41,57,""
21,55,74,64,84,112,97,116,111,97,84,93,97,85,99,67,66,48,30,20,27,29,35,67,63,""
22,96,73,81,85,88,106,123,125,92,80,72,80,91,98,86,60,52,28,23,33,35,33,53,81,""
23,85,118,91,115,109,115,107,105,107,75,61,92,84,88,72,64,57,29,36,46,36,36,45,66,""
24,94,97,109,114,118,106,99,117,120,108,89,91,109,96,88,71,41,46,25,27,33,34,67,73,""
25,77,98,102,102,111,109,78,80,98,88,70,71,65,72,68,51,42,32,24,23,35,37,54,73,""
26,96,97,107,117,95,107,111,96,91,106,90,86,82,63,64,63,33,34,21,29,29,39,57,76,""
27,79,85,95,114,90,76,103,114,102,89,103,97,93,61,40,29,36,37,25,23,26,22,39,60,""
28,65,77,83,91,61,56,62,83,94,69,50,70,53,51,36,23,12,21,24,26,28,35,42,70,""
29,71,80,85,75,80,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
