jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,29,30,30,49,49,66,57,42,41,37,37,19,29,34,24,23,25,6,15,12,25,17,13,""
02,23,20,29,27,44,53,49,57,65,54,54,37,36,36,27,15,11,18,13,11,14,25,17,13,""
03,30,22,26,45,44,92,73,70,67,43,29,35,30,24,32,22,22,9,5,11,9,15,21,21,""
04,29,22,23,37,50,46,57,67,51,31,26,40,23,22,29,18,13,13,4,13,8,14,11,27,""
05,27,28,17,41,45,45,52,50,71,50,32,32,56,28,22,17,15,7,13,4,12,15,11,17,""
06,27,23,33,38,37,48,59,80,72,40,37,22,33,43,25,28,9,9,13,7,5,18,18,22,""
07,24,26,28,54,52,66,68,99,92,79,44,43,39,34,36,26,26,13,10,11,15,18,14,16,""
08,10,24,39,47,49,68,82,116,73,65,24,37,37,47,29,21,16,10,14,8,12,22,16,25,""
09,16,24,33,53,64,66,78,77,64,58,45,43,26,35,30,35,18,9,6,8,7,15,18,17,""
10,33,30,39,65,63,65,88,71,75,67,44,42,40,47,29,25,21,10,9,8,14,15,17,23,""
11,16,31,53,53,68,83,120,79,80,66,41,45,30,28,25,24,22,13,7,5,13,9,16,19,""
12,25,20,45,54,58,76,97,89,77,50,51,37,25,37,30,27,18,18,14,10,11,18,17,17,""
13,27,25,38,37,72,76,85,76,72,43,37,33,33,33,33,34,22,15,17,8,10,20,22,16,""
14,27,28,31,43,61,59,85,93,58,60,34,33,32,31,32,31,25,15,8,6,9,14,22,21,""
15,28,28,55,57,69,76,96,83,72,47,47,31,27,27,38,16,21,12,7,11,15,21,15,23,""
16,27,20,59,42,56,64,78,74,54,36,35,41,34,38,28,19,21,11,12,13,11,23,17,22,""
17,39,25,41,57,52,73,79,88,58,69,37,42,44,42,22,40,19,21,8,16,18,15,20,30,""
18,32,39,42,52,60,74,94,93,46,48,42,36,24,25,22,13,20,12,5,11,9,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,8,12,20,17,29,""
20,27,34,39,37,47,64,74,58,54,41,40,32,37,43,25,32,25,10,5,13,16,16,17,20,""
21,32,30,50,49,59,70,71,65,45,40,24,33,25,24,25,20,10,11,8,11,8,8,22,18,""
22,32,28,24,50,50,71,59,67,56,37,39,25,27,28,28,22,15,16,9,9,12,16,27,24,""
23,36,40,42,53,51,45,65,60,40,35,27,24,26,17,30,23,20,11,11,15,12,16,17,25,""
24,31,27,42,36,66,42,58,64,54,54,35,24,19,30,27,21,16,14,11,13,9,15,27,28,""
25,37,50,46,60,61,54,56,54,33,38,22,31,40,33,20,21,17,8,14,9,15,20,23,24,""
26,20,38,38,36,56,59,53,47,39,46,29,37,19,34,26,9,18,8,14,5,10,9,19,29,""
27,24,47,38,46,36,51,43,66,43,47,28,20,18,20,26,15,14,8,13,10,8,11,29,26,""
28,22,25,31,32,33,34,46,48,40,28,27,14,16,20,16,11,8,4,3,7,17,18,25,22,""
29,53,47,38,49,46,62,63,59,59,38,33,38,43,33,34,21,39,10,22,21,19,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
