jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,20,20,12,13,14,24,25,26,23,22,14,17,18,21,23,17,20,9,6,10,9,10,17,16,""
02,17,15,6,11,18,24,27,18,25,20,15,15,22,18,15,18,14,6,16,5,4,8,16,10,""
03,14,12,11,15,28,22,24,29,22,26,30,10,22,22,14,22,15,8,6,8,7,9,4,10,""
04,8,17,15,7,26,25,32,36,29,22,17,16,29,37,23,32,14,14,4,5,2,9,11,14,""
05,14,19,17,16,19,28,27,41,32,19,9,15,24,26,30,18,14,9,6,4,5,5,3,4,""
06,6,8,15,13,16,18,20,24,15,10,8,8,14,13,19,12,1,3,7,5,6,9,10,12,""
07,6,13,14,9,16,20,18,11,17,8,6,6,7,21,20,13,23,12,8,9,5,5,4,7,""
08,10,12,21,22,21,28,31,-1,5,2,9,13,11,-1,-1,-1,6,5,5,4,5,4,7,9,""
09,14,12,18,17,33,29,28,-1,-1,-1,-1,-1,-1,-1,-1,26,13,7,8,4,5,15,10,12,""
10,17,17,14,18,29,30,28,25,21,16,21,18,27,34,29,33,17,3,6,3,7,8,10,13,""
11,10,17,23,25,31,35,18,22,34,18,11,19,33,42,32,21,23,7,9,7,6,6,16,14,""
12,10,9,18,15,24,44,37,49,48,34,23,18,37,48,38,21,9,10,11,5,8,9,3,6,""
13,7,11,21,15,20,30,21,32,26,22,12,12,33,39,37,25,10,5,11,10,24,4,10,8,""
14,16,15,11,15,43,18,27,53,29,19,10,12,33,28,28,25,21,11,3,3,4,10,12,11,""
15,11,18,13,13,19,14,27,26,30,18,16,24,23,32,39,21,20,5,6,7,6,8,13,13,""
16,7,8,15,18,13,15,35,19,-1,28,18,24,43,39,27,29,21,12,8,12,6,10,20,14,""
17,25,22,25,29,35,43,44,52,42,30,26,24,35,51,42,29,31,15,4,1,6,7,6,12,""
18,14,6,8,18,18,29,23,37,27,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,12,8,9,""
19,19,18,14,23,29,22,28,30,24,25,12,20,19,43,35,22,10,9,10,8,7,4,7,20,""
20,18,13,11,17,18,35,22,18,19,14,18,12,25,33,17,10,11,13,4,3,4,4,3,17,""
21,15,18,16,9,33,47,15,14,23,19,12,-1,7,13,12,16,5,7,9,-1,-1,-1,-1,0,""
22,-1,-1,-1,-1,-1,-1,-1,-1,14,17,11,10,9,16,15,7,8,4,1,2,2,4,6,3,""
23,5,11,9,10,6,8,12,8,21,15,7,7,24,18,11,13,3,5,1,7,2,4,9,7,""
24,8,5,10,7,5,11,14,22,18,19,7,8,7,12,14,6,-1,4,6,6,6,13,11,21,""
25,15,16,20,15,22,21,26,16,27,23,18,6,19,3,-1,-1,-1,-1,1,1,1,2,-1,0,""
26,3,3,2,-1,1,-1,-1,3,-1,20,12,17,16,31,31,22,17,9,18,-1,-1,-1,-1,1,""
27,1,-1,-1,-1,-1,22,-1,-1,31,31,23,23,46,27,26,13,19,4,7,5,4,5,12,8,""
28,12,22,16,15,18,22,28,26,32,30,15,19,32,41,21,21,6,8,6,13,6,14,25,14,""
29,15,8,26,18,22,52,26,14,33,25,19,19,30,25,32,14,10,15,7,4,5,16,16,19,""
30,16,18,17,15,27,32,28,29,16,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
