jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,179,200,195,236,254,294,287,274,327,355,397,403,325,278,263,190,128,82,90,54,55,65,97,167,""
02,196,190,192,219,266,319,329,356,332,318,355,293,263,264,244,180,175,139,96,94,66,63,96,140,""
03,214,204,194,248,272,303,344,297,315,406,374,322,322,281,270,227,148,94,64,42,43,77,101,130,""
04,173,210,204,203,241,262,314,338,377,377,383,339,279,264,272,206,124,65,70,46,-1,-1,6,106,""
05,211,204,197,211,251,286,342,365,385,439,409,320,277,265,255,205,143,64,48,50,40,61,71,155,""
06,144,189,217,221,233,279,307,346,401,400,401,366,323,337,248,171,82,69,47,38,62,79,99,122,""
07,152,208,198,224,272,311,324,405,396,409,385,413,364,376,303,241,158,86,47,45,44,65,84,139,""
08,189,214,229,229,261,256,331,363,437,406,425,414,383,342,265,218,131,82,54,36,83,62,93,114,""
09,164,216,185,216,244,276,322,406,442,413,388,347,334,315,307,228,162,100,45,61,54,53,110,112,""
10,167,221,228,253,275,310,339,397,464,452,328,169,135,274,135,92,45,94,53,42,46,82,112,146,""
11,187,229,288,267,277,311,333,401,424,487,511,364,311,310,257,199,118,117,71,53,66,83,118,128,""
12,195,194,207,241,259,267,375,391,450,448,446,401,370,391,338,162,153,108,49,52,45,63,94,119,""
13,163,202,231,240,272,309,350,336,408,401,312,321,323,253,122,87,67,73,42,14,55,97,131,127,""
14,168,199,169,211,278,309,319,404,440,470,410,344,308,308,288,236,150,100,75,48,65,93,98,139,""
15,187,252,186,226,253,310,352,363,463,502,441,429,415,379,325,246,157,87,56,58,66,74,98,132,""
16,153,165,209,187,264,294,333,367,376,399,385,356,346,324,276,222,175,126,50,53,66,71,112,140,""
17,185,224,251,232,242,300,352,402,424,382,407,373,350,320,339,235,61,8,10,25,6,6,6,52,""
18,285,290,293,287,307,261,280,269,414,469,425,379,366,340,334,226,134,79,61,45,52,77,115,161,""
19,193,214,237,257,244,273,371,376,447,457,448,384,357,340,336,248,163,125,83,57,52,94,148,159,""
20,211,254,221,277,295,306,367,411,392,374,399,350,345,297,275,193,147,105,64,55,68,81,132,141,""
21,164,210,188,217,258,274,289,301,349,444,442,378,321,317,260,169,114,106,67,60,62,112,101,189,""
22,233,253,232,303,348,374,373,381,406,390,381,372,309,317,235,221,6,6,6,34,43,80,124,154,""
23,211,261,239,248,244,287,314,357,386,416,240,280,359,304,264,180,170,107,77,56,68,90,118,159,""
24,174,243,233,246,293,327,324,342,319,373,368,357,319,266,268,189,135,117,73,46,70,80,123,152,""
25,219,253,273,268,298,288,327,373,306,356,353,196,75,153,153,220,136,102,50,25,73,63,106,145,""
26,158,192,218,221,234,206,259,216,268,251,273,309,250,212,212,154,137,79,57,38,40,83,131,164,""
27,167,236,238,205,237,242,280,303,287,299,352,290,337,45,6,70,139,116,93,73,114,153,49,0,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
