jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,36,25,26,28,32,49,40,41,34,36,25,35,36,26,25,25,23,33,20,52,54,24,30,39,""
02,30,30,34,32,42,38,41,61,44,39,20,25,18,18,29,26,23,25,23,18,17,22,19,27,""
03,22,26,23,24,32,20,35,38,39,62,17,26,30,27,23,20,34,15,20,5,24,20,16,27,""
04,35,22,37,26,39,49,50,32,40,16,59,57,20,24,15,22,18,18,20,21,36,24,57,50,""
05,42,45,24,35,31,31,33,36,29,25,13,9,13,19,17,24,29,25,15,12,21,21,15,23,""
06,29,30,25,40,39,39,36,30,37,38,21,12,14,25,29,36,22,8,28,26,10,20,24,27,""
07,26,16,19,34,52,55,44,37,24,14,29,35,17,20,28,34,24,21,13,14,21,21,22,14,""
08,14,17,35,32,52,52,50,43,20,25,28,22,25,27,23,23,25,10,14,14,14,19,15,17,""
09,20,32,41,42,61,56,57,34,37,35,30,27,33,34,35,38,48,15,12,17,19,16,15,25,""
10,25,20,39,55,54,43,52,58,25,16,42,30,29,31,32,34,30,26,10,18,26,23,21,28,""
11,22,28,57,56,46,50,58,44,43,40,14,34,37,40,29,46,24,33,27,16,13,25,34,30,""
12,29,36,37,30,49,59,65,28,30,23,45,46,45,35,41,39,30,17,19,17,23,27,28,29,""
13,26,27,51,60,67,64,36,61,47,19,27,24,23,25,33,43,14,18,25,21,21,26,28,35,""
14,37,40,42,36,77,52,49,48,35,40,30,24,21,32,36,30,29,-1,15,51,25,16,19,18,""
15,19,27,40,45,33,47,31,29,43,24,26,17,19,37,28,35,25,19,17,15,21,20,20,20,""
16,26,30,51,42,54,43,35,35,14,20,19,17,36,21,24,13,7,8,6,6,10,8,8,11,""
17,11,17,16,18,29,16,16,18,10,8,9,10,6,7,5,6,11,6,9,2,6,14,18,12,""
18,17,12,21,28,27,40,31,18,42,39,48,10,2,5,19,25,27,20,11,21,17,22,27,26,""
19,54,42,30,63,75,62,69,53,54,60,28,38,24,25,25,21,14,15,9,20,11,24,21,38,""
20,31,38,45,49,53,34,54,30,46,19,18,32,25,43,43,33,39,35,53,31,23,41,26,28,""
21,29,35,39,54,60,66,47,32,41,47,39,31,27,35,39,37,22,17,19,21,21,20,28,29,""
22,37,33,31,59,41,51,68,35,26,19,18,30,24,39,34,29,18,22,26,19,32,24,33,45,""
23,38,42,42,56,53,56,49,45,36,36,43,37,34,60,37,32,30,22,21,31,17,33,19,31,""
24,27,33,29,49,51,73,61,47,47,38,43,45,42,35,41,33,23,62,18,18,23,24,27,33,""
25,42,34,36,49,45,66,43,29,51,46,34,14,30,29,36,33,27,17,25,13,28,29,21,31,""
26,30,31,50,46,54,29,40,30,32,25,29,47,21,19,27,31,27,15,13,8,19,19,18,29,""
27,38,41,47,50,31,39,27,37,37,29,21,25,13,27,17,22,11,26,32,30,35,27,28,27,""
28,29,31,28,28,20,22,31,28,19,16,13,13,16,17,14,9,28,21,19,20,40,19,33,34,""
29,17,36,28,26,38,52,17,32,18,23,15,21,15,15,29,19,21,9,18,16,15,27,22,32,""
30,29,34,35,27,34,25,38,30,28,12,18,16,22,11,11,20,18,11,19,6,19,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
