Jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,70,1,2,86,116,143,141,184,282,142,78,117,36,51,47,55,47,19,31,19,41,48,46,43,""
02,13,1,-1,86,148,142,125,146,148,112,62,54,67,62,67,141,125,17,1,-1,136,167,262,158,""
03,94,4,3,65,139,123,107,7,-1,-1,-1,25,34,60,44,-1,22,68,99,53,30,58,139,79,""
04,106,-1,1,48,131,161,149,180,170,217,154,108,90,99,91,67,44,115,-1,-1,-1,-1,-1,-1,""
05,-1,-1,-1,-1,-1,-1,-1,-1,65,139,70,109,70,72,79,55,30,22,11,11,28,38,52,70,""
06,73,19,1,105,151,158,171,189,188,131,103,57,55,72,54,42,31,13,22,22,22,47,40,61,""
07,39,-1,1,118,154,163,157,170,173,63,180,204,138,145,153,73,34,26,22,14,30,37,54,77,""
08,31,-1,-1,105,129,170,173,157,187,146,90,62,55,90,70,69,38,9,22,26,33,48,53,59,""
09,1,-1,2,96,142,158,195,197,181,223,184,87,61,80,85,78,31,20,20,17,16,35,37,49,""
10,23,-1,-1,101,141,177,201,214,259,305,206,124,54,63,79,71,32,13,-1,12,24,59,79,103,""
11,51,-1,1,-1,2,78,171,153,150,78,83,30,51,79,83,70,34,22,28,25,26,28,58,78,""
12,97,15,-1,50,172,179,209,212,191,111,99,42,61,84,87,56,34,23,24,19,26,47,53,76,""
13,71,-1,-1,112,180,211,213,114,134,186,61,73,50,88,99,71,49,24,27,65,30,38,68,55,""
14,-1,-1,-1,141,166,205,193,233,171,171,77,93,70,59,100,77,57,26,28,23,30,50,63,83,""
15,25,-1,-1,115,165,188,199,212,175,126,83,107,78,90,86,69,49,28,44,22,26,44,64,89,""
16,23,-1,2,131,146,152,158,155,113,218,107,91,98,153,129,79,43,24,32,121,102,43,62,72,""
17,37,-1,-1,171,217,202,238,222,215,188,118,125,29,64,93,61,41,23,27,52,80,176,150,65,""
18,53,1,-1,48,170,163,194,162,186,186,146,79,56,72,71,56,-1,-1,37,29,37,102,80,122,""
19,124,19,-1,86,180,168,160,177,154,118,67,52,44,88,100,51,35,34,27,26,20,47,76,92,""
20,110,67,-1,102,125,142,155,154,134,137,103,70,47,42,64,45,44,34,25,18,40,65,77,76,""
21,25,-1,1,102,159,173,184,143,115,125,65,72,94,60,77,54,32,26,22,23,24,60,97,75,""
22,47,-1,1,112,141,149,133,152,136,103,101,92,126,70,62,54,40,20,24,22,41,164,424,108,""
23,42,-1,-1,133,158,222,157,190,29,-1,106,73,55,55,76,61,218,292,53,21,33,51,67,73,""
24,28,-1,1,103,149,192,166,148,154,115,96,86,89,103,94,67,67,100,207,87,32,51,66,86,""
25,122,23,-1,54,139,154,161,181,118,151,113,61,61,7,44,45,47,24,27,191,104,82,2,213,""
26,35,-1,-1,60,185,170,163,148,136,146,80,78,52,37,34,49,49,27,26,29,32,66,80,129,""
27,157,73,-1,96,158,158,130,182,174,231,155,-1,-1,-1,-1,10,283,207,82,30,40,342,178,143,""
28,155,66,2,110,182,141,164,177,88,-1,-1,16,168,183,-1,-1,86,1,-1,-1,-1,58,82,293,""
29,125,-1,-1,133,176,183,-1,132,38,5,221,90,81,59,52,59,37,27,70,155,86,285,93,92,""
30,50,1,2,108,157,152,167,138,268,176,111,133,85,91,76,5,43,40,93,71,152,14,70,256,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
