jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,51,69,78,106,114,118,104,54,129,153,154,106,165,191,192,169,107,-1,-1,-1,18,5,12,17,""
02,32,39,42,55,70,79,71,106,54,139,116,85,118,125,179,149,35,23,49,2,1,17,28,23,""
03,65,43,63,61,91,91,105,0,99,160,152,145,157,198,170,134,91,31,9,27,-1,-1,31,37,""
04,47,57,64,71,88,96,107,111,118,113,160,129,142,177,119,112,-1,-1,-1,18,23,10,65,29,""
05,46,66,38,58,67,88,89,52,33,61,25,28,33,62,162,146,117,65,28,17,12,16,27,32,""
06,63,75,76,89,108,114,118,-1,-1,-1,0,58,106,160,184,143,139,94,26,13,-1,29,18,18,""
07,34,54,46,65,82,83,85,104,132,121,115,115,120,146,135,133,61,42,-1,-1,-1,-1,16,39,""
08,52,78,66,79,130,110,116,143,174,171,165,152,175,158,183,109,43,36,32,27,14,48,30,23,""
09,63,91,80,117,148,168,165,204,177,146,174,140,184,206,193,166,154,150,61,99,13,18,26,35,""
10,60,56,96,108,134,134,140,168,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,28,24,32,51,""
11,52,66,83,89,124,106,120,132,151,155,132,-1,0,0,-1,-1,80,72,-1,-1,8,-1,5,-1,""
12,56,58,93,121,142,139,191,176,-1,72,70,70,88,175,167,78,77,-1,30,7,20,9,21,24,""
13,38,51,57,75,90,111,148,151,153,178,144,138,142,188,190,10,95,70,43,24,10,19,28,55,""
14,56,80,77,110,124,141,128,144,76,182,182,181,223,240,233,152,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,-1,28,4,2,11,30,21,""
16,60,76,88,130,134,175,169,148,155,199,186,185,210,219,201,118,115,79,56,71,-1,-1,-1,44,""
17,85,106,115,109,129,135,166,163,199,-1,186,163,207,193,240,185,-1,-1,-1,-1,-1,-1,-1,48,""
18,60,66,70,97,115,129,147,-1,-1,-1,113,160,161,-1,-1,166,92,49,-1,-1,68,89,29,38,""
19,66,81,109,111,154,133,146,131,141,212,-1,113,-1,174,149,95,93,44,33,26,14,21,22,53,""
20,69,84,95,114,134,129,150,131,140,139,144,128,138,156,176,131,94,70,42,30,21,29,31,46,""
21,66,105,121,131,153,126,148,157,150,103,109,123,159,171,127,102,89,122,71,81,45,0,73,52,""
22,77,119,116,128,151,155,128,158,-1,-1,160,157,172,190,199,221,-1,-1,-1,-1,18,39,36,59,""
23,73,102,-1,128,143,172,161,145,139,131,-1,-1,177,103,163,131,70,54,46,27,29,13,14,30,""
24,61,59,105,111,134,115,51,150,147,77,165,169,0,148,196,-1,0,83,65,24,18,32,29,62,""
25,66,97,118,129,148,139,155,110,128,124,104,111,-1,-1,-1,101,69,46,44,43,-1,13,28,41,""
26,35,65,67,110,111,98,111,123,98,74,61,74,84,58,36,20,7,2,4,1,6,22,10,10,""
27,21,52,51,92,91,75,51,110,152,138,103,0,134,-1,-1,-1,-1,-1,-1,-1,9,44,28,52,""
28,54,-1,71,85,83,59,44,-1,-1,108,137,148,138,135,0,0,0,0,0,3,0,0,0,0,""
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,21,21,22,54,""
30,70,84,126,126,115,118,53,138,130,135,115,145,111,138,158,120,-1,93,-1,-1,-1,78,127,47,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
