jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,110,148,139,148,165,172,187,171,179,164,169,172,123,85,60,28,18,17,19,29,40,64,63,99,""
02,107,136,149,139,171,149,180,162,186,174,157,117,102,55,28,29,19,16,24,28,35,37,65,85,""
03,125,139,153,131,143,0,0,25,97,119,106,133,111,69,39,35,68,24,10,19,41,56,89,112,""
04,131,176,154,148,162,180,156,184,208,170,164,140,102,63,59,34,24,14,32,25,48,72,71,71,""
05,110,133,131,140,163,167,178,179,177,187,164,156,116,69,38,36,27,54,26,25,51,59,76,79,""
06,121,133,143,145,160,170,77,97,98,103,85,105,126,87,55,27,20,16,16,22,42,46,65,77,""
07,98,111,141,160,185,155,177,207,184,171,195,154,125,112,61,34,25,14,17,24,28,43,74,103,""
08,117,134,197,144,165,171,195,202,158,89,105,185,152,87,68,32,22,13,15,21,36,55,76,91,""
09,108,124,139,158,151,175,179,170,198,183,190,167,149,99,55,48,29,19,12,24,29,52,67,100,""
10,136,153,146,153,163,171,156,228,196,120,5,0,2,51,30,31,20,8,11,17,38,52,77,88,""
11,105,120,131,15,3,1,0,0,0,1,69,133,113,48,0,0,0,0,0,0,0,0,32,103,""
12,124,162,159,183,197,192,212,247,244,204,175,131,133,96,60,26,9,9,32,32,35,42,89,122,""
13,137,142,158,199,171,216,232,248,232,197,194,148,133,90,61,25,22,20,19,23,37,75,60,82,""
14,98,124,161,147,163,158,168,225,221,195,161,162,113,83,51,39,32,15,15,34,32,68,68,107,""
15,128,130,137,134,127,120,171,201,233,199,172,164,122,74,54,26,27,21,18,29,31,56,74,93,""
16,118,113,114,142,128,142,177,172,205,186,154,148,119,72,50,19,22,21,24,27,29,53,83,101,""
17,115,149,160,143,160,174,210,211,194,193,100,148,115,95,61,31,28,13,22,23,34,62,85,91,""
18,113,141,131,147,153,183,176,205,190,188,100,148,116,88,60,30,27,17,21,24,29,61,84,104,""
19,113,119,129,121,162,162,197,189,205,174,75,40,90,75,51,39,0,14,16,40,32,51,74,112,""
20,139,133,138,130,158,154,174,216,205,179,154,126,105,71,50,26,27,21,16,31,45,63,99,121,""
21,101,139,136,141,133,168,178,169,203,182,147,132,92,63,40,27,17,13,17,27,31,68,77,109,""
22,108,157,138,150,127,125,153,172,188,155,146,140,105,93,45,26,18,20,15,28,27,61,69,90,""
23,134,157,114,126,135,147,154,127,142,137,73,64,70,80,41,31,20,18,14,25,27,58,78,99,""
24,127,122,111,130,113,164,161,158,183,188,174,179,146,110,61,35,28,23,13,32,53,84,124,158,""
25,151,208,192,185,187,208,218,198,226,197,201,160,140,97,53,35,30,23,27,26,51,88,98,147,""
26,163,169,183,174,180,192,199,167,139,124,133,144,120,96,53,40,42,22,22,34,44,64,88,123,""
27,143,155,172,153,138,152,185,197,186,186,175,132,90,57,2,0,38,45,0,0,44,16,32,19,""
28,12,161,163,145,162,128,36,0,12,0,27,13,150,72,29,36,5,73,25,42,88,93,113,141,""
29,165,181,193,159,157,207,185,50,3,0,0,0,5,69,46,34,30,25,28,37,47,65,108,142,""
30,147,166,158,173,157,175,194,174,175,168,143,125,104,68,48,33,26,35,14,31,56,75,111,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
