jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,57,64,79,103,93,110,167,183,204,195,224,221,242,245,272,267,248,239,203,231,181,164,141,84,""
02,80,91,108,95,119,156,199,212,219,234,282,241,272,291,285,294,273,283,246,239,197,163,143,93,""
03,42,34,43,43,54,167,182,219,207,181,238,242,242,268,285,181,283,187,273,249,212,206,131,91,""
04,59,47,67,91,65,110,142,155,199,194,222,270,270,280,278,221,161,269,161,237,203,172,121,100,""
05,87,99,76,97,104,129,118,166,218,211,219,248,293,269,305,290,288,254,261,269,196,187,131,125,""
06,103,105,120,111,108,103,123,165,186,216,217,254,265,313,288,232,242,278,260,165,217,177,134,100,""
07,89,108,106,118,118,117,122,167,175,192,240,281,295,296,311,302,313,303,289,275,244,199,177,88,""
08,123,120,103,98,112,168,221,237,216,265,266,303,336,302,295,316,275,294,296,267,237,189,149,115,""
09,115,135,135,145,130,162,203,240,231,244,269,298,342,323,300,342,312,312,259,297,274,236,175,154,""
10,153,135,114,145,166,159,202,195,215,252,261,324,317,328,302,295,278,315,292,285,278,254,198,134,""
11,133,144,116,138,134,105,169,186,199,259,265,297,314,311,295,320,317,325,335,328,309,239,201,148,""
12,139,96,92,120,131,123,154,165,161,199,238,242,290,306,296,298,304,315,276,253,249,209,170,100,""
13,109,169,153,131,159,173,209,200,208,270,313,285,328,311,334,363,281,332,258,166,159,103,63,74,""
14,63,79,70,92,80,100,159,209,203,228,251,297,316,330,320,298,306,296,272,251,226,177,164,137,""
15,101,45,100,140,163,178,168,190,218,220,226,261,329,315,276,300,284,268,300,269,258,216,167,125,""
16,155,114,85,91,114,128,181,146,80,161,237,252,288,334,301,300,286,189,176,146,122,119,79,55,""
17,64,47,57,78,132,90,137,165,177,199,254,260,302,310,282,305,255,271,167,245,177,156,114,107,""
18,108,105,105,95,101,154,155,191,196,243,230,275,283,270,323,291,286,282,249,213,166,156,161,112,""
19,102,140,149,103,119,106,148,0,177,197,212,249,254,246,299,247,177,108,252,219,194,151,128,96,""
20,110,94,138,176,225,174,182,188,211,228,267,275,291,325,286,23,0,238,208,217,169,158,141,91,""
21,87,129,90,113,127,139,154,188,210,229,223,253,274,300,289,289,289,36,0,99,208,168,155,122,""
22,105,110,89,102,97,136,153,172,206,215,239,265,252,258,254,231,230,232,204,209,164,79,54,58,""
23,68,55,55,75,64,127,158,181,211,222,272,292,272,293,307,297,261,236,227,238,238,202,189,50,""
24,43,53,54,60,67,108,181,189,230,231,238,265,246,250,257,223,202,198,254,254,193,150,117,89,""
25,96,136,142,137,72,196,220,262,272,288,270,300,299,308,311,313,273,297,229,248,243,202,146,123,""
26,98,121,98,125,109,145,167,195,189,201,188,232,264,259,265,284,268,242,255,212,187,176,142,127,""
27,115,123,108,102,104,132,167,180,235,193,208,225,244,257,262,228,230,204,184,175,171,162,129,124,""
28,104,105,100,111,134,154,154,179,167,195,223,227,242,228,260,255,233,196,199,193,172,162,132,84,""
29,98,107,109,133,116,150,168,175,215,222,198,249,225,247,224,237,198,226,166,195,201,164,146,109,""
30,112,79,90,119,161,177,201,241,207,238,289,271,282,284,262,258,245,221,239,204,197,187,138,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
