jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,10,-1,7,16,""
02,38,36,48,34,41,31,54,64,94,70,106,100,78,81,90,54,46,25,12,5,13,13,19,26,""
03,30,40,52,56,34,53,62,71,94,68,77,42,43,78,63,105,41,26,8,17,12,10,15,34,""
04,31,42,47,43,47,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,30,14,11,8,10,19,-1,""
05,-1,-1,-1,-1,-1,-1,-1,-1,41,147,162,121,81,-1,-1,-1,-1,17,10,13,6,11,9,23,""
06,34,-1,-1,-1,-1,-1,-1,-1,118,110,99,124,119,126,57,55,43,18,13,6,13,13,21,23,""
07,34,43,54,42,45,61,79,94,135,146,68,37,229,93,71,65,62,23,10,7,10,22,17,18,""
08,30,45,38,32,46,58,91,89,106,115,105,126,112,100,104,60,55,21,11,6,15,17,15,20,""
09,21,17,33,25,-1,-1,-1,96,125,144,123,125,71,59,82,86,107,44,16,16,8,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,70,128,128,155,136,115,99,92,51,52,27,9,8,86,86,128,125,""
11,86,113,78,38,27,35,74,108,53,0,40,104,110,129,77,40,36,15,7,11,10,13,15,31,""
12,33,48,41,64,51,68,68,83,91,122,162,116,75,75,91,48,47,17,63,83,260,73,21,13,""
13,24,23,21,30,33,35,59,62,85,129,117,96,46,58,62,57,73,58,0,0,42,9,6,8,""
14,20,11,20,11,29,26,23,26,30,22,64,61,128,105,67,77,27,32,115,71,139,75,52,23,""
15,16,10,20,14,26,18,30,68,86,80,85,89,78,-1,-1,-1,-1,-1,-1,-1,7,12,10,15,""
16,17,13,19,20,16,18,41,60,49,56,61,40,28,18,30,27,18,12,21,4,7,6,12,10,""
17,16,8,6,3,4,17,22,42,34,26,13,17,14,19,41,26,16,6,8,7,7,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,6,7,27,""
19,27,21,19,26,24,26,16,40,43,45,87,77,38,31,37,12,11,36,18,30,93,5,3,1,""
20,57,9,4,13,12,9,5,19,19,66,92,100,68,0,0,18,39,47,23,3,2,14,5,5,""
21,9,15,8,4,7,8,11,9,10,53,62,38,14,11,20,25,21,15,79,52,-1,-1,-1,137,""
22,44,51,68,9,16,11,15,8,22,18,29,44,57,142,44,24,32,16,77,-1,2,10,6,19,""
23,12,9,18,14,19,15,22,7,20,18,27,30,18,61,21,26,11,11,14,14,29,19,7,19,""
24,13,9,15,14,13,26,18,27,49,34,65,39,71,108,170,88,39,164,136,49,10,7,15,34,""
25,114,43,20,16,18,19,39,52,67,62,37,44,65,85,38,35,25,11,11,-1,-1,10,19,26,""
26,23,31,28,29,35,39,31,26,21,31,54,71,107,87,57,40,28,16,14,9,4,9,7,15,""
27,27,36,33,21,28,41,56,37,46,52,34,59,73,49,45,28,24,18,4,11,7,8,7,18,""
28,33,32,34,19,30,23,22,23,25,33,46,52,61,54,55,39,24,30,46,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
