jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,4,10,19,28,22,82,26,34,36,39,16,40,23,62,33,10,40,72,34,26,9,20,16,""
02,1,2,5,7,6,16,26,26,18,41,21,38,33,20,11,1,19,38,26,15,19,28,15,24,""
03,19,-1,6,1,14,27,40,14,18,8,35,19,10,18,23,18,37,40,54,29,19,40,15,45,""
04,1,16,22,11,32,39,63,35,41,59,12,37,39,56,25,47,41,52,42,12,30,34,37,33,""
05,31,13,9,12,28,48,91,54,77,47,24,56,47,91,46,32,61,37,47,13,19,34,22,13,""
06,9,1,20,9,30,50,74,70,43,56,26,46,54,53,32,33,40,46,39,13,11,12,12,5,""
07,2,3,3,6,8,9,23,6,7,10,5,29,16,5,29,20,40,19,20,6,9,9,35,21,""
08,11,2,13,16,30,40,34,17,13,12,2,3,4,4,11,10,15,16,33,-1,5,3,14,8,""
09,4,1,3,7,4,18,21,3,5,25,9,8,10,16,12,27,42,27,35,19,18,18,19,14,""
10,17,9,2,19,4,31,33,32,13,8,28,14,28,22,8,4,20,41,32,44,17,23,17,27,""
11,1,2,5,9,16,25,26,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,37,48,27,31,31,4,36,17,11,""
13,14,3,7,8,15,27,63,73,58,56,38,52,41,44,53,56,49,39,56,21,26,33,31,21,""
14,11,3,9,6,22,23,64,19,28,27,34,46,4,9,17,15,50,24,53,38,40,29,26,12,""
15,2,8,7,14,21,40,54,36,28,30,59,5,33,12,12,18,23,22,33,42,57,6,18,13,""
16,2,9,5,7,15,23,71,12,5,29,16,11,11,29,4,36,34,50,45,26,34,29,25,12,""
17,19,4,1,3,3,7,30,6,17,6,11,11,13,32,17,21,39,22,32,26,21,21,22,9,""
18,1,3,2,4,19,36,55,1,2,30,14,34,34,47,35,30,28,53,28,13,34,28,20,18,""
19,8,4,6,3,5,8,107,82,40,50,44,64,58,56,43,59,66,49,55,19,40,48,34,18,""
20,18,14,8,13,22,54,86,84,87,69,34,61,37,48,52,39,56,55,61,28,40,31,17,22,""
21,7,3,7,20,28,40,51,17,5,18,10,12,23,20,7,58,97,58,67,30,24,29,35,18,""
22,17,5,9,6,24,56,82,23,16,25,35,35,33,55,76,34,61,27,47,9,17,-1,8,10,""
23,5,1,4,10,11,27,57,37,10,26,33,7,8,17,17,44,30,49,57,47,47,29,46,16,""
24,34,3,2,10,18,25,50,66,70,61,29,32,39,7,9,45,32,61,62,40,51,21,29,24,""
25,6,10,3,6,9,33,54,34,51,54,42,22,28,38,34,46,51,57,49,46,30,42,32,38,""
26,25,1,14,7,20,41,65,41,70,61,24,32,35,57,25,59,67,3,-1,-1,-1,-1,-1,0,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]fdf{lh,'yl{zfIg,"dl{`jhkel'o{"
