jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,56,65,77,74,85,113,112,73,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,38,32,19,33,50,""
02,82,98,88,89,112,152,119,108,-1,-1,126,-1,55,-1,-1,-1,-1,49,-1,-1,42,23,42,24,""
03,44,53,52,92,71,99,86,69,89,86,78,70,171,-1,182,108,124,121,19,28,13,22,47,31,""
04,49,66,80,89,97,133,101,135,-1,153,175,184,-1,173,155,136,140,74,51,21,26,30,42,26,""
05,55,73,75,93,116,128,-1,-1,-1,-1,131,150,162,170,195,225,-1,-1,43,38,29,33,24,9,""
06,23,43,62,56,85,84,72,62,73,-1,-1,-1,227,114,138,-1,-1,-1,78,-1,63,-1,65,68,""
07,64,38,53,82,82,109,152,-1,-1,-1,-1,202,-1,-1,-1,-1,-1,52,30,69,-1,-1,28,25,""
08,-1,-1,79,86,114,143,137,171,164,100,100,175,109,121,112,60,49,22,22,23,16,5,21,31,""
09,43,59,84,100,107,139,128,140,154,74,47,76,113,137,-1,-1,-1,44,66,32,42,46,15,57,""
10,50,62,76,58,105,115,104,111,97,112,121,162,170,201,-1,131,87,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,86,171,-1,-1,-1,-1,-1,-1,224,-1,231,182,90,79,40,32,12,24,27,24,60,""
12,62,68,93,104,118,122,129,111,150,134,140,256,148,-1,-1,-1,-1,-1,-1,-1,45,-1,-1,156,""
13,37,44,47,79,63,103,-1,-1,-1,-1,-1,96,105,113,-1,-1,-1,-1,-1,8,12,59,39,26,""
14,40,46,55,49,66,98,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,-1,36,-1,""
15,-1,47,50,46,53,65,51,69,90,62,77,56,50,77,86,93,96,22,10,11,12,7,21,22,""
16,24,36,34,47,61,66,38,60,66,55,72,104,74,107,106,50,39,-1,50,17,18,8,12,24,""
17,27,32,44,44,64,55,-1,13,38,69,52,54,94,75,69,116,165,88,-1,-1,19,10,13,19,""
18,29,43,36,69,75,95,75,83,81,44,78,-1,-1,288,189,58,58,23,22,34,12,13,16,25,""
19,26,36,39,57,78,57,70,58,65,120,103,88,101,97,84,-1,-1,-1,-1,-1,6,20,23,22,""
20,21,25,29,49,59,80,56,60,51,72,-1,-1,-1,-1,-1,-1,-1,40,25,-1,14,11,17,13,""
21,21,31,42,37,52,52,55,60,17,24,-1,29,47,48,41,59,-1,-1,-1,-1,-1,-1,30,25,""
22,-1,29,34,59,63,63,84,81,74,74,64,103,43,-1,-1,87,45,25,-1,11,102,11,14,17,""
23,26,34,51,43,43,56,75,70,-1,-1,-1,-1,76,75,62,48,31,-1,-1,-1,-1,11,-1,23,""
24,-1,25,31,24,40,44,-1,-1,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,18,""
25,42,43,63,62,82,78,64,91,85,65,90,-1,137,115,117,37,88,-1,-1,-1,-1,17,60,-1,""
26,48,41,39,63,45,44,48,65,50,70,86,-1,-1,-1,43,52,40,123,146,181,-1,25,16,34,""
27,38,42,64,55,97,66,78,92,95,83,-1,-1,78,83,42,33,34,-1,14,16,19,13,22,40,""
28,42,37,41,59,78,66,71,76,57,54,29,33,49,91,90,109,-1,83,15,20,17,15,25,33,""
29,59,63,44,65,69,73,83,83,92,97,64,70,109,81,60,56,31,-1,68,30,21,18,11,33,""
30,40,48,57,59,67,69,61,64,-1,2,47,36,53,65,74,60,34,32,27,26,52,15,30,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
