jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,117,60,52,37,35,33,48,44,40,38,42,62,""
03,72,92,92,135,180,205,245,256,254,272,263,237,124,153,100,63,66,55,56,48,58,60,73,80,""
04,84,97,90,92,124,163,165,231,282,177,193,153,110,118,75,27,20,10,12,11,8,25,28,37,""
05,43,52,52,81,106,131,165,192,249,239,159,90,55,34,29,16,28,8,14,9,17,19,48,33,""
06,66,59,76,128,195,217,192,256,310,321,225,187,109,81,58,30,41,34,32,44,44,43,64,72,""
07,62,70,86,127,156,211,241,266,321,355,307,157,110,80,39,15,28,16,21,18,31,38,50,56,""
08,75,76,116,154,202,247,265,300,319,293,174,137,100,110,59,46,25,14,14,18,29,33,38,59,""
09,84,101,99,119,174,230,296,328,333,308,209,140,88,84,56,59,57,43,53,35,29,49,42,64,""
10,73,79,104,145,168,206,293,321,367,306,236,193,138,135,92,86,80,39,42,87,41,50,80,89,""
11,115,93,171,175,256,285,225,6,103,295,285,297,165,105,85,47,49,50,42,55,63,76,82,94,""
12,125,134,114,145,200,241,280,327,351,345,266,182,142,111,55,57,47,62,27,46,54,55,77,85,""
13,118,111,125,121,186,208,291,307,394,456,297,211,151,120,72,75,53,82,33,59,46,58,61,82,""
14,100,107,106,143,166,243,307,342,416,410,291,175,163,137,98,62,11,48,54,65,76,67,79,84,""
15,90,110,135,190,232,276,363,351,372,417,252,246,205,149,130,85,54,57,57,61,57,67,60,89,""
16,105,109,138,168,225,286,345,359,388,328,272,254,195,163,91,35,21,6,9,15,14,31,55,49,""
17,60,62,70,112,132,188,216,286,298,265,233,154,117,111,55,50,49,57,55,50,47,63,75,82,""
18,93,99,106,123,158,183,242,251,280,241,184,151,146,100,97,63,60,62,63,55,61,85,107,109,""
19,111,165,119,138,168,178,183,221,254,213,154,116,101,66,59,81,63,84,67,53,73,50,72,105,""
20,98,107,132,147,170,173,218,252,261,265,225,332,279,238,153,142,108,101,74,61,74,57,60,69,""
21,110,115,120,116,156,200,224,215,286,202,155,86,56,40,26,28,27,18,21,25,32,53,23,58,""
22,36,52,50,75,103,98,145,150,130,142,119,76,79,57,43,29,27,27,24,24,24,32,24,50,""
23,76,70,76,98,134,103,128,120,152,180,143,98,84,54,46,42,44,34,29,40,34,44,62,69,""
24,71,55,68,70,76,88,169,178,250,225,111,182,215,137,36,98,96,79,105,90,82,85,86,113,""
25,72,95,74,101,131,122,150,160,220,184,218,169,138,133,136,100,66,58,54,62,51,74,89,96,""
26,74,66,78,104,123,109,114,213,228,217,261,256,118,114,97,100,61,71,80,69,63,73,70,113,""
27,120,116,121,160,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,71,109,114,""
28,138,132,124,158,187,174,186,168,184,173,151,104,84,62,38,33,41,36,25,28,49,49,72,57,""
29,81,83,83,81,136,116,174,175,212,149,96,104,69,39,20,33,22,21,27,42,51,55,77,95,""
30,111,110,145,148,170,200,209,183,192,237,189,151,130,103,58,59,46,76,84,50,8,-1,-1,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
