jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,39,20,31,37,47,51,46,50,41,28,27,-1,-1,-1,-1,-1,18,-1,20,17,25,29,40,""
02,30,30,16,24,38,49,47,52,54,43,40,30,26,13,24,18,26,15,16,20,19,29,32,27,""
03,29,28,35,36,40,57,68,59,53,35,31,31,29,26,18,28,17,15,17,14,24,23,25,26,""
04,29,24,24,36,40,57,70,55,47,46,36,32,23,28,22,17,30,-1,10,18,23,23,36,37,""
05,27,29,24,25,41,52,64,68,44,37,38,32,38,30,26,25,22,16,11,13,25,32,33,33,""
06,38,30,27,48,39,80,65,76,60,59,46,44,37,29,23,25,15,16,19,14,19,24,28,33,""
07,33,31,34,30,43,50,68,55,40,39,-1,-1,-1,39,35,20,18,10,15,19,23,27,31,36,""
08,38,28,23,47,48,62,76,64,51,58,51,46,51,38,31,30,22,19,15,13,19,24,20,31,""
09,26,19,24,37,76,66,75,62,51,45,44,37,40,34,29,24,17,-1,-1,11,15,21,28,30,""
10,19,29,30,48,57,65,65,67,48,42,52,28,35,36,30,25,18,5,13,10,18,22,29,18,""
11,30,23,29,34,51,67,82,68,65,47,42,34,29,34,38,21,19,12,18,13,15,19,16,27,""
12,28,23,30,33,39,64,58,68,42,38,33,39,32,41,30,21,23,19,12,23,29,17,32,32,""
13,31,27,30,39,53,62,73,70,41,45,49,41,33,-1,28,17,20,20,14,17,17,25,29,32,""
14,28,22,38,38,59,67,80,75,49,43,25,42,33,33,36,24,22,14,17,15,17,22,19,25,""
15,28,30,24,41,43,54,67,68,33,-1,-1,-1,-1,31,25,16,14,18,12,16,18,22,25,30,""
16,31,38,33,33,43,64,58,51,57,50,40,43,32,36,20,25,16,15,13,14,22,18,21,27,""
17,20,24,31,28,44,61,48,57,38,41,42,32,30,31,26,19,17,15,19,21,19,18,25,40,""
18,28,27,35,47,50,59,60,72,47,40,34,45,37,35,25,26,20,17,17,16,18,19,24,30,""
19,28,31,37,35,40,66,60,65,56,38,38,36,33,27,25,19,-1,-1,10,10,13,18,24,31,""
20,26,26,37,35,56,57,57,59,50,-1,-1,-1,-1,-1,-1,-1,-1,14,14,20,21,14,24,26,""
21,30,25,36,36,34,46,52,69,41,38,30,34,32,30,21,30,23,16,10,19,19,27,46,34,""
22,34,20,33,30,46,56,67,71,46,32,32,23,23,27,26,16,16,17,12,20,16,19,22,31,""
23,32,32,31,23,36,44,50,45,34,37,35,29,30,28,23,24,17,10,11,16,14,21,29,34,""
24,32,30,35,33,36,47,46,58,41,36,36,25,23,33,26,-1,-1,12,10,14,23,18,31,33,""
25,31,22,37,30,44,48,48,54,50,25,32,32,27,18,16,20,14,15,16,15,23,18,26,26,""
26,25,27,33,36,40,55,51,44,51,35,30,32,34,26,25,18,18,19,16,13,23,17,27,18,""
27,33,27,29,38,44,51,53,42,42,26,32,28,27,22,15,12,15,15,14,14,16,25,20,42,""
28,33,23,32,25,38,55,42,42,47,37,24,26,-1,23,15,11,-1,14,13,22,10,20,25,23,""
29,23,24,26,32,35,34,53,45,50,37,19,33,28,31,25,23,23,15,16,16,7,33,24,35,""
30,36,25,24,31,33,47,52,46,41,32,32,31,28,28,20,20,18,16,21,16,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
