jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,38,32,21,32,15,28,21,17,31,29,23,18,14,16,13,22,10,5,16,20,13,24,24,38
02,30,40,34,37,28,22,25,23,33,32,23,15,26,33,19,20,18,24,7,22,17,30,30,26
03,53,34,43,47,35,50,26,51,41,29,24,23,28,26,24,16,22,16,19,22,36,40,44,75
04,70,85,80,90,90,85,64,46,41,39,22,45,53,44,27,23,23,13,9,14,14,23,37,23
05,29,36,42,40,43,22,36,34,34,23,19,18,20,13,18,13,3,5,5,6,15,22,33,26
06,29,34,43,35,43,46,35,51,40,31,22,28,9,10,21,8,16,13,15,19,22,20,30,29
07,63,28,31,25,21,26,11,36,16,22,10,11,19,13,6,4,8,10,9,12,15,35,33,30
08,26,40,27,34,38,36,24,42,22,24,17,35,21,23,13,13,6,10,5,7,14,16,16,12
09,19,18,18,25,21,14,23,35,26,16,6,10,9,17,8,9,9,8,7,13,23,19,21,23
10,26,26,32,22,34,21,29,29,28,27,14,12,15,13,7,9,11,5,11,18,22,17,29,24
11,21,24,36,42,30,47,22,23,26,20,16,10,16,7,9,8,10,7,8,10,6,3,8,9
12,25,23,29,34,40,36,10,16,12,17,18,9,5,4,4,5,4,11,8,7,21,13,19,10
13,25,21,37,53,35,19,22,18,17,21,27,17,12,13,10,5,5,7,8,13,27,31,24,34
14,21,38,46,20,27,31,37,25,31,18,25,8,12,26,12,6,6,4,9,10,19,14,23,22
15,26,21,24,37,40,27,24,30,16,19,24,21,21,10,10,13,14,5,11,12,8,11,12,17
16,15,35,16,25,20,17,13,23,19,10,17,28,10,12,21,2,9,8,12,17,10,13,18,14
17,18,29,25,18,24,11,21,19,9,12,21,8,7,8,6,1,4,5,9,14,14,10,10,17
18,32,30,34,35,26,24,14,11,14,14,14,13,11,13,14,9,8,9,9,5,15,21,20,30
19,38,51,40,53,55,35,38,42,28,42,29,24,22,23,23,9,8,8,7,11,7,22,11,19
20,20,37,29,30,24,17,21,31,16,18,19,24,18,6,5,9,5,5,14,25,14,23,18,34
21,33,37,31,36,36,25,24,35,33,29,22,27,16,18,17,9,10,2,9,17,17,22,32,21
22,37,27,44,42,34,18,26,37,39,20,25,28,21,22,14,11,12,9,13,17,20,21,33,34
23,30,34,40,50,34,28,22,39,27,28,28,28,24,23,15,9,9,6,14,14,17,21,33,32
24,37,36,60,38,34,25,22,43,24,23,23,24,19,11,8,9,9,7,6,14,13,19,38,33
25,46,27,37,27,40,36,25,26,26,29,29,18,23,10,7,11,9,11,9,11,17,22,23,25
26,33,39,35,34,35,26,22,40,32,15,9,31,18,15,9,11,11,13,8,9,12,23,30,39
27,30,36,37,29,36,26,24,36,29,29,33,14,26,12,11,4,9,5,12,11,18,30,28,31
28,31,31,32,20,35,28,29,45,19,28,24,16,13,12,10,8,9,14,7,13,10,20,26,27
29,41,38,34,39,37,28,26,28,32,28,25,27,26,9,15,5,9,9,13,19,14,17,29,32
30,37,34,34,26,38,24,24,30,35,27,27,35,13,16,8,8,10,7,8,10,13,20,23,40
31,36,42,42,35,30,29,22,45,25,33,36,28,25,22,11,11,7,6,8,13,26,26,-1,-1,-1
