feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,65,79,81,98,93,73,49,60,79,67,47,38,45,48,43,24,19,27,31,26,37,46,66,91
02,70,76,111,112,111,89,108,99,87,100,94,86,81,65,53,42,31,25,29,46,64,54,65,93
03,98,101,100,123,104,101,99,107,88,46,64,67,71,61,47,39,20,15,21,28,36,66,55,77
04,95,95,111,131,122,97,75,55,76,75,66,59,67,49,36,27,30,27,28,27,32,41,52,49
05,89,83,90,128,97,84,67,59,68,62,77,78,74,64,53,53,46,32,25,29,44,43,46,69
06,78,103,92,102,111,78,79,66,82,106,82,87,79,61,49,33,26,26,37,34,41,45,68,69
07,76,88,100,118,88,93,76,55,65,95,84,66,66,60,42,43,39,18,16,21,28,33,43,28
08,83,81,78,93,102,73,78,70,52,55,33,56,55,45,36,27,10,18,25,32,33,46,36,55
09,62,74,92,100,80,73,76,67,55,45,56,62,48,57,48,39,27,70,77,24,32,56,64,39
10,87,102,83,96,85,87,71,68,57,47,66,74,67,71,44,20,-1,21,35,38,39,48,64,67
11,58,62,68,89,84,69,81,58,62,60,46,51,46,53,36,25,28,18,20,19,15,39,22,40
12,35,57,70,78,80,83,70,43,53,69,68,60,47,54,49,33,29,29,20,23,32,52,41,56
13,59,72,99,110,79,81,68,64,78,75,75,62,57,52,52,35,25,32,30,42,37,34,49,34
14,62,49,68,91,84,73,61,55,66,77,77,65,59,55,49,55,33,34,29,24,15,43,29,60
15,48,84,71,104,110,89,91,96,60,61,40,36,46,43,43,31,33,31,30,26,38,34,63,58
16,89,92,98,123,83,106,87,89,84,68,79,63,74,58,84,34,34,33,24,27,22,38,46,68
17,75,84,94,101,97,112,84,88,84,87,66,75,63,51,61,42,45,36,23,30,41,53,56,67
18,80,73,98,110,87,81,69,73,82,99,83,52,58,30,35,42,33,27,30,24,25,43,47,63
19,62,85,83,84,81,91,96,54,58,57,63,50,37,45,51,25,19,13,18,29,35,38,75,56
20,62,78,91,125,92,102,80,57,58,55,50,39,51,37,38,26,28,19,22,15,27,38,50,80
21,72,65,89,117,104,90,71,48,71,61,65,48,44,39,45,33,28,20,26,24,41,32,47,54
22,46,57,74,79,75,91,70,69,45,63,64,71,62,50,48,40,24,17,18,25,18,28,44,46
23,70,70,78,74,91,74,65,69,64,58,51,55,53,57,22,32,22,22,18,26,28,44,50,43
24,62,85,91,101,98,75,77,76,65,70,63,61,51,57,16,14,15,17,14,18,17,26,21,28
25,34,37,52,46,49,31,34,40,33,57,54,34,53,43,41,30,27,20,31,27,34,43,32,47
26,58,67,71,76,74,71,58,35,68,61,80,53,60,46,36,25,26,23,22,16,32,37,34,53
27,52,63,88,92,74,71,63,41,66,59,52,39,45,32,36,29,24,12,19,20,24,22,48,56
28,64,69,84,82,84,71,63,40,68,61,71,68,53,61,44,32,25,20,17,17,19,28,26,28
29,52,56,77,63,63,49,54,58,54,75,37,46,47,32,23,31,28,22,16,19,33,42,61,60
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
