may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,0,0,0,0,0,0,0,0,0,0,0,0,111,51,22,16,10,3,11,2,2,3,9,21
12,8,52,123,68,84,34,28,28,32,83,89,20,5,10,2,2,1,1,1,1,1,0,3,1
13,0,1,0,2,2,2,1,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,0,0,0,0,0,0,0,0,0,0,0,13,8,5,24,36,23,4,1,7,9,9,10,18
17,16,9,11,17,18,17,15,17,8,6,15,24,6,5,1,1,1,2,0,1,0,2,9,15
18,16,22,29,40,25,30,30,37,33,17,10,6,0,3,8,23,72,86,70,4,2,3,5,2
19,1,5,2,3,3,7,5,9,5,4,0,3,8,1,2,4,1,4,5,1,6,10,18,17
20,22,20,59,18,22,21,56,9,57,12,8,11,3,5,3,23,19,6,1,18,5,4,12,19
21,16,19,13,28,31,34,26,26,14,20,10,6,3,7,5,1,6,1,0,0,2,5,9,3
22,6,19,21,25,23,26,30,22,16,6,4,1,4,1,2,12,0,5,2,2,6,4,9,11
23,11,10,8,15,22,26,17,6,26,23,22,14,13,17,21,3,9,5,2,0,0,0,2,0
24,1,1,2,3,4,21,15,20,3,14,8,7,3,7,0,2,0,1,2,1,0,1,0,2
25,6,15,16,13,17,18,13,6,3,2,3,6,8,12,11,14,11,7,22,26,30,9,118,71
26,25,10,6,16,19,5,2,16,16,8,9,10,11,8,1,5,6,57,17,2,7,49,12,1
27,6,16,25,20,24,25,30,20,27,18,19,21,25,39,33,74,54,17,1,0,26,20,17,41
28,22,22,27,32,30,39,27,31,29,29,11,0,2,5,18,13,14,2,5,5,4,19,11,13
29,17,12,16,17,21,18,11,5,23,9,9,1,5,8,4,4,11,2,3,3,8,12,25,6
30,10,6,11,10,12,13,5,9,7,3,6,2,7,3,5,1,3,2,7,49,3,11,3,8
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
