feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,3,0,2,3,1,3,2,3,2,3,3,4,0,0,0,0,0,0,1,0,1,0,1,""
02,1,3,1,2,0,1,3,3,2,2,1,1,2,1,0,0,0,2,0,2,0,1,1,1,""
03,3,1,2,2,0,2,1,4,0,4,0,0,2,1,0,0,0,1,0,1,1,1,1,2,""
04,1,4,1,2,5,2,2,1,4,0,0,0,0,2,0,0,1,0,0,4,0,0,1,1,""
05,3,1,5,2,2,0,1,4,1,0,3,1,2,2,0,0,0,0,0,0,0,1,3,0,""
06,1,4,1,1,1,1,2,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,""
07,2,2,3,3,2,3,0,2,2,2,3,1,1,1,1,0,1,0,0,0,0,0,1,1,""
08,0,2,2,2,3,2,2,0,3,2,0,1,1,1,0,0,1,0,0,0,0,1,0,0,""
09,0,0,1,1,1,3,0,1,2,1,3,1,2,2,3,2,0,0,1,0,0,0,0,1,""
10,1,1,2,2,1,3,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2,1,""
11,2,5,0,3,1,3,5,1,4,1,2,0,2,0,0,1,0,0,0,0,0,2,1,1,""
12,0,1,1,1,1,0,1,2,0,0,0,0,1,0,0,0,1,0,2,2,1,1,3,2,""
13,0,2,1,2,0,3,1,3,2,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,""
14,2,2,2,2,6,1,2,1,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,""
15,0,1,1,4,1,4,4,3,1,1,2,3,1,0,0,0,0,1,0,0,0,2,1,0,""
16,2,3,3,2,2,2,0,2,5,1,1,3,0,0,1,0,1,0,0,0,1,2,0,3,""
17,2,2,4,2,6,3,2,4,1,0,3,1,2,1,0,0,0,0,0,0,0,0,1,1,""
18,3,0,1,2,2,3,5,1,3,1,0,2,1,2,1,0,0,1,0,0,1,0,1,0,""
19,0,5,2,3,1,4,2,0,5,5,3,0,1,0,0,0,0,0,0,1,1,1,0,0,""
20,3,0,1,5,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,1,""
21,2,1,1,0,1,2,3,1,0,1,0,0,0,1,1,0,0,2,1,0,0,0,1,1,""
22,1,1,1,0,2,0,2,1,1,0,0,1,0,2,1,0,0,0,0,0,0,1,2,0,""
23,1,0,2,2,5,3,3,4,3,1,0,0,1,0,2,1,1,0,0,2,1,0,0,0,""
24,0,0,3,0,2,3,0,0,1,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,""
25,1,1,1,3,3,1,2,0,0,3,0,0,2,1,1,1,0,0,0,0,0,0,0,1,""
26,1,1,2,1,2,3,1,1,0,1,2,0,1,2,0,0,1,0,0,1,1,1,0,0,""
27,3,4,3,3,2,3,1,2,3,1,2,2,0,0,1,0,0,2,1,0,0,1,0,0,""
28,3,0,2,2,2,0,4,1,0,3,1,4,3,5,2,0,1,1,0,0,0,0,2,2,""
29,3,0,4,1,1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
