feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,12,11,11,8,21,15,27,3,13,6,1,5,1,5,0,7,16,20,7,11,12,12,8,""
02,11,6,10,12,6,20,19,8,3,4,2,19,9,5,3,2,6,36,11,32,11,33,11,7,""
03,6,5,5,8,8,6,8,7,13,21,11,7,5,3,6,24,32,65,46,38,20,21,10,9,""
04,4,11,6,17,11,9,10,11,8,2,2,3,8,1,2,1,26,8,10,5,3,5,3,10,""
05,5,3,5,9,5,8,10,5,2,3,2,9,3,1,1,0,1,2,4,3,0,1,4,2,""
06,7,5,1,2,5,5,15,17,8,1,7,3,5,4,3,4,24,29,31,12,26,3,7,12,""
07,7,6,4,3,10,10,3,13,0,3,2,1,4,3,2,0,1,4,1,2,5,3,0,4,""
08,4,3,6,4,5,8,5,18,6,3,6,3,3,1,3,7,21,10,13,15,11,19,15,10,""
09,7,8,7,18,9,14,3,5,4,4,2,8,10,1,1,7,7,8,6,17,8,5,1,9,""
10,5,0,3,5,2,5,3,14,2,0,0,10,3,0,2,2,11,27,24,0,3,0,4,2,""
11,1,5,7,9,7,5,5,0,0,2,3,3,6,3,3,1,4,3,1,0,0,2,3,3,""
12,1,0,3,0,0,0,2,0,0,2,1,0,0,0,0,0,21,30,16,22,10,7,6,6,""
13,3,7,4,7,0,4,5,20,6,34,8,0,0,0,0,1,3,1,1,2,2,1,2,1,""
14,1,0,2,1,0,1,4,6,7,2,1,3,1,2,3,5,12,0,0,0,3,1,0,0,""
15,0,0,0,1,1,6,10,10,0,3,8,0,1,0,1,0,0,0,1,1,2,1,1,0,""
16,1,1,2,0,2,0,0,1,5,3,8,7,4,1,3,2,19,22,19,57,31,5,6,21,""
17,9,5,5,6,4,1,5,1,2,0,0,3,13,5,7,9,23,24,36,44,28,22,16,12,""
18,1,0,3,8,5,3,32,28,28,4,14,8,14,6,4,6,10,14,7,7,4,1,1,0,""
19,3,3,1,11,8,16,29,45,7,3,8,8,5,2,4,1,3,31,43,38,14,3,7,2,""
20,1,4,6,10,10,9,5,7,4,5,1,3,1,0,0,2,4,35,13,31,22,20,13,9,""
21,7,7,5,4,8,10,11,9,1,2,0,2,1,2,3,0,12,29,23,18,24,21,12,10,""
22,1,8,6,6,4,7,29,4,0,2,0,10,3,0,4,2,16,29,46,31,3,12,6,4,""
23,0,0,2,3,5,7,36,39,3,0,1,2,12,6,3,5,13,8,23,27,26,14,8,10,""
24,3,9,5,6,9,12,25,45,3,28,11,7,8,6,6,2,17,65,18,12,11,23,2,4,""
25,2,4,7,6,8,6,31,7,1,7,2,2,7,0,3,1,9,15,21,14,4,13,6,4,""
26,4,2,5,4,6,10,30,8,0,10,5,4,2,2,3,4,7,41,33,39,17,8,9,6,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
