feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,42,44,51,44,51,48,34,38,45,22,37,33,26,15,23,17,17,7,-1,-1,-1,-1,24,28,""
02,43,49,49,46,49,43,26,31,35,36,39,29,29,29,24,19,16,-1,-1,-1,-1,-1,32,35,""
03,44,39,44,56,42,40,37,28,33,32,29,30,31,26,26,21,15,11,-1,-1,-1,-1,-1,31,""
04,36,44,46,50,50,39,46,27,37,-1,-1,-1,14,27,23,22,19,19,-1,-1,-1,-1,-1,35,""
05,39,37,41,41,50,39,31,26,25,21,26,22,23,26,14,14,22,19,-1,-1,-1,-1,27,40,""
06,43,57,50,46,50,42,32,31,28,31,30,23,23,27,18,13,9,17,-1,-1,-1,-1,-1,43,""
07,41,55,40,39,40,40,28,32,18,28,26,21,18,32,-1,16,16,13,14,20,22,21,32,36,""
08,39,40,43,47,57,35,29,25,25,31,19,19,19,24,8,15,17,16,15,-1,-1,-1,-1,36,""
09,38,48,42,36,49,47,29,29,33,34,33,27,28,33,31,27,23,13,-1,-1,-1,-1,29,41,""
10,40,49,52,43,40,35,30,27,33,32,29,28,23,32,24,23,21,18,-1,-1,-1,-1,43,39,""
11,58,63,53,65,43,42,40,25,30,35,26,23,25,22,22,19,17,22,25,-1,-1,-1,27,46,""
12,42,56,57,60,47,39,38,32,25,30,23,32,18,-1,-1,17,12,-1,-1,-1,-1,-1,46,42,""
13,60,59,68,51,61,44,40,40,33,40,31,30,34,29,27,27,21,20,-1,-1,-1,-1,42,40,""
14,68,53,60,44,38,44,34,34,40,31,24,24,23,27,18,16,21,11,10,-1,-1,-1,25,32,""
15,47,52,45,60,61,54,33,26,37,28,27,25,22,19,15,19,13,15,9,-1,-1,-1,46,46,""
16,41,55,53,43,44,44,36,27,32,28,48,34,22,20,21,15,18,13,18,-1,-1,-1,34,38,""
17,41,49,59,53,50,43,38,35,34,37,25,31,18,15,14,23,13,12,-1,-1,-1,-1,32,34,""
18,36,35,44,42,45,32,42,24,30,21,18,21,21,17,20,16,15,21,-1,-1,-1,-1,-1,48,""
19,46,59,46,57,46,37,44,39,45,-1,-1,25,32,17,24,19,18,19,19,-1,-1,-1,38,56,""
20,61,61,59,72,54,52,44,44,31,31,36,22,32,27,25,18,24,17,21,-1,-1,-1,-1,37,""
21,39,46,47,41,42,44,34,30,30,34,32,23,28,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,30,35,""
23,36,42,46,42,44,44,29,28,29,23,21,28,15,25,15,14,9,9,-1,-1,-1,-1,28,29,""
24,36,44,42,54,41,38,31,36,26,26,20,17,10,18,26,18,13,11,-1,-1,-1,0,28,33,""
25,45,44,42,54,54,34,27,32,30,26,23,21,23,25,31,19,20,19,19,-1,-1,-1,42,50,""
26,37,49,53,54,45,43,38,37,45,23,30,26,26,27,20,16,20,15,12,-1,-1,-1,-1,47,""
27,39,59,51,53,58,38,34,36,31,29,22,24,25,18,20,17,27,18,-1,-1,-1,-1,38,36,""
28,43,66,53,54,51,51,40,33,27,33,37,30,32,42,31,20,15,14,10,18,-1,-1,48,40,""
29,57,54,55,49,51,33,42,33,34,40,32,29,24,27,22,15,10,10,19,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
