feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,69,81,94,86,65,53,62,55,38,57,27,43,30,21,17,9,10,4,6,10,17,29,35,37,""
02,61,70,78,67,49,46,53,52,57,39,49,43,33,31,13,9,3,5,9,13,19,23,36,58,""
03,66,73,64,74,57,45,60,56,48,41,47,28,25,11,8,10,7,6,9,11,22,30,44,51,""
04,57,61,73,76,66,64,58,48,37,33,29,46,10,10,12,6,5,5,10,6,7,13,27,38,""
05,71,91,64,64,59,51,48,56,38,31,26,23,11,7,9,8,3,6,7,9,6,28,33,38,""
06,72,64,65,70,67,44,45,2,1,0,0,0,4,22,11,10,4,4,5,6,22,17,17,41,""
07,0,3,1,89,70,53,60,53,55,43,56,40,36,16,17,11,12,4,9,10,9,18,25,56,""
08,55,73,87,89,79,48,49,45,30,33,28,38,29,23,16,7,6,3,6,6,13,13,23,45,""
09,53,77,83,89,65,71,59,40,36,36,20,37,33,20,8,10,8,5,4,10,7,22,30,36,""
10,57,89,73,66,74,59,42,41,45,43,39,45,26,13,15,7,4,6,11,14,15,29,30,41,""
11,42,73,67,81,51,61,83,62,48,22,13,30,9,9,6,3,3,5,13,14,10,27,22,23,""
12,31,51,81,72,56,66,55,45,36,24,15,17,15,11,8,6,0,2,7,6,9,16,21,36,""
13,36,73,76,80,63,74,57,59,46,36,28,23,27,12,9,10,3,3,6,2,10,13,7,19,""
14,42,60,70,74,66,57,42,40,31,19,17,18,-1,-1,-1,5,2,3,10,4,16,12,14,20,""
15,33,28,38,56,44,43,49,27,27,9,17,14,12,9,12,8,1,2,3,5,3,20,11,7,""
16,0,1,33,63,64,60,48,25,17,16,11,13,5,8,9,7,1,0,34,6,11,11,17,32,""
17,26,44,66,62,62,50,49,25,23,9,16,9,6,4,6,2,2,10,2,1,5,15,16,18,""
18,29,38,41,44,51,57,45,16,24,8,5,9,6,4,1,3,2,3,2,2,7,6,7,17,""
19,17,21,27,22,25,43,37,14,23,11,10,9,10,3,4,2,2,2,3,7,6,6,10,21,""
20,30,37,37,40,57,64,61,47,24,10,12,10,7,5,2,5,1,3,1,2,6,6,12,13,""
21,22,29,42,59,39,42,40,37,32,20,16,12,12,1,6,2,1,0,1,4,5,10,19,29,""
22,34,36,56,59,60,47,29,12,7,12,6,5,6,8,6,2,15,2,0,10,5,7,9,14,""
23,25,30,37,39,40,35,34,30,15,12,5,7,2,5,0,1,1,1,3,5,10,11,8,15,""
24,23,27,35,29,38,41,28,13,8,12,8,4,3,2,1,3,0,0,1,2,11,9,17,23,""
25,32,31,20,31,16,27,26,22,16,17,12,11,10,4,1,0,6,5,6,1,7,8,6,7,""
26,9,14,5,14,3,12,7,12,17,17,19,18,25,12,16,10,8,12,9,13,16,13,25,21,""
27,26,24,34,25,17,26,23,14,11,16,13,22,14,18,23,15,11,7,19,22,23,16,21,22,""
28,27,28,21,31,21,16,12,29,19,18,15,22,18,21,15,16,10,14,16,11,17,17,12,16,""
29,26,28,25,16,22,20,20,18,20,14,16,15,23,13,13,11,7,21,12,15,11,12,16,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
