feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,12,13,23,22,37,36,31,22,33,44,33,46,33,35,33,30,27,14,16,20,26,21,19,10,""
02,15,11,15,27,43,33,29,27,30,35,54,57,46,41,57,28,32,34,30,30,25,15,16,11,""
03,10,12,17,29,26,34,19,13,20,24,32,44,33,43,44,24,33,28,26,21,20,19,16,12,""
04,6,13,20,21,31,26,19,25,19,33,33,30,38,33,36,28,23,22,19,23,20,26,20,9,""
05,10,15,16,32,30,37,22,21,25,33,30,31,28,35,37,30,42,22,21,24,24,14,16,12,""
06,9,12,17,37,26,25,21,21,28,26,41,46,38,33,34,30,24,21,14,23,22,19,17,13,""
07,9,9,30,36,35,34,24,17,21,26,49,26,33,33,33,28,31,22,20,15,25,17,11,11,""
08,0,0,0,17,29,27,25,10,22,33,33,34,41,33,40,32,12,20,25,24,22,24,20,14,""
09,15,13,10,26,25,39,24,11,15,26,24,30,25,25,34,34,28,25,22,23,24,22,12,16,""
10,8,9,15,29,30,30,22,17,17,22,35,21,29,30,36,27,21,26,16,22,23,16,11,13,""
11,8,15,22,30,31,33,22,19,18,21,29,26,47,45,40,37,23,17,15,25,26,27,21,12,""
12,13,18,22,23,34,15,22,10,14,30,23,21,29,31,41,36,22,22,25,15,14,21,12,16,""
13,8,17,26,26,29,28,17,12,23,25,14,21,31,23,35,20,16,14,20,19,15,12,8,5,""
14,9,10,16,23,33,36,22,10,22,26,23,39,24,29,29,38,25,24,18,19,35,27,9,16,""
15,10,15,23,22,33,28,22,19,34,37,35,37,32,40,55,36,23,18,28,17,18,16,10,9,""
16,8,11,12,22,27,22,14,18,26,25,25,25,34,33,32,24,21,21,27,20,22,16,10,10,""
17,9,15,19,25,22,34,19,16,21,26,27,28,31,36,33,32,24,17,20,21,23,24,17,14,""
18,16,13,14,16,21,27,19,27,16,32,32,33,32,30,29,32,16,19,15,19,18,17,15,20,""
19,16,13,20,33,35,19,24,15,34,29,36,32,39,33,39,49,26,22,25,13,22,18,10,12,""
20,11,0,22,30,33,23,14,17,17,24,29,29,23,18,29,29,14,12,19,18,23,15,10,11,""
21,11,10,12,24,27,17,19,11,19,23,20,22,34,24,28,21,19,15,15,17,16,8,16,8,""
22,11,12,12,24,34,25,23,11,26,27,29,18,23,18,32,23,24,19,18,21,17,17,16,10,""
23,7,17,11,0,10,31,12,13,29,28,21,30,20,26,34,30,26,16,23,11,13,13,10,12,""
24,13,5,19,22,25,21,22,15,14,27,30,25,26,31,26,24,23,19,25,12,28,10,21,12,""
25,12,13,18,17,35,23,27,14,14,26,29,35,23,29,39,13,21,30,21,30,27,26,13,14,""
26,10,9,17,20,31,33,22,23,19,23,35,27,38,46,46,31,24,24,25,25,29,22,13,15,""
27,17,8,17,27,35,21,15,14,25,26,33,25,28,22,29,25,17,16,21,21,24,25,15,15,""
28,10,14,16,20,21,23,18,14,15,24,31,26,33,27,42,29,25,11,24,30,25,21,14,0,""
29,0,0,7,20,25,35,29,18,36,35,27,29,35,37,38,29,19,20,11,19,12,16,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
