dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,15,20,22,25,25,38,39,32,48,40,29,34,18,29,32,26,22,24,14,13,15,15,11,""
02,6,8,18,20,25,30,25,49,38,33,32,34,24,23,28,31,17,27,22,11,17,11,11,9,""
03,9,4,13,15,22,19,32,35,43,36,45,45,29,21,23,30,30,20,19,26,20,21,12,18,""
04,10,8,11,14,32,32,39,44,40,39,31,27,27,21,19,27,18,18,15,15,15,14,5,13,""
05,9,6,15,24,27,23,26,30,43,36,41,36,18,21,14,26,27,20,14,9,12,12,5,7,""
06,9,10,11,19,17,24,40,20,29,30,36,47,24,22,13,23,21,20,21,8,12,6,13,9,""
07,6,16,12,12,24,24,31,39,50,27,33,34,26,23,30,22,31,32,18,15,14,4,12,5,""
08,4,6,14,9,16,26,34,45,45,48,48,34,23,22,32,30,18,25,15,14,10,10,9,8,""
09,6,12,10,9,26,23,35,36,36,45,46,35,21,19,24,27,5,9,6,6,2,9,5,4,""
10,3,2,12,6,10,20,29,37,27,25,29,19,16,16,7,9,10,6,9,4,6,6,1,5,""
11,3,3,9,12,16,18,26,38,30,39,36,23,15,9,12,8,14,11,5,14,5,3,2,5,""
12,5,5,7,21,30,28,57,62,63,64,69,42,38,17,12,8,17,15,16,10,17,3,1,3,""
13,5,8,23,33,65,63,126,138,135,109,126,106,65,26,6,22,37,26,32,6,8,4,7,5,""
14,6,20,22,44,53,69,128,168,136,130,97,91,69,31,16,19,21,13,17,9,6,3,4,2,""
15,4,8,15,8,15,20,32,33,19,26,20,20,16,12,11,5,11,10,8,4,6,4,3,0,""
16,9,5,5,10,5,6,7,13,23,12,6,15,17,7,15,13,11,12,6,9,6,4,6,6,""
17,1,3,3,7,4,10,13,13,19,14,14,9,15,9,15,12,28,17,22,22,21,12,9,12,""
18,8,17,11,21,19,18,35,24,31,34,34,36,27,30,28,23,19,11,19,15,15,15,9,11,""
19,12,6,10,12,15,22,22,32,33,27,29,37,29,19,18,22,16,21,21,15,20,15,7,9,""
20,7,13,16,13,15,15,28,35,34,22,26,27,30,18,24,33,28,26,18,19,14,6,11,10,""
21,7,6,11,16,21,27,21,20,30,21,36,39,37,31,36,27,24,33,27,28,15,9,9,16,""
22,12,11,14,29,23,21,32,37,41,41,26,42,43,45,37,53,33,23,20,18,14,10,7,16,""
23,8,14,14,14,15,23,27,34,25,26,32,33,32,21,15,21,32,21,22,18,15,9,10,8,""
24,10,3,5,17,18,15,26,34,27,20,27,27,25,25,21,17,21,23,21,22,15,11,9,6,""
25,7,12,9,11,10,20,21,32,30,38,20,17,23,12,16,24,35,23,22,28,29,9,14,10,""
26,7,15,9,13,11,23,25,31,31,31,37,34,47,23,24,27,24,23,20,24,16,8,5,11,""
27,9,10,12,13,12,18,37,27,26,33,23,28,22,21,18,28,35,28,16,14,12,11,8,7,""
28,9,10,5,12,13,20,25,25,42,20,27,29,29,32,28,23,31,10,17,16,11,15,12,8,""
29,1,6,10,7,22,13,24,31,25,34,41,38,32,38,23,33,22,25,19,12,5,11,11,7,""
30,7,5,8,18,14,17,29,42,22,16,30,29,21,22,31,29,14,10,6,4,8,4,3,6,""
31,6,6,3,8,8,4,12,12,8,14,21,11,8,20,17,12,13,7,8,4,6,4,1,-1,""
[E]{hzjynI}le,"z'gl}"
