dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,42,31,46,47,46,49,49,52,50,54,47,27,51,28,39,23,18,20,32,30,42,49,59,51,""
02,50,50,51,41,55,56,43,40,20,21,20,23,12,7,7,6,8,9,9,11,20,24,28,30,""
03,31,25,29,26,33,24,32,21,19,22,22,14,22,13,11,15,13,8,9,12,15,20,20,17,""
04,22,23,28,26,36,24,30,21,16,21,10,13,13,6,9,6,7,10,12,17,20,29,25,38,""
05,31,37,22,39,28,43,20,24,22,19,19,11,13,10,8,12,11,12,14,12,15,22,14,13,""
06,15,30,27,31,31,31,36,36,23,16,9,8,2,7,7,2,4,6,6,9,7,16,20,24,""
07,25,19,20,21,17,18,17,17,14,22,29,18,20,10,10,12,14,11,14,13,12,8,12,20,""
08,23,18,10,15,23,22,18,30,24,14,11,7,3,8,12,9,5,10,6,11,18,17,24,18,""
09,26,20,14,21,18,15,10,19,18,17,15,7,8,5,3,4,7,5,9,12,15,12,24,18,""
10,28,17,14,12,14,14,14,23,10,8,10,7,10,5,9,10,3,9,14,10,20,21,18,28,""
11,27,20,19,14,21,32,38,39,29,20,13,7,2,4,4,8,9,21,-1,-1,-1,64,83,70,""
12,57,63,53,44,52,40,40,43,25,9,6,2,8,7,1,7,8,10,20,24,39,40,63,63,""
13,84,37,26,24,35,33,33,41,32,25,16,4,6,6,8,5,9,29,20,48,50,85,90,108,""
14,103,75,34,32,29,72,66,78,61,45,27,23,7,3,0,4,3,9,12,18,26,25,28,26,""
15,27,23,13,16,16,27,33,34,33,15,10,12,7,5,3,10,6,4,6,17,7,7,10,21,""
16,22,16,6,12,15,11,10,12,13,12,12,4,8,3,3,1,2,2,8,3,6,11,10,12,""
17,10,16,8,14,8,20,7,12,10,11,5,1,4,8,4,2,1,2,4,7,9,8,15,6,""
18,8,8,15,12,16,9,10,14,15,10,7,8,4,4,9,1,4,4,8,9,15,12,10,9,""
19,10,11,17,15,22,15,40,20,17,32,9,16,9,7,6,2,3,4,1,6,15,23,17,23,""
20,24,7,11,8,4,8,6,7,13,7,3,4,6,6,3,2,0,6,0,3,4,0,5,3,""
21,6,5,7,1,3,4,6,8,7,5,5,1,2,2,3,0,2,4,4,3,6,6,20,18,""
22,34,10,3,11,35,12,11,22,38,27,8,4,20,14,10,5,5,11,16,23,12,5,4,7,""
23,8,8,9,8,1,4,3,8,3,4,6,2,1,4,3,5,2,5,7,7,9,7,11,6,""
24,9,10,13,10,19,17,26,25,14,14,10,8,7,8,6,1,8,3,9,2,9,11,23,16,""
25,9,19,27,27,22,6,10,11,10,6,20,7,9,4,4,3,5,2,3,9,2,15,14,10,""
26,15,13,7,13,17,28,7,5,4,3,7,8,6,7,2,6,3,6,4,6,11,12,13,17,""
27,7,20,8,23,9,17,13,13,18,11,13,9,9,4,4,5,3,2,1,4,8,6,10,25,""
28,19,27,36,23,29,35,41,44,40,47,30,7,7,4,2,1,4,3,4,8,5,4,5,9,""
29,8,5,7,12,17,28,28,38,29,25,8,6,2,4,6,8,5,9,6,1,2,7,5,8,""
30,5,11,7,10,2,4,9,10,1,10,11,10,8,5,7,4,5,1,6,9,6,10,16,18,""
31,16,12,10,18,15,12,10,16,10,5,9,5,10,6,8,6,2,4,4,3,3,11,10,-1,""
