dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,40,43,54,67,82,51,50,60,44,36,29,19,26,17,21,17,-1,12,-1,-1,-1,33,42,40,""
02,33,55,54,61,56,65,45,46,37,31,30,34,24,27,25,21,-1,17,15,-1,-1,-1,34,36,""
03,56,59,56,64,69,56,53,42,42,43,38,38,45,24,29,19,-1,21,14,-1,-1,29,39,22,""
04,45,60,70,71,71,73,51,40,49,46,30,30,42,-1,15,23,25,17,19,-1,-1,-1,26,38,""
05,52,57,49,66,60,69,-1,59,38,50,41,43,34,33,31,32,23,28,-1,-1,24,27,27,-1,""
06,50,56,62,72,81,62,64,59,43,50,47,50,33,36,22,22,-1,14,-1,-1,26,38,28,28,""
07,33,48,47,59,65,66,68,50,53,42,37,22,20,25,18,12,12,13,13,-1,21,21,23,22,""
08,38,57,63,64,70,67,62,50,36,28,27,17,21,20,23,12,-1,-1,16,19,-1,-1,35,55,""
09,44,49,66,69,94,68,63,-1,42,29,36,29,36,25,22,20,15,24,15,-1,-1,24,40,27,""
10,75,61,60,59,83,70,62,48,60,42,33,44,33,24,20,18,19,17,17,-1,-1,-1,48,50,""
11,91,75,54,104,120,91,72,72,54,48,50,31,27,24,18,26,21,24,19,-1,-1,55,72,69,""
12,130,82,69,93,131,133,97,81,68,44,37,26,32,36,21,24,19,25,32,26,-1,69,85,108,""
13,163,114,86,109,159,114,88,100,77,53,36,36,24,29,22,18,-1,35,-1,82,100,161,192,204,""
14,185,124,95,167,148,157,151,120,78,47,39,20,26,24,23,-1,19,29,-1,-1,-1,29,40,44,""
15,53,71,65,92,83,87,59,58,51,41,-1,-1,38,36,15,31,-1,15,12,33,-1,21,38,28,""
16,56,73,65,62,70,61,47,49,49,43,47,41,34,24,34,20,17,23,14,21,22,30,20,19,""
17,48,42,73,76,56,52,55,37,43,38,31,32,33,30,17,22,-1,27,-1,-1,-1,-1,-1,38,""
18,36,39,57,60,53,60,55,43,-1,-1,-1,-1,20,16,-1,-1,-1,14,11,-1,-1,-1,23,30,""
19,37,40,49,64,54,67,49,43,-1,-1,-1,-1,29,24,17,27,17,18,14,-1,26,-1,23,29,""
20,47,67,56,65,69,67,48,52,30,-1,-1,21,27,26,28,19,-1,17,-1,-1,-1,32,26,30,""
21,44,47,60,56,73,61,72,50,37,30,24,21,23,17,16,18,13,17,13,-1,-1,-1,-1,36,""
22,26,62,48,58,73,64,61,68,57,61,47,44,40,40,32,27,23,22,23,27,25,37,31,36,""
23,53,53,51,58,70,67,58,47,45,36,40,48,34,25,27,20,26,23,28,35,37,-1,24,40,""
24,36,62,58,60,70,78,67,49,36,52,32,27,-1,-1,-1,-1,-1,9,18,-1,-1,-1,20,17,""
25,33,42,64,68,48,48,57,48,50,36,30,31,-1,30,28,17,12,8,17,-1,-1,19,27,24,""
26,31,52,54,47,77,67,63,63,42,29,-1,30,27,18,-1,-1,-1,-1,12,-1,-1,19,30,18,""
27,28,49,53,51,58,56,42,44,37,-1,-1,33,25,-1,19,19,12,10,-1,-1,-1,21,18,20,""
28,33,64,65,63,68,69,65,49,-1,-1,19,26,32,23,-1,-1,-1,10,-1,-1,-1,-1,29,40,""
29,39,52,40,53,45,38,41,36,26,39,31,23,22,17,14,8,10,9,12,-1,-1,-1,18,25,""
30,15,42,65,41,57,66,53,36,26,-1,-1,26,33,26,19,21,15,15,23,-1,-1,-1,16,12,""
31,18,61,51,68,60,64,55,46,38,30,34,25,20,20,20,12,14,13,19,-1,-1,-1,-1,-1,""
