dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,19,19,18,13,11,11,5,6,11,9,11,19,13,15,19,15,17,27,17,23,15,15,14,""
02,20,14,15,14,11,14,10,13,8,8,4,7,16,17,19,17,12,11,19,11,20,23,27,26,""
03,16,27,25,21,6,11,9,6,6,5,8,3,8,6,4,9,11,11,9,26,9,17,28,21,""
04,15,16,18,7,16,10,5,7,7,2,10,6,10,8,7,4,11,7,12,26,19,26,30,30,""
05,18,16,11,13,9,6,10,7,10,6,10,7,12,8,12,7,12,16,12,22,11,13,20,24,""
06,23,16,9,8,13,8,10,4,7,7,10,10,9,7,11,9,15,10,18,17,27,23,21,27,""
07,25,17,14,12,11,5,5,8,14,12,6,14,8,10,10,14,13,15,13,15,17,22,16,18,""
08,15,25,21,20,7,10,11,16,4,7,10,14,11,8,13,9,10,14,12,16,25,24,25,18,""
09,19,25,21,13,10,9,15,5,14,12,17,9,16,16,9,8,9,25,23,28,29,40,23,36,""
10,21,26,15,10,13,14,11,9,6,5,9,23,14,9,29,13,14,16,33,16,19,24,19,18,""
11,23,18,22,8,6,9,11,9,12,5,13,16,17,12,17,24,8,7,11,29,24,35,37,35,""
12,24,16,21,13,18,5,12,6,7,13,23,36,33,24,29,35,19,20,29,43,45,59,42,36,""
13,28,14,19,16,11,7,10,4,9,12,39,47,65,64,76,80,14,23,37,45,73,89,76,65,""
14,38,17,10,17,14,6,8,15,8,35,45,56,72,64,55,54,34,21,24,28,35,33,39,38,""
15,33,28,11,13,19,14,7,5,9,16,8,17,22,10,10,13,10,16,22,15,18,21,17,17,""
16,11,22,12,17,13,15,7,12,12,10,8,9,10,7,12,9,9,9,10,22,16,6,10,17,""
17,21,17,13,12,12,12,7,7,4,8,4,7,13,2,5,8,7,10,6,11,26,23,26,36,""
18,24,24,21,18,16,3,10,15,6,9,12,7,6,6,5,7,12,11,5,10,9,9,13,22,""
19,20,10,11,9,13,8,9,5,8,4,8,7,3,2,3,6,4,9,10,14,7,11,21,15,""
20,15,11,9,12,11,6,7,4,9,4,9,6,4,5,9,6,5,5,5,14,16,21,7,17,""
21,21,12,10,9,13,8,5,8,7,3,7,9,9,11,4,7,10,12,12,14,4,18,12,16,""
22,17,15,14,19,21,11,10,8,9,5,12,6,4,7,6,12,8,5,13,13,18,9,15,12,""
23,15,16,11,13,8,5,9,7,5,15,5,6,5,5,7,6,5,6,6,9,5,10,18,16,""
24,16,8,11,10,5,9,6,11,5,6,8,8,3,4,5,3,9,5,12,13,8,7,13,11,""
25,15,13,15,16,5,6,4,4,7,5,7,3,3,5,6,12,9,7,13,10,9,10,5,14,""
26,20,12,11,11,8,2,9,6,1,2,7,4,5,10,10,7,12,7,4,7,10,9,17,12,""
27,18,15,12,10,12,17,10,9,7,7,11,10,4,9,9,12,9,6,10,15,18,19,12,11,""
28,20,16,18,13,11,5,6,7,6,6,5,4,13,10,3,10,3,10,15,8,4,6,14,8,""
29,16,13,8,11,11,8,2,2,4,5,1,7,4,14,7,3,7,15,11,24,19,14,24,9,""
30,14,20,11,5,11,8,13,5,2,7,7,12,5,5,7,9,6,6,5,8,11,8,13,24,""
31,17,13,14,7,9,5,2,8,6,2,6,5,5,13,7,7,6,12,10,19,13,10,0,-1,""
