dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,108,125,127,145,161,133,136,160,150,140,160,156,144,135,110,87,70,85,73,78,103,86,80,73,""
02,100,93,124,140,132,137,153,189,163,238,172,129,150,111,124,112,95,100,103,80,100,85,79,64,""
03,96,100,112,121,122,132,134,139,147,134,139,139,133,126,108,95,88,100,122,128,91,94,68,124,""
04,95,149,181,123,192,169,166,155,142,155,159,153,147,121,92,56,65,71,66,81,118,60,51,57,""
05,76,75,106,130,146,130,121,116,123,149,117,103,98,103,82,77,70,46,64,80,77,83,68,68,""
06,66,90,106,125,122,108,128,136,108,133,127,115,123,103,97,77,81,73,77,83,91,104,105,89,""
07,91,125,141,156,146,151,134,166,122,134,126,152,145,127,111,83,71,71,88,86,108,100,84,99,""
08,98,107,124,158,142,158,161,165,143,111,141,102,117,137,105,100,83,74,86,106,107,92,88,67,""
09,76,92,116,128,129,154,137,141,148,122,117,110,86,109,109,91,74,66,79,115,106,127,100,82,""
10,78,101,105,132,156,141,131,150,156,134,103,109,92,104,107,93,93,159,100,143,120,128,101,72,""
11,95,106,115,142,167,184,174,150,155,125,136,114,91,80,70,67,65,84,87,117,119,156,121,105,""
12,95,116,151,156,191,190,158,152,146,144,125,92,104,64,97,88,89,88,134,182,235,255,223,204,""
13,158,156,258,273,280,289,256,275,224,196,186,144,129,133,118,103,80,114,169,214,275,309,325,296,""
14,265,283,308,300,301,302,277,282,234,206,144,118,132,105,128,87,79,113,145,149,205,204,176,147,""
15,131,136,151,179,168,135,159,140,154,150,190,166,136,132,114,108,100,100,82,89,102,124,87,89,""
16,116,103,116,106,136,138,136,125,127,143,126,98,96,123,85,94,67,72,64,91,90,83,91,181,""
17,6,6,29,23,31,28,31,32,31,30,40,143,122,96,93,74,63,61,94,88,88,83,80,89,""
18,102,129,155,181,153,156,136,164,208,220,156,174,140,109,125,101,91,104,94,98,80,94,86,86,""
19,88,86,92,106,111,114,122,139,105,112,95,97,98,88,89,92,95,79,78,78,98,77,57,64,""
20,91,93,103,224,270,198,116,137,138,121,108,102,103,112,137,77,113,85,99,272,224,148,153,145,""
21,274,208,165,175,202,194,174,178,185,165,259,276,150,194,175,133,96,83,113,122,127,92,96,106,""
22,109,127,135,144,191,194,167,176,185,143,151,147,149,148,186,105,97,93,76,85,104,180,224,109,""
23,110,113,102,123,126,124,160,145,163,159,172,163,181,124,101,57,73,49,50,93,95,29,103,68,""
24,80,80,109,101,95,87,78,84,95,99,98,115,104,92,104,69,60,69,77,60,78,64,76,109,""
25,133,174,95,124,124,127,121,127,112,121,117,95,100,108,102,86,58,80,80,80,87,67,69,83,""
26,95,113,113,132,118,138,127,110,131,132,119,69,85,107,85,92,60,73,67,64,95,92,92,89,""
27,92,107,137,128,117,142,121,118,110,127,107,125,127,92,102,64,95,72,87,85,87,93,67,90,""
28,99,128,132,133,116,142,108,130,120,118,104,119,109,143,106,76,77,80,83,98,79,88,102,87,""
29,101,104,110,119,161,119,108,92,137,100,102,104,95,91,75,73,67,59,56,69,86,78,81,90,""
30,80,100,123,136,131,144,138,108,116,133,134,105,86,99,64,76,58,58,66,66,63,68,71,83,""
31,79,92,126,133,111,121,118,113,129,93,125,126,111,105,82,84,59,71,85,87,84,108,115,115,""
