dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,2,8,11,15,14,30,10,13,8,15,6,8,3,7,7,7,12,8,7,10,5,11,3,""
02,0,1,1,2,0,1,2,4,0,0,2,3,1,2,2,4,7,8,14,12,2,2,10,12,""
03,11,17,13,12,20,17,17,11,1,1,10,6,2,2,3,3,5,3,8,12,9,5,7,1,""
04,4,5,5,11,14,16,12,12,13,9,8,5,2,5,9,16,11,1,5,1,1,3,3,2,""
05,1,5,10,12,10,12,11,7,5,7,13,13,10,9,11,14,9,9,9,14,15,14,12,9,""
06,13,14,10,14,20,10,16,16,12,22,12,16,16,6,12,11,12,19,12,5,11,5,7,2,""
07,8,15,1,26,18,22,9,14,7,8,18,8,5,3,5,4,5,9,6,3,4,5,4,2,""
08,2,8,9,4,9,10,9,1,3,3,0,5,1,3,3,1,1,9,6,4,4,5,5,4,""
09,1,6,1,0,3,6,9,7,66,76,66,45,52,54,57,9,16,21,27,24,11,16,15,10,""
10,16,10,15,11,13,9,16,12,19,22,26,22,24,33,21,24,45,29,20,51,66,82,42,0,""
11,1,5,4,5,8,11,11,7,4,13,12,8,13,18,20,35,22,22,8,13,29,19,25,14,""
12,5,7,15,15,20,26,28,12,13,9,6,2,9,8,9,19,12,21,19,29,28,45,38,38,""
13,9,3,4,19,43,30,35,24,43,29,25,14,27,21,20,29,11,26,25,41,52,56,53,25,""
14,6,3,9,18,46,51,55,31,26,8,13,17,15,15,11,13,11,24,23,23,24,19,12,9,""
15,5,13,10,21,26,19,23,10,12,7,7,15,10,11,11,15,12,8,13,7,7,10,9,9,""
16,10,9,8,19,15,6,5,12,9,9,17,28,9,7,6,11,4,16,7,8,3,8,12,6,""
17,4,7,12,13,19,19,5,9,4,5,8,9,8,7,5,6,6,8,12,8,7,3,8,5,""
18,6,2,4,13,10,9,5,8,4,7,8,11,7,7,8,9,10,5,4,4,10,5,7,5,""
19,5,7,6,6,6,6,8,8,10,0,5,2,4,1,6,6,7,7,3,8,7,8,2,6,""
20,3,3,5,7,12,8,5,7,6,6,6,3,7,3,6,4,4,8,10,5,6,5,4,1,""
21,7,3,6,12,8,3,11,7,6,7,7,4,5,8,3,6,8,7,2,5,6,4,5,13,""
22,7,9,6,12,13,12,6,4,7,8,14,14,8,11,5,8,7,12,4,7,7,5,4,4,""
23,6,6,5,6,13,11,10,13,10,6,12,9,6,8,6,8,8,4,4,5,7,6,5,4,""
24,7,9,12,8,9,9,9,10,4,8,12,11,3,4,6,4,7,6,3,5,7,4,4,7,""
25,7,9,4,10,13,4,6,8,8,10,7,6,4,6,7,5,5,7,4,9,0,6,6,6,""
26,8,9,3,7,16,13,8,6,9,7,12,10,7,4,10,5,2,11,14,7,3,10,5,8,""
27,7,8,9,7,18,11,7,16,10,8,14,10,6,7,8,7,4,15,4,14,8,8,6,4,""
28,10,11,15,12,22,15,19,19,9,12,9,16,6,6,6,11,6,15,8,7,10,7,2,4,""
29,6,3,6,10,18,14,11,12,5,8,16,11,16,11,12,16,15,13,9,9,4,8,5,1,""
30,9,9,10,10,19,4,12,12,5,8,7,10,7,7,9,9,7,13,5,13,9,7,7,3,""
31,10,37,10,10,16,9,2,7,7,8,9,12,8,4,8,9,6,11,5,5,3,1,4,0,""
[E]elleI}ly`'a,""
