dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,54,54,54,58,61,64,54,101,122,46,71,68,53,55,65,51,72,77,72,76,64,43,54,42,""
02,34,63,47,53,33,75,108,79,84,55,33,50,53,63,49,52,27,14,25,42,52,51,49,66,""
03,83,78,73,85,91,79,71,55,86,70,68,59,41,37,43,32,28,61,45,51,47,61,47,42,""
04,42,60,59,77,73,79,69,73,62,57,61,59,54,44,39,44,28,41,44,49,43,75,57,49,""
05,50,65,62,78,78,76,76,83,70,58,55,50,48,39,36,40,38,61,71,47,49,63,64,47,""
06,59,70,55,84,89,78,65,81,65,87,56,64,55,70,55,38,24,30,35,37,27,28,32,22,""
07,54,43,51,52,58,53,89,91,63,42,43,56,47,59,34,40,33,30,44,50,60,65,50,66,""
08,71,81,84,86,79,80,69,111,73,72,67,69,62,75,63,114,43,41,76,70,57,85,77,33,""
09,40,63,81,98,91,93,86,60,59,63,64,65,56,58,42,48,40,23,24,40,43,38,47,44,""
10,33,50,74,67,69,74,63,79,61,47,52,46,45,38,34,23,30,41,22,52,63,77,103,67,""
11,58,67,90,111,98,93,77,108,100,69,60,47,42,63,35,35,39,46,31,32,61,58,60,98,""
12,99,101,121,136,130,131,116,132,121,87,70,46,41,38,28,33,39,51,20,34,41,55,77,87,""
13,98,97,100,106,114,104,109,103,132,132,106,109,83,61,43,35,65,76,81,176,207,172,243,223,""
14,128,90,140,144,177,168,189,249,209,149,92,73,37,34,33,41,52,75,99,98,107,89,101,53,""
15,79,63,91,80,79,72,109,80,90,43,35,49,45,51,68,55,36,36,43,52,48,38,50,48,""
16,55,77,84,88,74,93,84,62,70,85,90,97,91,66,55,74,67,40,64,53,51,33,50,52,""
17,55,77,90,97,77,83,86,62,69,66,58,70,52,35,28,31,21,31,34,31,26,35,39,32,""
18,40,46,51,60,47,59,64,77,82,51,63,64,70,34,47,85,40,69,35,38,27,54,53,31,""
19,39,43,55,61,78,70,70,79,47,41,65,66,37,58,40,30,32,24,14,27,44,22,11,30,""
20,35,39,43,34,39,32,49,53,69,34,22,39,26,22,25,23,45,19,10,33,30,37,23,13,""
21,26,32,24,24,44,33,44,57,59,35,34,35,56,43,36,42,26,17,29,37,39,17,22,41,""
22,32,42,54,42,58,61,53,73,86,33,51,46,41,39,35,35,33,35,29,35,39,47,19,16,""
23,40,53,46,66,50,65,45,61,51,30,41,56,28,29,26,20,32,39,10,15,25,1,26,31,""
24,35,32,42,41,42,59,40,35,48,45,36,40,26,22,16,25,39,14,17,19,32,50,25,29,""
25,50,60,47,55,56,63,49,33,35,29,41,28,27,43,25,27,35,35,35,51,39,21,16,19,""
26,35,32,42,41,42,54,34,44,38,41,63,16,15,34,27,18,14,9,7,11,11,7,6,23,""
27,45,45,42,48,61,52,41,29,69,33,25,25,31,34,14,23,28,32,32,23,24,21,23,22,""
28,40,53,46,66,50,68,53,44,38,26,15,16,16,8,15,14,20,12,25,16,23,55,21,30,""
29,24,47,55,72,99,74,76,78,44,35,33,34,46,31,26,32,22,11,21,19,22,22,17,22,""
30,34,43,49,62,59,58,43,38,52,53,58,33,31,30,20,29,43,18,19,31,18,25,22,10,""
31,44,42,54,51,57,56,54,60,25,22,29,23,15,32,7,18,16,17,19,19,18,30,44,47,""
