dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,53,36,48,55,47,47,40,28,19,12,17,18,17,21,7,5,10,11,18,29,32,22,32,38,""
02,20,29,35,29,43,41,28,18,25,18,17,27,13,12,13,10,5,12,15,22,29,29,28,34,""
03,30,42,46,35,34,28,16,15,10,13,9,15,21,14,9,11,5,13,11,17,22,31,25,30,""
04,41,44,30,35,31,36,31,23,14,19,13,15,24,11,13,10,9,9,10,17,16,36,-1,-1,""
05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,12,14,10,15,31,31,47,32,29,""
06,42,48,35,32,47,35,31,19,21,15,18,24,17,11,7,11,10,14,14,16,27,21,16,39,""
07,38,34,50,49,40,42,38,25,30,22,24,19,14,12,14,9,6,11,13,18,28,27,31,35,""
08,53,42,50,34,60,43,35,25,22,20,8,9,6,14,11,20,13,4,15,21,26,43,41,38,""
09,38,45,37,45,59,30,43,24,34,24,16,16,20,8,7,13,7,9,21,27,27,27,57,73,""
10,59,57,40,48,47,39,22,26,27,19,23,23,18,10,19,9,13,5,13,19,31,45,76,52,""
11,63,36,40,30,45,41,31,34,26,17,12,14,17,11,15,15,15,15,16,23,52,68,91,81,""
12,115,47,45,42,56,77,49,33,32,-1,-1,-1,-1,-1,-1,9,10,14,34,36,50,96,104,123,""
13,107,45,27,38,64,58,72,40,52,32,28,12,10,6,6,8,8,17,41,58,52,116,152,145,""
14,166,91,35,59,96,85,77,46,37,34,34,11,13,14,7,12,10,15,21,23,33,43,50,53,""
15,62,37,42,32,47,39,20,35,26,17,20,20,11,20,6,13,6,8,14,23,15,23,34,26,""
16,43,46,29,28,41,23,17,22,36,16,14,14,13,10,9,8,11,11,10,20,22,18,25,27,""
17,28,43,41,49,38,19,21,16,23,20,21,16,21,17,8,8,8,9,13,15,22,21,32,29,""
18,35,39,56,48,43,34,29,18,24,17,9,16,21,16,7,9,5,13,13,10,21,27,28,29,""
19,41,50,35,26,39,42,29,22,18,24,31,12,15,12,7,10,17,12,11,15,25,26,28,37,""
20,41,52,35,48,39,33,17,17,23,18,23,16,6,15,7,18,11,11,8,11,14,27,21,22,""
21,35,20,21,37,32,27,14,15,14,12,10,16,12,14,11,12,9,11,7,7,16,20,30,18,""
22,37,37,37,37,39,32,29,29,29,15,16,10,12,15,13,8,9,7,8,9,13,16,17,21,""
23,21,31,29,18,25,27,28,16,21,18,13,9,18,14,14,10,6,10,11,10,23,11,23,25,""
24,40,30,34,31,31,17,29,19,14,17,17,21,8,9,18,10,8,11,11,15,19,32,42,31,""
25,33,37,37,22,44,25,30,23,22,10,24,16,16,14,13,5,11,6,17,10,15,18,17,21,""
26,20,32,33,26,29,38,32,35,13,26,11,21,10,15,8,9,9,10,16,16,13,21,35,18,""
27,41,37,46,35,41,22,22,13,23,9,18,14,15,10,7,11,9,5,9,14,29,19,25,30,""
28,27,35,50,43,35,38,23,15,19,25,22,20,16,10,16,13,8,13,7,17,21,25,32,33,""
29,31,30,37,35,30,28,26,15,9,10,19,13,11,6,9,8,14,13,14,14,24,23,21,35,""
30,28,30,38,30,29,22,28,12,17,9,18,14,13,13,15,12,6,14,14,11,16,26,31,33,""
31,28,26,18,41,27,30,22,14,21,9,10,9,19,6,19,7,9,10,21,16,-1,-1,-1,-1,""
