dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,6,3,6,18,30,27,32,43,63,43,16,6,6,1,1,2,0,1,2,0,3,4,5,""
02,6,8,6,11,20,19,25,55,42,50,42,43,47,41,33,43,32,16,20,24,23,19,10,12,""
03,13,14,12,28,55,53,73,66,66,84,96,119,54,49,45,42,31,23,15,15,8,12,9,11,""
04,10,12,22,32,48,33,60,48,64,72,75,95,68,61,76,79,58,41,43,40,26,19,10,11,""
05,9,8,13,30,41,55,50,59,41,45,90,76,65,72,75,48,42,34,34,29,14,9,13,9,""
06,6,12,20,31,55,71,73,69,51,78,75,59,52,24,32,52,44,67,60,48,25,18,18,12,""
07,12,23,27,42,48,46,81,74,77,75,70,69,71,83,69,60,34,58,37,31,23,31,18,15,""
08,13,14,-1,-1,75,112,135,130,124,148,167,194,169,162,139,115,116,94,57,88,56,74,37,43,""
09,29,77,35,45,84,114,144,122,122,138,128,138,114,115,156,136,122,99,96,56,39,46,17,15,""
10,15,17,25,60,83,131,161,145,119,165,145,164,116,159,143,147,106,80,73,56,61,32,26,71,""
11,169,28,44,79,111,167,191,179,130,119,129,159,115,139,117,136,126,86,65,73,50,34,27,14,""
12,18,22,38,96,221,273,346,429,346,254,325,335,355,375,333,291,212,151,135,122,96,63,42,39,""
13,32,14,86,151,302,449,529,499,409,222,285,413,432,466,437,339,209,125,117,117,63,57,38,44,""
14,34,27,128,277,356,470,502,427,445,286,305,430,439,454,432,322,190,157,134,121,101,60,35,37,""
15,12,13,9,32,62,72,176,196,198,217,228,261,235,221,209,185,150,97,74,81,53,57,18,20,""
16,19,20,27,57,113,134,166,163,201,193,240,203,240,214,200,206,192,125,102,83,78,65,44,36,""
17,29,23,3,3,3,0,6,113,121,161,204,183,141,174,171,164,148,140,107,74,54,35,27,20,""
18,20,17,35,37,69,103,96,97,133,170,197,169,178,178,209,135,119,111,77,82,52,61,34,23,""
19,16,11,18,33,73,80,101,131,135,182,211,200,193,182,192,224,152,131,103,101,62,62,42,36,""
20,15,25,21,44,7,25,88,120,119,147,158,173,132,153,200,165,153,121,122,99,70,60,50,34,""
21,17,25,35,54,65,104,105,92,97,131,177,157,174,167,142,137,131,107,109,89,72,46,50,26,""
22,25,26,34,40,53,74,78,108,112,112,119,115,107,111,109,80,81,103,65,68,68,40,36,33,""
23,20,28,22,48,67,70,77,83,109,118,124,112,89,99,127,135,86,84,105,68,65,48,27,27,""
24,10,13,32,49,67,53,80,83,87,109,114,118,93,77,117,109,84,46,32,57,48,42,30,25,""
25,21,18,26,57,62,79,88,103,110,123,128,189,130,143,173,141,139,94,93,60,47,58,51,24,""
26,15,24,37,55,86,84,98,91,98,131,139,154,132,126,127,89,63,82,65,77,50,44,44,18,""
27,18,17,31,35,42,76,60,62,105,122,124,168,122,124,104,96,77,78,76,71,48,38,31,19,""
28,16,29,18,31,48,64,63,61,110,108,137,140,163,158,172,146,102,60,74,70,43,50,28,18,""
29,9,9,26,26,54,62,76,96,99,136,139,151,156,149,186,161,136,93,66,66,45,55,32,11,""
30,16,20,26,31,63,79,83,122,105,137,163,179,178,171,221,124,137,119,107,109,71,71,43,21,""
31,16,10,28,37,63,42,93,99,112,134,165,170,153,176,163,166,88,72,60,57,62,32,20,-1,""
