mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,82,-1,86,84,99,85,100,92,74,67,38,26,20,16,20,22,25,22,17,41,52,62,""
02,75,75,77,82,113,107,116,103,107,127,79,60,64,41,32,32,20,14,17,17,17,-1,-1,-1,""
03,-1,-1,90,82,78,84,76,83,76,121,82,58,55,25,25,20,22,13,18,10,26,63,-1,-1,""
04,-1,78,92,86,93,89,69,100,70,108,103,44,59,35,13,28,17,5,6,6,20,37,-1,-1,""
05,-1,-1,59,61,71,62,109,57,93,69,51,48,20,20,19,20,11,6,18,10,12,-1,-1,-1,""
06,-1,-1,31,55,63,51,31,42,84,44,37,34,24,25,15,30,11,11,12,9,14,-1,-1,-1,""
07,-1,2,-1,-1,47,56,44,67,85,80,80,45,51,28,20,19,18,12,7,15,26,-1,-1,-1,""
08,-1,-1,-1,51,-1,76,-1,72,50,52,48,26,27,24,27,24,13,12,4,14,16,-1,-1,-1,""
09,-1,-1,26,48,20,37,29,41,43,48,48,68,32,27,38,47,-1,52,9,11,19,-1,-1,-1,""
10,-1,-1,-1,-1,52,61,50,57,73,89,59,43,30,26,23,24,16,9,49,18,19,-1,-1,-1,""
11,-1,37,48,27,33,23,49,48,51,62,40,43,24,11,11,14,5,13,5,3,-1,-1,-1,-1,""
12,-1,-1,-1,66,55,47,80,84,94,52,76,38,33,21,19,17,14,8,5,5,13,-1,-1,-1,""
13,-1,-1,60,51,46,46,43,59,64,75,60,52,36,30,22,20,8,10,82,68,5,-1,-1,-1,""
14,-1,-1,-1,21,34,51,38,46,72,35,35,48,19,18,17,14,17,7,10,17,9,-1,-1,-1,""
15,-1,-1,-1,-1,65,79,52,73,89,70,63,44,47,16,24,15,15,13,8,-1,33,-1,-1,-1,""
16,-1,-1,-1,67,71,63,98,54,70,90,74,93,35,21,51,30,17,18,-1,17,27,-1,-1,-1,""
17,-1,-1,-1,36,54,75,80,80,98,94,68,54,38,28,25,26,38,13,15,15,22,-1,-1,-1,""
18,-1,63,79,69,71,74,93,103,133,102,116,71,49,43,65,26,27,24,10,11,15,-1,-1,-1,""
19,-1,-1,-1,77,91,106,90,81,92,83,90,66,71,34,23,29,14,18,10,17,21,-1,-1,-1,""
20,-1,-1,77,82,85,100,93,84,92,133,97,74,67,34,34,24,28,32,58,115,20,-1,-1,-1,""
21,-1,-1,62,91,67,80,144,96,94,89,86,75,26,28,23,30,16,11,18,16,20,-1,-1,-1,""
22,121,101,94,87,89,110,104,91,92,94,93,63,67,35,22,29,30,8,9,20,23,-1,-1,-1,""
23,-1,90,85,49,81,73,46,74,98,87,57,37,25,17,13,19,21,14,25,24,20,-1,-1,-1,""
24,-1,-1,54,43,31,50,55,97,81,108,61,81,55,18,30,12,27,20,14,14,27,-1,-1,-1,""
25,-1,141,294,257,277,75,77,116,114,96,82,50,51,26,16,47,26,20,40,15,26,-1,-1,-1,""
26,-1,-1,70,71,80,78,100,71,102,83,74,66,40,29,19,41,16,19,14,13,224,-1,-1,-1,""
27,-1,-1,76,82,78,74,70,67,96,132,100,82,40,22,28,19,26,13,12,10,23,-1,-1,-1,""
28,-1,-1,-1,68,89,85,87,102,95,90,84,119,39,18,37,34,41,202,263,21,20,-1,-1,-1,""
29,-1,-1,-1,-1,82,113,88,92,91,94,95,52,27,36,23,40,26,10,15,15,13,-1,-1,-1,""
30,-1,-1,-1,86,113,134,120,122,106,-1,-1,66,-1,43,38,25,31,23,47,-1,28,-1,-1,-1,""
31,-1,-1,-1,-1,82,98,82,87,105,70,111,42,44,40,24,26,22,17,10,25,20,-1,-1,-1,""
