mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,0,1,1,0,0,2,0,0,2,3,1,2,5,5,1,5,1,4,0,0,0,0,0,""
02,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,3,4,0,1,0,0,0,0,0,""
03,0,3,4,0,0,1,1,0,0,4,5,5,1,2,0,0,0,2,2,0,0,0,0,0,""
04,0,0,1,0,0,0,0,2,0,0,1,0,1,1,3,0,0,1,2,1,1,2,4,6,""
05,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,2,0,1,1,0,0,2,0,0,""
06,0,1,5,0,0,0,0,12,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,""
07,0,0,0,1,0,0,0,1,2,3,0,0,0,8,0,1,0,3,4,0,0,0,0,0,""
08,0,0,0,6,1,0,0,1,1,1,1,3,0,8,5,2,1,0,1,3,0,1,0,1,""
09,0,0,0,0,0,2,0,0,0,0,2,3,1,7,0,1,0,0,0,0,1,0,0,0,""
10,0,2,2,1,2,1,0,1,0,0,1,0,0,1,1,0,0,0,2,0,0,1,0,14,""
11,0,4,5,2,0,0,0,3,1,0,3,5,0,11,11,8,27,12,20,3,2,0,0,4,""
12,0,3,2,1,2,0,0,1,0,1,1,0,6,0,3,0,1,0,1,0,0,0,0,0,""
13,1,1,0,0,0,0,3,0,0,0,5,1,3,4,1,3,0,0,0,0,0,0,1,0,""
14,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,3,0,0,0,0,3,""
15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,""
16,2,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,9,0,0,0,0,0,""
17,3,2,1,0,1,1,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,1,""
18,0,1,2,0,1,1,1,0,0,0,10,5,4,0,0,14,26,12,25,3,9,25,0,0,""
19,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,""
20,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,2,""
21,2,1,0,0,0,0,0,2,1,4,0,0,1,0,0,0,0,0,5,2,0,0,1,0,""
22,3,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,2,1,2,1,0,0,3,""
23,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,""
24,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,""
25,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,3,29,7,0,0,11,0,0,0,""
26,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,""
27,0,1,1,0,0,0,2,0,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,""
28,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,""
29,0,0,0,1,0,0,0,2,4,4,0,0,1,2,2,1,4,2,1,0,0,0,0,0,""
30,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
