mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,38,37,51,54,57,65,42,61,50,52,40,65,48,38,39,27,22,7,13,14,13,13,15,21,""
02,22,43,53,46,43,41,46,32,35,73,44,57,71,49,48,31,45,23,19,12,14,8,29,26,""
03,30,41,51,36,40,35,47,41,39,36,40,62,48,39,41,28,22,10,11,10,16,15,13,27,""
04,32,37,55,45,48,43,32,35,36,53,49,44,49,43,44,29,49,17,8,11,7,12,21,22,""
05,33,48,41,52,45,54,49,-1,62,33,27,37,41,28,22,22,18,10,4,17,19,6,19,13,""
06,16,28,40,35,32,30,38,35,45,30,39,44,71,28,27,2,9,4,8,6,7,11,13,21,""
07,32,42,39,37,48,36,40,45,38,40,39,47,41,31,18,17,4,7,5,3,5,6,10,15,""
08,26,32,47,33,42,17,38,20,25,32,23,22,33,29,26,19,3,2,5,5,7,11,9,13,""
09,18,16,18,22,26,17,18,20,17,20,26,35,32,19,32,16,10,15,12,3,7,16,7,19,""
10,16,17,22,24,16,17,18,18,23,23,25,14,22,22,16,9,6,3,3,8,6,9,12,8,""
11,9,24,24,22,27,18,15,11,16,34,13,33,26,34,10,13,8,12,3,3,10,10,9,15,""
12,15,23,23,29,22,17,24,19,17,12,25,19,19,18,7,7,3,7,4,10,8,10,15,13,""
13,15,33,29,42,27,25,27,30,20,17,28,34,38,26,17,9,9,5,4,5,7,4,4,6,""
14,12,19,30,18,19,17,20,15,29,27,25,27,22,34,25,14,7,8,6,6,10,12,7,15,""
15,15,31,42,36,40,39,38,25,31,40,33,41,34,29,35,23,7,6,4,8,5,6,6,12,""
16,18,21,27,30,26,30,31,31,22,28,51,58,52,47,40,25,17,8,4,7,13,6,12,14,""
17,31,36,45,33,43,36,29,5,26,37,50,47,43,41,32,19,15,11,9,4,7,7,14,15,""
18,40,39,28,42,38,37,32,36,44,30,17,9,14,41,45,24,16,7,6,8,11,14,13,26,""
19,34,56,49,56,39,37,37,46,31,57,54,41,34,33,29,13,12,13,15,5,22,15,19,35,""
20,31,52,70,80,94,74,68,69,31,18,17,14,19,14,7,7,22,13,8,6,10,5,15,19,""
21,31,50,67,85,55,53,68,65,73,71,85,69,70,66,42,23,16,15,5,5,13,20,17,34,""
22,50,69,87,87,105,87,62,79,87,95,94,73,77,72,66,52,25,18,14,13,12,18,14,13,""
23,37,67,62,54,52,51,48,39,42,41,80,59,72,56,45,34,24,11,12,9,10,15,7,18,""
24,43,32,42,46,41,40,33,46,51,37,62,5,26,98,82,60,48,40,22,21,21,29,36,26,""
25,63,55,83,87,83,72,78,82,95,97,113,130,113,130,115,80,45,26,27,27,26,20,40,32,""
26,49,78,96,93,97,86,91,113,101,108,109,109,98,95,71,3,22,10,4,4,1,10,16,23,""
27,40,61,94,91,98,79,64,75,61,100,103,104,75,72,65,33,26,24,9,12,14,22,19,28,""
28,46,55,71,78,81,63,65,80,69,85,75,95,82,66,50,30,16,4,9,4,6,15,13,14,""
29,35,42,58,57,56,40,21,34,74,68,67,79,61,52,49,28,13,17,19,3,12,10,8,23,""
30,52,63,62,89,62,62,59,71,77,65,64,72,84,97,81,37,7,14,7,14,12,18,26,27,""
31,59,67,57,87,65,60,65,104,91,-1,-1,3,23,98,84,25,22,0,5,14,15,16,21,44,""
[E]hgmpI}lel`z`fg'o0'jf',"b"
