mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,40,47,56,50,40,53,40,39,45,50,39,28,24,18,17,17,12,16,16,20,25,25,57,45,""
02,43,41,63,61,45,47,38,46,38,53,47,24,20,26,26,18,23,14,19,17,23,33,33,41,""
03,39,41,42,49,44,45,30,41,50,38,32,24,33,12,14,18,14,14,12,18,26,31,38,53,""
04,29,42,44,42,42,38,35,32,40,39,39,27,28,26,22,16,10,10,14,21,17,25,32,41,""
05,49,37,40,40,37,41,34,35,47,32,41,34,27,23,21,22,15,12,8,16,30,23,34,42,""
06,36,38,48,40,43,41,34,58,57,49,36,36,22,20,22,15,19,18,21,19,14,30,51,43,""
07,37,38,39,33,35,35,36,30,46,36,36,40,19,28,27,22,18,14,20,11,36,23,35,43,""
08,31,36,37,42,33,49,33,47,34,40,40,35,36,24,28,26,15,8,7,9,22,26,32,38,""
09,40,35,40,33,22,28,45,42,35,36,42,23,23,24,25,22,13,13,15,15,25,25,31,45,""
10,43,43,37,37,41,32,30,47,41,43,36,31,30,18,14,14,14,13,10,11,23,26,38,45,""
11,32,42,31,45,32,38,34,47,25,34,38,24,21,21,19,18,10,9,14,12,17,32,34,20,""
12,43,44,49,43,33,37,44,43,40,21,31,37,25,23,22,17,13,13,14,14,30,25,23,34,""
13,43,43,26,30,30,40,29,40,45,37,32,34,27,18,16,16,14,19,18,11,17,31,40,47,""
14,55,63,70,49,39,35,43,49,45,26,29,32,19,16,16,19,15,20,14,15,27,25,27,27,""
15,31,29,35,48,30,29,30,52,43,39,41,25,15,29,18,19,11,15,10,10,17,30,43,32,""
16,47,54,41,40,41,35,35,43,43,33,34,34,27,18,25,13,14,16,14,18,24,22,31,33,""
17,38,31,44,32,30,36,40,36,38,37,43,30,33,19,24,19,15,16,12,14,20,33,28,38,""
18,51,45,48,45,46,52,41,40,37,36,29,26,26,25,23,20,8,20,10,14,18,12,31,34,""
19,24,32,37,40,28,36,31,34,54,38,39,29,13,20,29,11,9,13,18,11,17,30,30,36,""
20,24,30,41,33,43,40,40,38,33,46,35,27,24,22,20,11,12,21,9,11,14,20,32,32,""
21,32,39,43,30,44,40,31,39,36,33,36,40,29,21,19,11,14,13,10,16,14,19,33,20,""
22,37,30,44,37,38,38,37,33,44,37,31,38,21,17,37,29,22,12,2,2,4,3,0,2,""
23,1,3,1,3,1,2,0,4,3,6,1,2,3,6,3,1,1,2,5,5,9,2,4,1,""
24,1,1,2,2,5,3,2,2,2,6,0,4,1,7,2,1,6,0,3,1,3,3,2,1,""
25,2,4,1,2,1,1,1,2,5,3,4,3,7,1,1,5,2,1,1,1,0,2,0,2,""
26,2,3,1,3,4,3,4,4,1,4,2,3,3,1,2,5,6,1,2,3,2,1,5,2,""
27,1,3,2,5,4,1,3,5,5,2,1,2,0,2,1,3,1,2,3,0,2,3,4,5,""
28,4,6,0,0,4,0,2,0,2,1,0,22,30,15,15,10,15,13,19,10,15,15,26,31,""
29,36,42,35,29,32,31,38,28,34,25,43,29,18,25,20,18,10,5,13,20,20,22,30,35,""
30,35,34,34,37,26,35,31,31,36,31,33,32,35,22,19,11,13,15,5,16,18,27,22,35,""
31,28,27,39,41,51,33,38,48,40,42,35,30,30,24,22,11,8,20,-1,-1,-1,-1,-1,-1,""
