mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,20,30,31,31,27,26,22,30,41,48,34,30,31,26,19,18,9,3,8,8,7,8,19,""
02,22,18,22,32,31,26,29,33,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,6,4,10,8,""
03,13,16,26,25,19,26,38,25,20,35,32,33,32,30,31,-1,-1,-1,1,5,0,6,10,11,""
04,17,18,16,35,21,29,23,27,20,23,35,41,36,27,24,30,21,20,8,12,7,6,5,8,""
05,21,19,27,23,28,21,18,15,20,14,15,12,-1,1,5,1,1,4,5,0,4,1,2,3,""
06,3,6,11,10,13,11,13,6,10,10,16,11,9,10,8,5,13,8,4,5,0,3,3,18,""
07,12,14,19,26,26,32,21,32,23,28,29,33,39,26,26,27,23,19,9,4,6,10,11,11,""
08,18,21,34,26,34,36,26,26,18,24,19,17,18,21,21,12,8,11,7,5,0,6,3,8,""
09,8,11,18,22,13,26,-1,10,13,8,20,23,33,44,35,34,23,15,13,6,3,9,5,9,""
10,11,6,16,16,14,15,11,13,12,19,19,23,25,20,19,19,14,4,13,21,7,3,7,14,""
11,13,10,16,23,21,26,27,26,31,38,17,20,23,14,9,18,17,4,4,5,1,4,2,8,""
12,12,7,9,16,25,11,10,16,15,16,15,17,27,17,24,11,11,0,5,2,2,4,1,4,""
13,5,3,8,10,14,13,15,22,8,9,7,22,16,8,12,19,12,10,11,12,5,3,1,23,""
14,5,9,16,10,13,18,23,12,19,21,47,17,17,12,20,25,23,6,10,4,2,3,9,16,""
15,16,27,27,15,22,24,25,20,24,22,37,41,41,27,27,29,16,7,10,4,5,2,18,51,""
16,20,24,53,35,32,33,25,23,20,25,33,-1,-1,-1,37,20,19,9,5,1,0,3,15,11,""
17,10,17,26,30,22,17,21,19,23,25,34,33,32,29,26,21,10,8,6,0,3,4,7,9,""
18,10,9,17,17,27,15,21,27,27,30,35,33,30,32,21,28,17,15,-1,-1,-1,-1,-1,-1,""
19,-1,11,14,20,20,18,20,16,23,-1,-1,-1,-1,-1,-1,-1,19,15,10,-1,1,8,12,19,""
20,12,10,28,24,20,25,16,19,24,23,39,37,51,39,27,26,21,17,7,4,10,12,14,22,""
21,26,22,22,25,35,20,19,23,30,37,-1,-1,-1,27,33,27,29,26,12,16,5,7,11,12,""
22,11,18,21,28,22,21,25,32,17,32,33,43,36,28,14,10,9,7,7,5,3,5,10,12,""
23,12,17,14,19,10,17,13,14,9,12,28,18,15,17,18,22,11,7,9,3,1,4,9,5,""
24,11,13,10,12,14,13,9,9,16,23,16,16,16,19,19,8,9,7,4,1,1,5,5,11,""
25,17,16,17,19,15,21,28,12,25,21,22,27,25,25,22,17,8,4,-1,-1,7,6,8,4,""
26,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,6,7,5,6,14,""
27,17,18,-1,28,22,24,22,26,27,28,36,40,32,43,34,28,36,23,15,11,6,6,4,6,""
28,17,14,27,23,14,15,13,18,19,19,35,27,24,27,28,23,21,12,6,6,7,5,1,7,""
29,11,11,15,25,21,17,19,26,16,17,21,16,31,31,33,18,21,12,7,2,7,5,5,5,""
30,15,15,23,24,20,26,23,26,13,23,29,38,24,26,29,20,18,17,10,6,2,7,4,11,""
31,10,10,9,14,16,11,15,19,16,24,23,22,13,21,23,22,18,22,11,6,-1,-1,-1,-1,""
