mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,28,33,45,81,81,83,108,129,130,142,121,96,111,98,82,111,101,79,71,86,40,42,58,39,""
02,22,20,32,45,52,81,94,110,123,103,109,101,100,89,93,96,108,116,110,97,69,53,39,30,""
03,29,34,28,40,58,93,111,88,92,84,93,86,78,91,91,91,93,107,93,50,60,45,42,25,""
04,34,22,49,45,83,91,85,77,88,97,83,93,85,91,120,27,0,0,0,0,0,0,0,0,""
05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,""
06,24,24,35,54,66,75,58,90,89,76,60,90,69,63,73,73,91,71,67,63,45,46,29,35,""
07,23,31,44,47,61,77,92,87,72,89,81,58,50,78,78,72,87,93,88,82,50,48,34,37,""
08,27,26,34,39,47,92,85,73,89,71,81,83,73,89,73,91,80,97,91,56,56,41,32,31,""
09,36,39,35,24,57,75,99,115,122,87,88,70,62,78,83,92,70,87,93,71,65,45,30,31,""
10,26,29,31,42,49,79,87,110,105,89,82,69,59,61,87,86,75,82,88,-1,11,0,0,0,""
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,103,89,74,85,69,48,34,19,""
12,19,25,24,39,57,69,73,92,99,90,90,69,58,89,73,90,73,90,72,63,52,36,30,26,""
13,18,16,27,29,30,54,52,89,92,85,90,75,85,72,80,67,87,71,92,75,43,42,46,30,""
14,34,39,37,48,58,94,102,86,86,81,62,65,61,72,92,105,114,126,82,74,59,47,37,32,""
15,25,35,30,54,57,59,90,105,103,94,82,85,76,74,76,95,97,84,85,74,60,59,49,26,""
16,25,27,43,46,60,70,85,103,100,76,93,81,88,87,98,78,98,115,77,72,71,40,35,33,""
17,25,25,41,29,41,83,83,67,81,101,87,77,64,72,79,90,98,85,74,84,58,30,37,22,""
18,19,22,34,43,66,89,97,111,99,89,77,90,90,85,98,103,112,91,82,91,54,39,37,28,""
19,30,34,40,38,58,65,84,92,75,76,84,66,78,71,86,-1,126,0,0,0,0,0,1,0,""
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,38,24,28,""
21,28,32,46,44,33,54,89,66,89,64,81,73,58,94,81,99,98,113,98,91,66,59,50,43,""
22,22,31,30,38,51,60,84,95,110,78,90,90,66,75,90,96,105,94,74,59,71,43,36,27,""
23,25,20,36,42,47,79,87,54,62,86,90,92,85,75,101,95,86,112,82,79,58,49,38,27,""
24,24,33,39,52,58,86,90,118,92,77,64,87,74,90,92,78,98,107,89,81,52,56,42,22,""
25,17,33,42,49,50,91,95,112,126,97,86,105,80,96,90,97,108,96,62,55,59,45,40,29,""
26,20,33,29,45,58,73,101,92,113,101,85,82,79,63,90,80,97,102,90,70,66,49,39,27,""
27,30,32,38,40,51,82,79,96,102,115,100,106,89,82,102,95,146,103,89,77,69,49,42,30,""
28,27,28,31,44,47,74,81,113,114,101,68,97,78,0,2,86,90,87,91,96,82,52,32,30,""
29,25,25,28,40,47,63,83,82,82,75,91,82,84,79,85,93,98,100,110,83,72,52,50,27,""
30,20,30,39,54,57,82,107,117,105,91,101,91,84,91,86,103,100,121,106,92,68,56,37,33,""
31,23,17,30,59,61,75,101,100,124,120,112,109,81,91,113,106,133,94,76,68,36,26,30,-1,""
