sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,1,0,0,1,22,16,26,10,10,7,12,6,4,3,4,6,4,7,12,15,24,32,24,""
02,18,26,21,33,22,19,18,15,17,9,14,5,3,7,6,3,6,10,4,1,3,0,3,3,""
03,13,23,23,31,23,22,17,28,16,7,4,5,1,2,8,1,6,7,11,14,14,22,22,22,""
04,19,19,28,17,25,26,13,19,15,14,6,7,2,7,7,6,7,5,8,21,14,3,31,33,""
05,9,0,1,0,0,1,0,0,0,2,4,4,8,9,3,3,6,9,13,24,22,32,28,31,""
06,18,34,33,24,28,17,17,0,17,11,9,3,2,6,5,13,11,8,17,17,11,24,23,24,""
07,3,0,6,28,16,17,19,7,6,9,10,5,4,2,3,6,3,5,8,25,11,22,17,-1,""
08,51,25,31,29,12,0,2,26,9,20,10,8,7,1,5,3,3,5,6,13,17,24,22,29,""
09,24,22,31,33,16,2,0,1,2,21,3,0,0,0,0,2,6,8,20,15,19,25,20,24,""
10,37,31,32,30,15,6,0,0,0,0,3,7,5,3,6,8,13,6,11,9,24,20,34,15,""
11,17,21,31,29,17,16,15,23,21,17,6,6,5,2,5,6,4,8,4,12,18,30,22,15,""
12,22,22,36,32,17,22,16,21,16,10,7,6,4,5,6,8,7,6,9,6,13,15,22,15,""
13,28,4,0,1,2,2,17,19,10,12,6,0,0,-1,1,2,9,8,8,14,18,19,23,-1,""
14,40,13,24,27,28,17,15,17,6,11,14,9,7,6,10,5,7,8,9,19,18,19,19,-1,""
15,49,26,25,28,7,22,19,24,17,12,10,3,6,5,7,6,5,3,10,10,12,22,25,0,""
16,4,1,36,22,22,7,28,13,21,18,5,3,9,7,2,4,5,6,12,17,17,23,26,18,""
17,29,25,1,1,17,11,16,19,21,7,10,10,5,3,1,1,5,8,16,11,14,17,18,17,""
18,16,21,18,27,32,18,23,17,23,22,11,7,3,7,7,6,5,4,2,9,27,25,26,29,""
19,23,28,20,17,17,16,11,16,28,11,3,0,2,5,3,3,9,5,11,8,19,12,24,24,""
20,25,19,19,13,13,19,22,19,15,10,5,5,4,6,2,5,6,4,6,7,14,11,17,15,""
21,22,16,17,17,22,20,18,14,6,9,5,3,3,11,6,5,11,6,10,14,20,16,27,12,""
22,0,0,12,25,9,22,19,21,16,10,7,8,3,7,5,4,8,2,1,8,7,12,13,20,""
23,11,7,9,22,14,13,8,18,11,5,5,3,4,6,7,1,11,10,13,16,14,16,25,15,""
24,16,25,25,26,20,20,20,14,12,11,16,12,5,15,7,9,17,7,12,13,13,27,31,31,""
25,22,34,32,20,38,6,0,0,0,0,0,1,0,0,0,2,6,8,4,11,22,26,24,20,""
26,26,31,12,1,7,21,36,23,19,8,12,8,8,8,5,9,11,16,13,17,13,20,23,29,""
27,24,26,39,26,37,31,30,39,20,8,9,4,5,9,6,7,16,8,13,8,22,30,21,18,""
28,20,24,22,22,20,17,22,34,21,9,9,8,3,6,7,10,11,12,9,14,13,27,21,28,""
29,40,17,34,21,23,35,21,23,16,20,12,3,12,9,15,8,9,7,10,9,14,14,16,27,""
30,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
