sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,58,60,76,118,161,229,211,209,249,312,303,266,261,279,265,297,235,208,192,151,146,107,151,168,""
02,131,84,100,148,207,236,246,260,281,390,348,324,308,300,288,287,242,179,133,104,90,102,94,63,""
03,69,70,93,109,141,188,186,205,297,318,317,291,292,298,264,274,215,154,134,125,129,82,78,67,""
04,94,85,97,165,-1,-1,188,187,260,334,313,314,289,277,265,246,217,218,212,129,110,118,102,79,""
05,-1,47,-1,92,171,226,253,223,277,366,359,335,318,236,272,263,230,189,146,154,124,121,95,75,""
06,65,78,75,124,194,233,229,251,326,359,378,340,347,322,337,300,207,168,152,107,108,107,74,95,""
07,-1,-1,-1,-1,168,205,219,215,320,338,362,309,275,251,273,266,241,167,159,134,119,130,73,72,""
08,76,75,-1,113,153,172,215,213,295,335,345,309,319,297,228,217,207,180,122,85,107,68,75,40,""
09,49,38,46,77,137,206,201,189,284,354,337,305,304,288,274,291,225,185,148,116,183,105,91,70,""
10,63,66,101,138,87,175,220,248,335,407,383,370,351,335,336,245,230,161,91,149,123,117,110,78,""
11,83,49,56,91,123,135,212,249,336,449,425,364,309,326,290,272,220,209,178,161,158,114,91,92,""
12,72,62,57,92,115,145,205,219,260,309,344,282,301,263,283,289,262,183,145,148,132,126,102,104,""
13,75,71,76,111,-1,189,237,256,266,391,385,358,357,382,338,281,281,158,157,143,137,105,96,86,""
14,66,64,67,97,145,181,208,263,353,386,420,407,376,303,301,313,347,154,88,56,88,77,61,38,""
15,100,-1,-1,102,143,85,178,206,249,324,319,293,258,254,-1,-1,-1,162,169,143,121,128,110,80,""
16,86,57,79,64,114,151,231,262,346,392,390,370,344,296,292,291,263,188,184,154,129,120,98,83,""
17,85,38,49,88,116,162,227,281,371,458,396,361,342,350,346,293,292,204,132,132,128,141,112,90,""
18,65,65,60,90,192,217,248,266,318,394,455,389,353,370,300,233,201,136,141,135,139,113,88,80,""
19,70,49,66,79,160,215,264,249,332,394,423,314,303,289,333,302,252,209,179,178,172,151,120,93,""
20,79,50,61,96,160,191,210,218,253,378,392,343,337,343,354,273,273,230,211,187,87,48,74,73,""
21,74,53,-1,-1,154,173,219,265,297,434,469,385,371,364,419,289,205,145,128,156,95,95,89,50,""
22,48,37,61,64,123,203,242,262,314,417,452,386,350,350,359,291,217,195,158,156,128,131,87,68,""
23,70,58,54,107,157,172,230,228,353,389,375,363,348,384,366,370,303,225,194,159,168,148,128,75,""
24,73,68,87,127,122,173,182,251,320,437,426,379,362,334,349,287,216,176,145,141,156,144,111,92,""
25,82,72,82,94,134,208,218,221,333,437,404,410,366,387,358,273,190,191,178,156,154,138,122,72,""
26,69,57,101,133,127,224,253,269,325,433,404,353,408,417,373,286,240,189,197,180,146,124,95,95,""
27,81,55,59,97,147,139,196,226,276,406,416,310,330,376,315,342,265,211,187,135,152,41,76,260,""
28,82,54,61,87,153,149,194,277,334,364,420,406,384,396,325,383,267,168,161,166,163,137,99,63,""
29,80,77,71,71,195,216,241,223,320,410,403,368,396,251,331,348,282,210,202,190,173,141,118,55,""
30,79,47,85,92,162,221,225,246,327,426,411,387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
