sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,95,97,83,103,98,72,55,65,59,62,52,23,48,44,48,37,38,48,51,54,54,65,68,60,""
02,79,74,86,81,96,86,66,60,64,73,48,41,54,35,50,42,31,49,63,60,53,56,64,48,""
03,73,82,76,92,88,91,71,73,57,57,45,39,34,38,29,38,33,32,39,45,66,61,65,72,""
04,78,73,89,95,107,91,63,79,60,53,56,40,48,45,63,57,56,49,62,66,63,64,61,64,""
05,83,87,108,93,79,70,75,61,65,64,55,55,44,51,48,66,50,58,46,56,59,54,56,66,""
06,77,90,101,104,96,76,82,84,60,57,42,47,42,55,40,43,59,50,58,55,57,65,62,61,""
07,71,100,108,93,91,96,69,65,57,55,50,36,47,58,42,43,42,45,49,49,57,45,69,65,""
08,95,89,90,116,105,94,80,68,52,47,37,36,34,36,42,38,40,41,48,42,49,46,50,50,""
09,64,70,93,89,80,98,61,68,57,49,53,32,41,60,36,46,41,56,42,58,68,70,60,78,""
10,77,78,105,108,109,81,80,63,90,64,48,54,45,37,46,37,44,44,56,61,56,60,72,70,""
11,77,88,96,103,95,87,70,62,49,42,66,49,41,55,50,45,42,42,58,50,53,64,60,70,""
12,99,102,85,102,107,89,87,67,49,44,39,36,41,44,40,44,44,38,59,67,63,80,72,86,""
13,109,108,84,92,100,99,78,89,71,65,56,56,62,57,53,43,39,50,65,43,58,66,62,83,""
14,71,84,95,98,96,75,68,69,48,61,52,42,36,46,36,41,34,38,51,53,64,60,65,73,""
15,82,75,87,106,79,91,71,96,57,49,54,41,58,47,46,46,54,47,47,39,60,69,58,72,""
16,78,70,72,89,101,94,63,74,44,52,44,46,37,41,51,38,37,44,55,58,65,58,64,73,""
17,81,89,76,105,77,69,89,81,57,45,36,51,40,56,43,32,42,46,51,49,54,55,62,69,""
18,80,81,89,85,90,83,106,70,48,55,48,38,47,51,45,45,46,54,57,61,61,66,67,77,""
19,97,89,96,92,81,95,64,64,39,55,52,57,50,48,51,39,31,55,50,70,50,60,73,62,""
20,82,80,86,98,81,78,78,73,40,46,58,50,46,44,35,52,40,39,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,43,42,45,35,48,44,46,48,69,53,41,50,55,""
24,69,69,68,61,78,72,74,57,50,64,60,39,47,41,27,50,41,53,39,52,55,46,60,64,""
25,58,75,83,101,61,80,63,63,44,30,42,33,40,37,38,21,34,39,47,62,57,59,49,79,""
26,73,70,82,65,74,86,69,62,65,43,38,38,41,61,44,55,51,56,43,50,40,54,35,49,""
27,62,71,75,89,82,71,66,47,55,45,45,42,55,43,46,32,38,42,60,44,45,59,49,60,""
28,61,87,84,76,70,72,54,67,40,33,44,31,25,32,44,40,37,46,36,40,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,52,43,43,44,65,56,74,57,59,57,45,53,50,56,40,75,""
30,64,70,66,80,66,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
