sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,58,54,62,50,43,53,42,""
02,34,47,49,66,73,93,97,98,91,82,76,74,89,69,81,76,66,65,64,63,47,27,53,57,""
03,49,84,73,82,81,93,106,129,132,112,96,69,72,79,56,52,81,61,65,64,77,47,56,71,""
04,63,34,50,43,77,96,107,114,108,92,101,103,78,70,85,70,81,48,47,41,51,48,30,37,""
05,39,57,58,79,90,72,97,82,102,94,74,98,90,86,92,61,86,59,55,56,44,39,50,57,""
06,60,48,69,86,88,87,90,111,73,81,100,84,101,106,63,70,73,53,76,53,22,39,41,65,""
07,46,52,58,60,80,83,90,111,102,97,83,96,100,100,83,70,53,67,62,57,35,39,32,43,""
08,63,47,56,52,88,73,73,88,66,77,67,87,93,86,94,103,95,78,76,54,59,47,39,50,""
09,42,46,59,45,53,54,66,92,93,75,88,76,88,93,71,60,57,71,86,54,44,39,25,43,""
10,40,56,52,69,68,93,93,99,104,71,68,38,1,43,63,59,62,58,61,52,44,39,44,50,""
11,34,48,50,71,61,87,92,93,110,88,77,56,79,87,106,108,88,74,56,74,59,51,39,37,""
12,33,46,52,70,44,63,73,88,74,51,60,63,56,67,67,83,82,61,39,53,52,41,45,31,""
13,41,51,65,68,76,74,77,86,81,75,78,56,78,71,64,62,70,45,58,65,52,48,42,53,""
14,53,62,45,58,89,83,93,100,115,79,65,77,89,67,74,94,81,70,68,47,63,38,32,43,""
15,39,55,63,55,69,89,96,121,95,80,84,92,62,52,65,78,64,50,49,63,43,54,49,64,""
16,54,53,61,80,79,86,114,96,90,82,75,67,55,57,82,81,50,64,61,46,44,38,30,35,""
17,51,65,49,50,76,91,93,97,92,66,52,73,69,91,65,71,75,66,83,60,48,64,62,35,""
18,47,56,46,74,56,67,75,81,99,63,85,53,80,91,114,87,106,82,64,86,72,69,60,71,""
19,53,53,51,45,54,69,89,92,99,77,104,85,59,59,61,88,58,58,71,51,69,69,66,50,""
20,70,68,71,59,66,101,91,86,95,87,67,82,89,90,99,91,73,73,68,62,50,38,43,38,""
21,44,70,59,57,75,80,92,69,73,72,51,78,65,60,90,103,66,58,69,54,35,27,28,28,""
22,48,52,48,56,78,68,109,91,67,74,62,63,92,60,95,72,77,65,50,39,59,52,27,32,""
23,30,51,51,42,50,67,66,95,110,94,101,81,92,85,91,88,78,71,69,57,54,40,34,34,""
24,27,38,42,50,57,76,80,115,108,98,73,86,98,89,81,93,83,63,68,53,73,0,49,28,""
25,34,48,44,69,63,96,121,125,118,94,94,5,42,74,77,80,86,81,90,69,90,52,37,34,""
26,48,0,0,73,81,90,104,99,131,85,76,69,69,85,83,70,67,69,92,79,76,61,48,52,""
27,60,47,51,59,67,84,73,116,111,84,94,90,112,78,94,113,109,112,120,76,69,52,53,46,""
28,46,61,55,64,79,76,94,104,117,86,55,56,39,85,86,82,111,72,69,47,67,56,58,53,""
29,44,50,48,63,82,77,87,82,130,73,76,76,68,72,98,112,87,88,67,62,66,49,31,30,""
30,58,33,38,49,63,56,70,71,70,48,38,64,67,65,85,76,71,93,79,60,59,45,50,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
