sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,63,62,50,68,47,66,83,64,62,71,52,37,30,48,42,42,28,24,26,33,29,38,44,48,""
02,46,59,55,67,54,55,45,58,40,53,38,42,33,41,29,37,46,40,50,38,50,52,56,55,""
03,40,58,55,49,43,57,46,57,79,64,59,52,57,43,41,40,33,42,48,30,56,47,44,49,""
04,63,57,66,53,73,58,56,48,53,63,60,47,54,58,40,41,35,29,17,27,28,31,27,33,""
05,36,28,36,40,45,64,66,51,47,59,55,67,64,59,57,61,49,52,37,42,40,38,41,86,""
06,86,80,84,87,82,78,81,99,69,69,74,63,45,69,63,65,61,66,58,72,68,66,77,76,""
07,80,78,78,75,68,72,88,77,74,82,80,83,54,25,69,73,65,57,48,83,71,95,70,81,""
08,83,91,81,59,93,98,73,88,91,57,71,44,32,31,46,33,41,29,25,24,38,44,46,65,""
09,66,63,64,78,69,65,69,26,27,50,45,35,47,33,32,30,21,26,23,29,44,48,47,58,""
10,69,69,75,74,71,79,87,77,73,76,44,22,24,40,32,31,33,45,36,35,30,45,68,78,""
11,75,76,77,79,79,83,86,58,49,33,14,29,24,15,21,16,19,20,28,22,32,27,26,31,""
12,24,27,37,53,48,49,61,44,54,57,38,58,68,53,39,53,40,51,44,63,50,60,75,57,""
13,65,72,72,66,63,68,70,55,72,78,62,51,54,65,64,53,49,48,46,56,69,54,69,56,""
14,63,77,68,60,72,52,75,84,80,89,65,60,64,68,53,54,47,39,45,56,55,63,77,68,""
15,80,71,70,62,74,64,73,76,54,54,59,72,60,50,39,46,40,41,50,42,46,41,44,45,""
16,51,50,42,62,41,50,62,66,55,61,68,60,54,54,45,25,38,42,33,46,54,49,51,43,""
17,65,56,66,66,64,65,68,58,76,68,77,51,53,49,55,55,47,44,45,46,48,53,52,65,""
18,50,52,71,75,79,81,77,53,73,59,43,31,47,48,58,58,68,65,64,60,66,56,57,84,""
19,93,74,77,66,68,84,89,81,59,82,89,60,61,47,42,60,40,53,51,54,68,66,72,77,""
20,69,65,69,63,70,70,80,89,74,84,81,82,59,76,51,57,44,45,47,63,53,61,65,64,""
21,64,66,77,63,66,74,79,66,68,80,64,64,54,48,64,31,63,55,50,49,54,69,66,48,""
22,68,74,64,53,70,81,66,64,82,62,64,40,39,33,52,41,38,41,33,37,57,39,48,43,""
23,59,65,58,62,66,80,93,84,67,55,61,69,45,49,44,44,28,30,31,34,63,57,61,61,""
24,73,84,58,75,73,44,54,33,0,0,1,61,50,44,55,36,49,52,52,61,51,58,62,59,""
25,51,65,57,56,60,52,71,73,76,54,73,82,65,55,57,56,46,70,42,58,58,66,58,75,""
26,66,73,68,64,75,85,79,82,85,71,75,92,60,55,54,61,71,64,71,50,50,56,55,59,""
27,47,49,66,72,68,92,85,77,75,73,64,80,50,56,57,70,81,73,61,52,64,73,69,83,""
28,70,83,78,77,93,89,67,81,71,80,62,66,78,61,56,51,68,51,52,64,57,79,77,65,""
29,85,68,72,77,84,68,76,66,90,81,75,56,59,48,43,55,52,45,36,53,41,42,70,56,""
30,63,57,64,51,52,61,60,67,63,66,62,59,52,49,49,53,58,58,47,46,52,53,50,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
