sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,17,8,8,7,5,5,5,9,6,6,4,11,14,15,12,18,23,20,20,13,16,25,20,""
02,9,9,12,3,2,5,4,2,5,6,4,8,12,9,13,22,19,17,24,17,26,10,9,5,""
03,7,5,7,5,4,4,1,4,4,3,7,14,9,15,10,11,10,18,23,22,17,15,20,11,""
04,5,11,6,6,5,5,7,6,6,4,7,11,9,15,12,8,11,16,17,19,25,19,12,13,""
05,17,7,4,6,8,5,7,2,6,5,4,7,11,10,8,21,12,16,19,18,16,6,7,15,""
06,9,17,4,5,2,4,7,5,3,1,5,9,17,13,12,11,16,15,14,12,9,9,13,14,""
07,12,16,3,12,5,9,8,4,2,3,6,5,6,5,22,10,11,10,19,27,19,20,9,11,""
08,12,14,5,7,7,14,4,5,4,3,7,11,8,12,4,10,13,20,19,21,6,14,14,21,""
09,23,8,8,4,7,9,6,4,3,3,3,6,9,15,11,10,10,13,20,15,14,16,13,16,""
10,20,12,8,8,11,2,5,5,4,7,8,9,17,15,10,15,12,23,22,28,14,9,18,18,""
11,14,16,12,5,1,4,4,2,3,2,3,4,13,11,9,10,14,15,19,13,9,18,18,23,""
12,14,13,6,4,3,9,2,4,2,6,4,13,6,7,15,8,11,15,27,23,20,23,17,19,""
13,7,5,13,11,5,1,4,6,3,4,5,6,8,11,11,11,12,11,19,16,15,10,7,14,""
14,10,6,5,2,8,10,4,2,1,4,4,8,4,13,11,9,5,16,22,21,19,11,12,19,""
15,11,13,6,13,8,7,7,3,5,1,8,8,10,7,8,11,10,15,14,14,14,8,14,8,""
16,17,8,5,3,1,7,5,5,2,3,2,10,3,13,13,4,16,11,24,25,15,8,11,11,""
17,10,11,12,6,4,8,5,4,2,6,6,5,11,11,5,10,10,18,25,16,16,8,20,12,""
18,11,4,8,5,5,4,3,3,6,5,4,8,7,12,15,19,16,11,14,12,18,12,9,12,""
19,7,8,12,7,4,5,2,7,4,2,2,6,6,13,10,5,12,12,19,17,4,7,14,12,""
20,10,9,9,8,7,5,4,3,4,5,2,9,14,15,8,12,10,15,10,18,20,6,10,7,""
21,7,7,1,4,1,2,4,2,3,4,1,10,7,10,4,6,8,7,9,16,11,8,8,8,""
22,9,6,9,1,3,4,1,2,3,3,8,4,5,10,11,7,8,16,18,14,9,17,9,16,""
23,10,5,9,5,3,5,2,5,5,3,8,5,8,10,14,14,17,18,20,14,14,15,8,5,""
24,6,12,6,8,7,6,2,4,2,5,3,7,13,10,14,9,14,16,19,23,16,16,6,9,""
25,13,11,10,4,6,5,4,3,3,6,5,12,6,11,20,6,9,13,23,29,7,7,8,10,""
26,6,3,4,2,4,1,2,2,4,2,1,4,4,9,9,15,5,10,25,12,13,9,10,14,""
27,8,6,5,3,7,4,7,6,1,6,7,6,11,13,8,7,14,15,19,18,15,14,13,16,""
28,3,4,7,5,5,2,6,4,5,1,1,10,9,5,14,8,6,14,14,16,13,6,13,7,""
29,5,6,5,6,5,5,4,3,3,2,5,6,6,6,8,16,9,11,11,6,19,8,9,14,""
30,8,10,3,6,11,8,3,2,-1,4,6,7,9,8,11,10,11,12,14,22,13,13,18,3,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
