sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,5,7,6,4,7,2,6,4,5,2,4,2,2,0,2,0,0,4,5,5,8,3,2,""
02,7,4,1,8,7,9,8,7,6,4,3,6,2,3,3,0,4,4,2,4,3,1,3,2,""
03,5,4,5,3,5,3,3,6,3,4,1,2,1,1,2,4,1,2,3,2,2,2,6,3,""
04,2,3,6,9,6,5,5,7,3,6,3,4,1,2,3,2,3,1,2,3,4,2,4,3,""
05,4,5,6,2,4,8,4,6,5,5,4,3,3,2,3,1,1,4,3,4,2,3,3,4,""
06,3,7,3,4,4,4,3,8,5,3,4,5,3,2,1,2,3,1,0,3,3,8,5,3,""
07,1,7,8,6,5,6,9,6,5,6,5,1,3,4,3,1,2,3,1,4,2,0,3,9,""
08,4,3,2,4,5,2,11,8,3,6,4,9,1,4,1,2,3,1,4,3,2,3,0,1,""
09,4,3,9,6,6,7,9,5,8,8,7,12,5,2,5,6,3,2,5,1,4,4,4,5,""
10,4,7,6,6,7,6,7,8,6,8,2,3,4,4,2,4,3,2,3,2,2,2,3,4,""
11,3,6,1,5,6,8,3,12,8,2,9,4,4,6,4,0,0,3,5,0,3,7,7,9,""
12,1,6,4,6,6,13,6,6,4,3,3,7,7,4,2,3,0,0,2,2,3,5,0,4,""
13,2,4,8,4,3,5,5,9,7,0,7,6,5,3,5,5,3,2,1,5,2,6,4,2,""
14,3,8,6,4,2,5,6,9,5,6,5,2,4,2,5,5,1,3,3,3,4,2,4,4,""
15,1,2,2,4,4,2,5,7,10,3,8,6,5,3,4,3,2,5,3,4,2,2,8,6,""
16,2,5,5,2,5,1,2,3,6,13,3,4,3,3,4,3,1,4,1,5,2,4,2,4,""
17,6,7,6,3,4,5,2,3,8,7,3,3,5,5,2,2,3,3,3,0,2,3,2,6,""
18,4,4,2,6,5,12,4,4,4,5,5,1,0,1,0,0,2,3,1,0,2,2,5,6,""
19,9,12,2,3,4,7,3,9,8,6,5,10,6,1,2,1,1,4,4,3,4,6,3,3,""
20,3,7,3,4,5,6,7,7,6,6,3,2,3,3,6,2,2,2,1,2,3,4,3,4,""
21,2,6,3,5,1,6,5,5,5,5,4,5,2,2,3,2,5,3,3,4,5,3,4,4,""
22,5,5,10,6,2,8,8,4,6,15,5,3,3,3,2,3,0,2,1,2,5,2,7,5,""
23,3,2,3,4,5,3,5,9,4,6,2,1,4,1,7,2,6,1,1,1,3,1,3,6,""
24,1,5,2,3,2,8,5,4,7,4,9,3,4,6,4,3,8,1,2,3,10,7,7,6,""
25,4,6,3,3,5,5,10,5,7,4,6,3,6,2,1,2,4,3,1,2,4,6,6,4,""
26,6,3,6,7,6,7,4,7,9,6,5,2,2,4,5,1,2,3,1,1,2,4,4,4,""
27,2,1,2,5,4,4,2,8,8,8,7,1,1,1,2,0,0,2,3,1,1,0,7,1,""
28,4,4,2,6,4,5,2,1,9,5,7,7,2,1,3,2,2,0,2,1,4,5,2,4,""
29,4,1,5,4,4,6,8,12,7,5,12,2,11,4,5,5,2,2,4,3,2,2,3,4,""
30,2,3,4,2,3,4,6,9,6,2,5,9,3,5,7,1,0,4,2,2,1,3,6,2,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
