oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,1,0,3,2,6,3,1,6,3,1,8,4,5,1,9,0,3,2,1,5,3,1,1,""
02,2,2,4,1,3,3,2,4,3,5,4,3,2,5,1,3,2,1,2,1,4,5,7,3,""
03,5,2,1,3,6,6,1,2,3,6,5,2,6,4,0,3,2,3,1,2,1,4,7,0,""
04,2,1,3,3,2,3,5,2,4,9,9,5,5,2,1,2,3,6,2,1,3,2,6,3,""
05,4,4,4,7,5,5,5,1,1,7,2,0,1,1,6,1,4,2,1,2,5,4,5,1,""
06,4,3,4,5,3,4,6,7,4,5,7,8,5,2,5,2,3,3,1,3,5,1,7,9,""
07,4,2,2,5,4,0,5,2,1,6,3,3,4,4,1,4,4,4,3,0,3,3,5,0,""
08,5,2,4,4,3,5,6,5,4,7,1,4,2,6,2,6,7,9,19,34,33,11,8,2,""
09,2,1,5,2,4,3,1,5,3,5,2,5,0,1,4,4,2,4,5,1,3,5,6,4,""
10,5,3,7,5,7,8,6,6,4,5,2,3,3,3,0,2,2,4,2,1,6,3,1,6,""
11,3,7,3,4,5,9,2,1,1,2,3,0,2,1,1,2,3,2,2,1,3,6,6,2,""
12,5,2,3,4,5,3,4,0,1,5,5,2,0,1,0,0,1,3,0,1,1,7,2,5,""
13,3,4,3,6,4,6,3,0,1,0,1,0,1,2,1,0,1,5,2,6,8,7,2,2,""
14,1,1,8,2,4,3,7,5,2,1,4,2,4,2,3,2,2,1,3,4,4,2,5,0,""
15,0,5,0,1,5,2,2,5,1,3,2,3,3,2,3,1,1,2,3,7,2,5,2,2,""
16,7,2,2,5,4,2,6,3,4,5,2,7,2,3,3,6,1,0,2,5,4,5,0,1,""
17,5,1,5,2,1,2,4,4,5,5,6,3,2,4,1,0,1,3,1,5,4,3,4,5,""
18,6,1,2,3,4,8,4,1,0,0,1,1,1,2,1,5,3,6,3,0,5,7,4,5,""
19,8,3,6,5,5,2,5,3,2,6,4,4,2,4,1,1,4,3,2,1,3,2,7,4,""
20,4,1,6,3,2,3,4,1,0,3,1,3,1,3,1,1,3,1,1,1,5,1,3,2,""
21,4,2,7,7,8,6,8,1,0,7,4,3,2,2,3,2,2,4,1,3,4,2,6,1,""
22,4,5,4,5,6,13,6,3,0,2,3,5,6,4,6,2,7,5,6,2,6,7,7,5,""
23,9,7,1,10,8,7,6,3,6,6,8,6,2,6,2,3,3,1,3,3,1,2,7,1,""
24,7,5,2,4,2,7,4,3,4,2,0,3,5,1,3,2,3,2,1,7,3,2,1,3,""
25,5,5,2,5,2,4,5,0,0,0,0,0,0,0,1,1,2,3,5,1,2,4,3,5,""
26,5,1,3,3,5,6,4,4,5,4,1,1,1,5,3,5,4,5,6,6,3,3,3,6,""
27,5,6,6,6,7,7,3,8,2,3,3,1,5,4,5,3,1,4,3,3,2,1,3,5,""
28,4,1,1,4,5,3,5,2,4,3,4,2,2,2,2,2,1,5,3,3,1,1,2,3,""
29,6,2,3,2,8,4,8,2,8,2,3,1,3,4,3,2,2,4,6,6,3,2,2,1,""
30,4,5,7,2,4,5,1,4,3,2,5,2,5,2,3,0,1,2,0,5,4,1,4,4,""
31,3,2,3,0,9,5,6,2,6,2,2,6,0,3,2,6,2,3,1,7,4,2,7,-1,""
