oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,32,27,32,45,44,33,26,21,22,28,47,41,50,51,39,36,39,38,35,33,40,38,42,28,""
02,26,29,45,37,35,32,26,16,30,62,45,54,60,61,48,53,46,43,40,48,44,37,29,32,""
03,25,39,38,44,49,41,38,31,35,40,41,32,49,52,51,38,46,42,21,32,40,36,25,23,""
04,27,22,33,35,34,36,28,19,29,28,45,52,39,49,48,34,23,36,32,28,53,37,30,36,""
05,29,31,43,39,38,40,40,25,25,34,51,37,46,48,43,42,35,25,21,27,32,22,30,22,""
06,14,24,37,31,47,31,26,28,30,35,53,47,45,46,46,36,25,18,31,24,39,28,26,23,""
07,29,26,29,49,34,51,28,23,30,36,33,33,46,39,51,32,31,33,23,18,25,17,15,19,""
08,19,39,36,40,50,48,25,18,25,47,39,51,44,52,50,30,38,34,84,139,36,80,64,37,""
09,23,34,35,39,60,38,15,25,21,37,36,47,49,62,54,38,30,44,39,33,40,33,32,22,""
10,21,26,39,53,61,53,42,36,55,63,62,41,64,48,32,35,25,35,16,32,32,33,29,40,""
11,37,37,34,44,48,36,25,25,32,32,39,34,36,38,44,34,28,20,46,26,26,27,18,16,""
12,15,30,30,43,41,40,36,32,36,55,47,41,48,34,41,34,26,13,28,33,26,32,27,17,""
13,28,22,43,51,40,38,32,31,28,41,32,25,49,44,41,35,27,32,28,31,37,45,30,34,""
14,37,24,39,52,35,45,23,30,33,39,40,40,46,44,44,37,22,26,22,20,20,26,26,23,""
15,27,28,49,44,41,46,21,15,25,21,26,55,46,36,41,30,35,26,26,23,20,34,28,30,""
16,21,38,43,40,37,34,22,27,37,31,35,33,44,48,38,30,36,27,28,31,27,29,30,34,""
17,31,24,38,40,49,31,23,25,25,40,30,46,49,41,50,36,21,31,31,16,35,21,17,32,""
18,6,24,31,41,55,38,23,24,42,50,67,47,52,53,44,30,24,28,21,21,24,31,26,20,""
19,26,29,33,48,52,39,38,35,35,44,46,34,40,48,45,44,33,21,27,18,29,23,28,22,""
20,21,27,37,37,52,29,40,31,42,31,51,42,48,53,48,39,12,21,19,25,19,9,22,22,""
21,28,18,26,36,36,37,25,24,38,30,29,30,43,37,35,33,36,17,15,23,23,12,16,14,""
22,20,17,27,37,32,25,19,19,28,40,39,51,47,44,31,41,26,19,27,25,23,22,24,18,""
23,15,14,14,29,31,26,14,16,30,25,26,36,33,42,24,12,25,23,28,21,20,23,16,12,""
24,14,18,29,32,39,34,23,38,36,39,32,41,38,36,48,40,29,15,14,16,20,20,8,14,""
25,13,18,31,34,47,34,18,25,35,41,44,36,39,48,32,31,21,8,20,18,10,19,14,16,""
26,15,22,23,28,38,30,14,18,28,32,34,35,31,33,26,30,28,22,20,27,11,24,12,9,""
27,20,15,27,27,33,31,25,23,35,39,34,43,42,45,31,28,29,26,28,18,13,22,23,21,""
28,26,28,31,41,38,36,20,25,29,19,37,30,35,45,50,40,18,26,26,14,17,8,17,16,""
29,19,23,27,30,37,38,24,15,23,33,30,34,35,47,37,27,32,39,20,28,29,26,17,18,""
30,14,18,22,30,29,24,16,21,29,28,45,29,45,45,35,23,14,28,16,20,31,26,20,19,""
31,16,14,27,32,28,23,17,14,44,32,43,33,40,36,27,30,24,25,33,14,18,18,-1,-1,""
