oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,40,31,36,48,40,100,149,191,206,198,188,217,199,191,206,225,205,241,200,100,54,61,83,121,""
02,92,104,73,103,140,141,152,197,170,207,210,182,187,217,213,212,186,180,198,89,48,40,27,40,""
03,20,24,46,47,71,123,240,221,244,191,214,186,195,149,98,74,77,71,82,55,58,37,41,24,""
04,18,30,42,126,125,109,183,203,197,194,153,164,190,181,189,193,183,195,191,142,125,131,111,101,""
05,45,43,46,57,67,86,184,204,206,181,151,174,117,141,92,76,77,72,71,60,72,69,44,48,""
06,29,50,36,54,64,139,183,195,199,183,180,185,174,156,136,131,147,150,168,172,168,127,112,105,""
07,87,55,31,40,49,105,155,184,216,244,229,218,201,109,126,78,65,150,194,200,165,146,93,50,""
08,51,52,97,160,102,54,202,243,249,233,211,267,245,218,235,235,220,247,237,238,242,169,86,46,""
09,18,25,33,61,65,45,43,128,258,238,230,191,207,232,230,217,210,193,182,134,104,56,45,29,""
10,57,46,61,67,53,46,63,66,139,225,229,210,186,170,162,193,156,127,57,55,53,50,32,23,""
11,22,28,35,53,57,71,113,123,110,110,122,112,109,92,104,102,89,128,145,145,107,107,95,88,""
12,76,74,81,149,137,124,147,145,189,201,193,195,114,109,107,107,136,165,123,131,93,66,72,73,""
13,39,40,43,63,57,102,143,143,147,163,152,153,128,121,115,119,131,104,95,105,102,75,66,25,""
14,17,35,45,46,48,85,171,179,183,154,134,132,127,131,117,63,57,72,70,72,44,48,36,37,""
15,39,33,62,74,63,74,126,151,150,176,142,147,164,118,124,109,112,128,149,112,76,54,45,32,""
16,42,36,67,58,63,62,73,114,208,214,172,176,186,179,136,141,151,131,59,65,54,58,26,36,""
17,26,32,39,55,53,46,149,166,196,168,138,135,102,126,116,89,104,156,131,136,126,111,71,91,""
18,83,88,92,96,101,114,153,155,183,198,196,195,188,169,195,173,155,134,144,126,107,92,85,89,""
19,80,69,86,110,121,126,170,172,184,155,146,171,138,159,140,170,155,168,139,110,99,96,75,78,""
20,77,88,44,78,121,109,159,173,154,155,176,159,196,173,153,152,149,109,124,114,108,83,94,88,""
21,45,39,35,44,40,56,148,158,191,184,203,199,198,181,139,160,177,168,114,68,61,61,78,60,""
22,63,30,22,21,27,45,76,163,188,200,168,196,192,178,156,196,151,57,27,41,25,82,100,31,""
23,15,25,23,42,39,24,33,125,253,254,224,225,188,195,193,204,194,196,141,129,118,72,22,19,""
24,28,18,22,39,35,46,147,131,195,197,212,187,177,156,125,37,50,53,52,56,38,38,32,13,""
25,9,14,14,25,26,43,102,145,151,188,190,202,198,198,145,70,52,54,43,50,36,36,35,26,""
26,35,32,24,46,42,34,126,189,196,208,186,215,194,166,154,85,69,62,92,108,128,110,90,82,""
27,82,95,88,64,89,136,170,172,166,156,123,163,164,151,143,110,120,118,76,93,91,75,63,48,""
28,56,37,39,57,62,138,144,171,191,159,161,168,158,155,139,135,147,131,144,135,107,108,85,17,""
29,23,43,28,49,47,45,88,196,197,193,187,207,178,162,169,166,150,32,54,41,31,24,27,20,""
30,23,28,28,37,42,47,57,144,203,211,172,113,112,173,204,195,158,173,112,123,113,112,90,59,""
31,11,22,41,52,57,55,144,190,192,188,185,212,187,177,134,167,185,152,134,146,134,108,104,-1,""
