oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,34,43,34,29,21,24,18,14,10,7,2,8,6,3,12,13,16,14,18,29,26,34,24,""
02,36,41,31,30,33,34,25,21,18,8,7,7,7,5,5,11,10,14,15,25,38,39,33,31,""
03,31,59,28,21,38,26,20,13,14,7,13,1,7,4,7,17,6,7,11,23,27,34,30,25,""
04,30,39,31,33,20,18,33,14,13,15,2,4,7,3,5,10,11,11,11,28,33,35,23,29,""
05,28,33,26,30,34,21,17,11,11,9,3,4,6,8,9,11,15,12,7,29,25,23,21,14,""
06,15,27,19,27,15,20,26,16,8,9,1,5,5,6,5,14,6,11,12,19,30,30,27,30,""
07,37,34,32,34,25,16,23,24,15,4,0,0,0,0,0,8,5,13,14,13,14,30,15,22,""
08,21,56,42,35,28,25,31,34,33,24,16,12,12,13,7,11,3,9,40,98,127,55,38,32,""
09,28,35,40,28,18,20,24,21,13,9,6,11,16,15,9,3,4,8,5,9,13,11,11,8,""
10,16,21,21,20,26,18,22,16,18,7,5,11,12,7,8,6,4,10,10,9,9,12,15,11,""
11,20,16,26,16,16,24,14,19,27,17,6,14,11,7,4,3,5,4,7,7,10,6,6,11,""
12,17,13,16,15,20,18,17,20,18,8,10,13,4,3,3,5,4,4,6,3,3,20,9,7,""
13,12,19,33,20,24,31,32,28,37,19,5,19,12,9,12,7,3,9,2,7,12,15,16,13,""
14,20,23,25,40,21,15,19,16,14,15,11,17,14,10,9,7,2,5,9,11,12,15,11,14,""
15,15,16,23,21,14,15,28,26,17,16,8,4,7,12,12,4,2,7,12,6,10,12,15,10,""
16,14,17,26,22,13,19,28,18,21,43,14,22,23,12,6,3,8,4,6,4,18,9,11,15,""
17,18,30,25,18,11,23,19,20,22,16,10,15,11,8,8,8,2,7,5,10,6,8,9,12,""
18,20,34,24,23,19,33,43,32,18,16,13,15,7,9,5,4,4,5,9,12,15,16,6,6,""
19,12,22,22,20,21,18,31,18,24,23,11,9,9,9,7,4,6,4,8,4,9,8,13,15,""
20,24,59,65,48,33,45,34,29,26,18,6,13,16,10,7,8,9,9,10,13,21,25,13,34,""
21,44,76,63,41,49,69,41,39,37,40,14,20,16,9,12,8,5,9,13,13,10,20,19,21,""
22,27,38,36,37,53,44,29,46,15,17,26,12,17,12,15,5,6,8,11,13,15,20,19,40,""
23,45,35,34,63,46,43,40,26,35,29,19,6,35,15,6,6,10,6,8,9,22,18,24,32,""
24,47,52,63,46,50,40,40,27,26,24,18,13,17,10,14,6,5,6,3,12,13,18,30,28,""
25,41,49,62,35,45,64,41,50,30,18,15,20,15,14,15,12,6,15,11,8,8,19,20,21,""
26,57,57,39,36,39,33,42,28,31,20,24,15,10,24,15,7,7,15,4,13,14,27,19,29,""
27,42,57,52,32,35,52,24,29,35,33,26,23,22,21,8,9,3,5,15,12,21,21,14,18,""
28,33,44,44,44,52,44,34,25,26,26,23,22,16,15,11,7,6,10,7,13,6,13,17,21,""
29,21,46,37,46,29,36,27,26,23,30,12,14,21,11,8,5,6,13,16,20,22,0,0,0,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
