oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,36,36,42,28,12,1,0,1,54,90,50,82,62,49,39,-1,75,21,22,4,19,39,25,33,""
02,36,-1,83,43,48,67,81,45,52,3,52,-1,78,15,45,37,52,18,35,25,20,32,38,24,""
03,36,42,49,30,-1,57,78,94,102,72,33,52,18,28,20,0,36,31,30,44,30,29,36,38,""
04,42,46,38,54,31,57,78,75,86,83,73,46,-1,44,4,19,53,35,30,29,22,27,38,26,""
05,36,27,55,39,42,51,96,82,89,48,8,21,4,21,62,43,36,22,38,30,28,31,30,25,""
06,37,40,60,44,33,55,88,87,84,70,60,50,40,49,33,35,29,43,36,21,39,27,31,42,""
07,31,54,32,36,39,64,64,66,59,88,72,45,34,61,56,33,25,41,46,28,27,43,-1,51,""
08,38,41,57,57,53,65,91,54,68,79,61,76,70,65,40,27,39,30,24,71,108,69,45,49,""
09,49,58,56,-1,93,55,61,35,60,81,86,56,52,54,49,46,51,-1,62,38,30,33,31,45,""
10,37,55,53,52,31,30,0,71,75,99,69,65,13,1,11,30,38,25,55,34,33,39,42,34,""
11,25,49,36,42,31,46,57,81,71,96,87,73,61,48,60,41,38,33,22,34,23,42,34,37,""
12,37,34,39,35,38,37,99,79,110,86,48,44,47,30,15,23,21,21,41,28,34,46,42,37,""
13,42,40,52,-1,68,36,100,66,43,88,49,31,50,46,20,49,43,22,25,28,40,25,30,40,""
14,35,44,37,35,16,-1,81,32,51,46,53,68,62,76,51,40,28,24,26,28,26,22,48,28,""
15,37,38,49,46,72,34,60,82,73,-1,110,75,20,25,36,19,39,28,26,25,29,35,-1,90,""
16,36,35,41,14,15,8,33,36,27,36,31,32,66,34,59,30,26,4,31,46,25,22,38,33,""
17,51,46,-1,102,31,37,122,83,30,56,59,34,18,55,25,39,38,-1,57,18,25,37,30,35,""
18,44,58,47,36,54,43,71,100,63,82,36,-1,60,37,31,28,30,34,18,33,33,31,39,33,""
19,47,62,62,48,-1,70,116,82,68,81,47,48,41,34,49,-1,56,26,39,39,25,47,41,40,""
20,58,58,51,59,-1,110,69,97,96,101,54,63,48,42,71,37,25,30,27,34,35,42,39,29,""
21,44,47,45,48,52,36,4,0,0,0,0,0,0,0,0,0,0,28,24,-1,51,25,47,34,""
22,51,48,50,68,49,68,73,52,78,57,34,56,52,29,45,32,32,-1,-1,60,22,38,31,31,""
23,45,62,50,64,40,73,95,60,90,55,33,13,30,35,-1,73,20,19,37,35,21,38,32,47,""
24,33,49,42,44,28,40,-1,-1,-1,-1,0,34,14,-1,42,-1,90,18,16,25,26,30,32,30,""
25,31,44,59,35,-1,93,78,67,0,114,67,23,18,32,34,32,23,15,-1,87,42,29,38,42,""
26,56,55,54,47,38,73,106,93,64,97,55,37,33,31,37,34,42,42,29,33,23,32,30,28,""
27,41,34,35,44,37,42,83,80,67,53,23,31,24,13,0,1,17,32,21,32,28,37,23,32,""
28,41,57,37,-1,71,35,108,63,76,48,24,19,32,41,32,17,14,23,47,18,32,20,-1,21,""
29,8,14,12,13,24,29,56,86,59,7,70,75,18,31,10,6,20,12,14,29,24,42,24,26,""
30,17,15,14,17,8,-1,33,19,37,27,25,46,53,22,37,16,12,27,22,21,21,35,35,33,""
31,35,40,35,12,28,27,35,79,121,92,75,72,91,54,19,2,27,23,70,47,26,20,26,-1,""
