oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,50,59,64,64,47,48,45,50,46,39,38,42,31,46,34,32,19,33,21,42,36,38,50,54,""
02,48,47,52,48,62,36,49,49,36,41,39,51,48,43,31,20,25,29,14,33,20,25,42,31,""
03,54,46,42,46,41,38,32,41,45,47,37,60,45,36,30,24,31,15,17,18,19,44,40,41,""
04,55,53,41,45,45,42,37,43,35,39,45,47,32,31,21,21,26,7,15,15,32,26,45,33,""
05,44,45,51,53,41,51,38,49,38,40,50,59,42,36,20,18,17,16,25,37,30,41,31,27,""
06,39,51,38,51,42,41,41,46,36,45,35,36,25,35,25,20,22,21,23,27,30,36,47,50,""
07,28,41,44,48,35,39,49,66,70,46,56,46,73,60,38,33,41,30,28,38,49,42,65,60,""
08,65,67,70,87,81,73,53,75,73,61,64,58,49,48,40,48,28,33,93,157,158,93,72,71,""
09,68,80,78,77,49,65,68,63,51,74,59,49,37,50,43,40,24,20,31,51,59,41,58,55,""
10,68,81,81,89,83,69,57,61,54,65,70,55,40,28,22,20,23,12,24,30,35,45,50,48,""
11,45,58,59,75,61,60,36,34,43,42,46,38,25,29,34,24,17,27,23,32,33,34,50,51,""
12,55,47,55,71,52,49,49,38,51,46,24,30,22,28,39,23,31,28,25,40,31,40,46,37,""
13,48,38,68,56,70,53,58,64,43,48,53,54,35,47,35,33,27,33,24,42,28,43,29,44,""
14,54,47,50,-1,-1,-1,-1,53,54,40,51,35,35,18,28,23,20,15,30,31,38,48,46,38,""
15,43,56,73,57,56,53,33,47,42,54,48,34,34,42,34,24,20,23,36,37,33,40,45,41,""
16,39,57,49,63,58,43,45,30,23,31,32,27,29,18,23,21,12,20,15,18,26,30,38,32,""
17,42,40,74,76,32,33,40,44,38,26,37,25,27,42,30,28,19,25,17,23,21,26,35,31,""
18,35,41,49,52,57,48,42,38,37,41,23,27,28,36,32,21,12,28,19,35,38,36,43,39,""
19,40,40,56,58,44,37,46,60,31,37,36,28,34,23,32,20,26,16,21,33,31,38,38,35,""
20,39,45,63,55,45,32,31,43,42,37,29,30,27,28,33,18,31,19,22,35,24,28,36,23,""
21,51,61,59,53,41,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,37,27,25,20,30,26,22,22,20,28,22,31,22,39,30,39,""
23,42,56,50,45,55,53,35,43,37,30,40,33,20,25,19,24,17,23,28,27,36,36,28,55,""
24,43,53,56,54,50,38,47,45,45,41,50,33,25,31,13,8,15,20,21,21,24,30,21,43,""
25,33,43,52,38,45,32,27,30,27,24,17,23,19,29,17,20,13,18,13,23,23,26,36,30,""
26,46,32,42,51,45,35,28,29,35,27,21,12,20,24,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
